"Time stamp","Interruptor Principal   ()"
"2018-06-11 21:00","0.8565"
"2018-06-11 21:15","0.9035"
"2018-06-11 21:30","0.9104"
"2018-06-11 21:45","0.9078"
"2018-06-11 22:00","0.9129"
"2018-06-11 22:15","0.8989"
"2018-06-11 22:30","0.895"
"2018-06-11 22:45","0.898"
"2018-06-11 23:00","0.9103"
"2018-06-11 23:15","0.8999"
"2018-06-11 23:30","0.9042"
"2018-06-11 23:45","0.9049"
"2018-06-12 00:00","0.8974"
"2018-06-12 00:15","0.8911"
"2018-06-12 00:30","0.9042"
"2018-06-12 00:45","0.9062"
"2018-06-12 01:00","0.9018"
"2018-06-12 01:15","0.8956"
"2018-06-12 01:30","0.893"
"2018-06-12 01:45","0.9025"
"2018-06-12 02:00","0.9129"
"2018-06-12 02:15","0.9045"
"2018-06-12 02:30","0.8878"
"2018-06-12 02:45","0.895"
"2018-06-12 03:00","0.8986"
"2018-06-12 03:15","0.9023"
"2018-06-12 03:30","0.8977"
"2018-06-12 03:45","0.8908"
"2018-06-12 04:00","0.8962"
"2018-06-12 04:15","0.9037"
"2018-06-12 04:30","0.8985"
"2018-06-12 04:45","0.8996"
"2018-06-12 05:00","0.8953"
"2018-06-12 05:15","0.9014"
"2018-06-12 05:30","0.903"
"2018-06-12 05:45","0.8964"
"2018-06-12 06:00","0.9078"
"2018-06-12 06:15","0.8959"
"2018-06-12 06:30","0.8998"
"2018-06-12 06:45","0.9077"
"2018-06-12 07:00","0.9007"
"2018-06-12 07:15","0.9079"
"2018-06-12 07:30","0.8911"
"2018-06-12 07:45","0.9023"
"2018-06-12 08:00","0.9116"
"2018-06-12 08:15","0.9037"
"2018-06-12 08:30","0.9041"
"2018-06-12 08:45","0.9098"
"2018-06-12 09:00","0.9606"
"2018-06-12 09:15","0.9671"
"2018-06-12 09:30","0.936"
"2018-06-12 09:45","0.9106"
"2018-06-12 10:00","0.919"
"2018-06-12 10:15","0.8931"
"2018-06-12 10:30","0.9418"
"2018-06-12 10:45","0.9161"
"2018-06-12 11:00","0.9215"
"2018-06-12 11:15","0.9243"
"2018-06-12 11:30","0.9643"
"2018-06-12 11:45","0.8936"
"2018-06-12 12:00","0.9245"
"2018-06-12 12:15","0.9266"
"2018-06-12 12:30","0.9307"
"2018-06-12 12:45","0.9378"
"2018-06-12 13:00","0.9754"
"2018-06-12 13:15","0.9796"
"2018-06-12 13:30","0.9644"
"2018-06-12 13:45","0.9566"
"2018-06-12 14:00","0.9539"
"2018-06-12 14:15","0.9712"
"2018-06-12 14:30","0.9835"
"2018-06-12 14:45","0.9814"
"2018-06-12 15:00","0.9658"
"2018-06-12 15:15","0.9797"
"2018-06-12 15:30","0.9786"
"2018-06-12 15:45","0.9684"
"2018-06-12 16:00","0.9794"
"2018-06-12 16:15","0.9796"
"2018-06-12 16:30","0.9598"
"2018-06-12 16:45","0.9704"
"2018-06-12 17:00","0.938"
"2018-06-12 17:15","0.8955"
"2018-06-12 17:30","0.9467"
"2018-06-12 17:45","0.9399"
"2018-06-12 18:00","0.9239"
"2018-06-12 18:15","0.9446"
"2018-06-12 18:30","0.9268"
"2018-06-12 18:45","0.9425"
"2018-06-12 19:00","0.9762"
"2018-06-12 19:15","0.974"
"2018-06-12 19:30","0.9714"
"2018-06-12 19:45","0.9483"
"2018-06-12 20:00","0.974"
"2018-06-12 20:15","0.9734"
"2018-06-12 20:30","0.9806"
"2018-06-12 20:45","0.9863"
"2018-06-12 21:00","0.9234"
"2018-06-12 21:15","0.9321"
"2018-06-12 21:30","0.8916"
"2018-06-12 21:45","0.8702"
"2018-06-12 22:00","0.8719"
"2018-06-12 22:15","0.8753"
"2018-06-12 22:30","0.8801"
"2018-06-12 22:45","0.8772"
"2018-06-12 23:00","0.8871"
"2018-06-12 23:15","0.8712"
"2018-06-12 23:30","0.8812"
"2018-06-12 23:45","0.879"
"2018-06-13 00:00","0.8694"
"2018-06-13 00:15","0.8506"
"2018-06-13 00:30","0.8456"
"2018-06-13 00:45","0.8757"
"2018-06-13 01:00","0.886"
"2018-06-13 01:15","0.8805"
"2018-06-13 01:30","0.884"
"2018-06-13 01:45","0.873"
"2018-06-13 02:00","0.8704"
"2018-06-13 02:15","0.9044"
"2018-06-13 02:30","0.9116"
"2018-06-13 02:45","0.8886"
"2018-06-13 03:00","0.8823"
"2018-06-13 03:15","0.8633"
"2018-06-13 03:30","0.8768"
"2018-06-13 03:45","0.8778"
"2018-06-13 04:00","0.8812"
"2018-06-13 04:15","0.8789"
"2018-06-13 04:30","0.8575"
"2018-06-13 04:45","0.8359"
"2018-06-13 05:00","0.8646"
"2018-06-13 05:15","0.8806"
"2018-06-13 05:30","0.8863"
"2018-06-13 05:45","0.8774"
"2018-06-13 06:00","0.8767"
"2018-06-13 06:15","0.8744"
"2018-06-13 06:30","0.8837"
"2018-06-13 06:45","0.8834"
"2018-06-13 07:00","0.8816"
"2018-06-13 07:15","0.8816"
"2018-06-13 07:30","0.8748"
"2018-06-13 07:45","0.8866"
"2018-06-13 08:00","0.9012"
"2018-06-13 08:15","0.9464"
"2018-06-13 08:30","0.9482"
"2018-06-13 08:45","0.9201"
"2018-06-13 09:00","0.9381"
"2018-06-13 09:15","0.8664"
"2018-06-13 09:30","0.8478"
"2018-06-13 09:45","0.8652"
"2018-06-13 10:00","0.8937"
"2018-06-13 10:15","0.939"
"2018-06-13 10:30","0.9709"
"2018-06-13 10:45","0.98"
"2018-06-13 11:00","0.911"
"2018-06-13 11:15","0.8975"
"2018-06-13 11:30","0.9164"
"2018-06-13 11:45","0.9028"
"2018-06-13 12:00","0.894"
"2018-06-13 12:15","0.9372"
"2018-06-13 12:30","0.935"
"2018-06-13 12:45","0.9436"
"2018-06-13 13:00","0.9525"
"2018-06-13 13:15","0.9513"
"2018-06-13 13:30","0.9817"
"2018-06-13 13:45","0.9717"
"2018-06-13 14:00","0.9478"
"2018-06-13 14:15","0.9659"
"2018-06-13 14:30","0.915"
"2018-06-13 14:45","0.9784"
"2018-06-13 15:00","0.9811"
"2018-06-13 15:15","0.9635"
"2018-06-13 15:30","0.9767"
"2018-06-13 15:45","0.9802"
"2018-06-13 16:00","0.9623"
"2018-06-13 16:15","0.9791"
"2018-06-13 16:30","0.9802"
"2018-06-13 16:45","0.96"
"2018-06-13 17:00","0.9716"
"2018-06-13 17:15","0.9758"
"2018-06-13 17:30","0.9436"
"2018-06-13 17:45","0.902"
"2018-06-13 18:00","0.9171"
"2018-06-13 18:15","0.9602"
"2018-06-13 18:30","0.9753"
"2018-06-13 18:45","0.9784"
"2018-06-13 19:00","0.976"
"2018-06-13 19:15","0.9793"
"2018-06-13 19:30","0.9766"
"2018-06-13 19:45","0.9757"
"2018-06-13 20:00","0.9714"
"2018-06-13 20:15","0.9728"
"2018-06-13 20:30","0.9581"
"2018-06-13 20:45","0.9305"
"2018-06-13 21:00","0.9263"
"2018-06-13 21:15","0.9606"
"2018-06-13 21:30","0.9381"
"2018-06-13 21:45","0.911"
"2018-06-13 22:00","0.8934"
"2018-06-13 22:15","0.8816"
"2018-06-13 22:30","0.8419"
"2018-06-13 22:45","0.8082"
"2018-06-13 23:00","0.8272"
"2018-06-13 23:15","0.8802"
"2018-06-13 23:30","0.8852"
"2018-06-13 23:45","0.8817"
"2018-06-14 00:00","0.8859"
"2018-06-14 00:15","0.8825"
"2018-06-14 00:30","0.878"
"2018-06-14 00:45","0.8759"
"2018-06-14 01:00","0.8731"
"2018-06-14 01:15","0.8531"
"2018-06-14 01:30","0.8614"
"2018-06-14 01:45","0.8798"
"2018-06-14 02:00","0.8752"
"2018-06-14 02:15","0.8785"
"2018-06-14 02:30","0.8858"
"2018-06-14 02:45","0.9036"
"2018-06-14 03:00","0.9207"
"2018-06-14 03:15","0.8975"
"2018-06-14 03:30","0.8839"
"2018-06-14 03:45","0.8871"
"2018-06-14 04:00","0.8917"
"2018-06-14 04:15","0.8858"
"2018-06-14 04:30","0.8918"
"2018-06-14 04:45","0.8756"
"2018-06-14 05:00","0.8876"
"2018-06-14 05:15","0.8896"
"2018-06-14 05:30","0.864"
"2018-06-14 05:45","0.8618"
"2018-06-14 06:00","0.8768"
"2018-06-14 06:15","0.8808"
"2018-06-14 06:30","0.894"
"2018-06-14 06:45","0.8924"
"2018-06-14 07:00","0.8921"
"2018-06-14 07:15","0.8945"
"2018-06-14 07:30","0.8829"
"2018-06-14 07:45","0.893"
"2018-06-14 08:00","0.9083"
"2018-06-14 08:15","0.9441"
"2018-06-14 08:30","0.9645"
"2018-06-14 08:45","0.9553"
"2018-06-14 09:00","0.9598"
"2018-06-14 09:15","0.9084"
"2018-06-14 09:30","0.88"
"2018-06-14 09:45","0.8711"
"2018-06-14 10:00","0.8876"
"2018-06-14 10:15","0.9574"
"2018-06-14 10:30","0.9608"
"2018-06-14 10:45","0.9506"
"2018-06-14 11:00","0.9119"
"2018-06-14 11:15","0.9246"
"2018-06-14 11:30","0.9317"
"2018-06-14 11:45","0.9283"
"2018-06-14 12:00","0.9333"
"2018-06-14 12:15","0.9259"
"2018-06-14 12:30","0.958"
"2018-06-14 12:45","0.9361"
"2018-06-14 13:00","0.9201"
"2018-06-14 13:15","0.9251"
"2018-06-14 13:30","0.9722"
"2018-06-14 13:45","0.9413"
"2018-06-14 14:00","0.9762"
"2018-06-14 14:15","0.9573"
"2018-06-14 14:30","0.9647"
"2018-06-14 14:45","0.9701"
"2018-06-14 15:00","0.9866"
"2018-06-14 15:15","0.9803"
"2018-06-14 15:30","0.9859"
"2018-06-14 15:45","0.9869"
"2018-06-14 16:00","0.9768"
"2018-06-14 16:15","0.9827"
"2018-06-14 16:30","0.9744"
"2018-06-14 16:45","0.9794"
"2018-06-14 17:00","0.9836"
"2018-06-14 17:15","0.9813"
"2018-06-14 17:30","0.9813"
"2018-06-14 17:45","0.9743"
"2018-06-14 18:00","0.9666"
"2018-06-14 18:15","0.9782"
"2018-06-14 18:30","0.9021"
"2018-06-14 18:45","0.903"
"2018-06-14 19:00","0.9202"
"2018-06-14 19:15","0.9636"
"2018-06-14 19:30","0.943"
"2018-06-14 19:45","0.97"
"2018-06-14 20:00","0.9802"
"2018-06-14 20:15","0.9782"
"2018-06-14 20:30","0.9796"
"2018-06-14 20:45","0.9434"
"2018-06-14 21:00","0.9558"
"2018-06-14 21:15","0.9799"
"2018-06-14 21:30","0.974"
"2018-06-14 21:45","0.9466"
"2018-06-14 22:00","0.9407"
"2018-06-14 22:15","0.9053"
"2018-06-14 22:30","0.8596"
"2018-06-14 22:45","0.8927"
"2018-06-14 23:00","0.8723"
"2018-06-14 23:15","0.8728"
"2018-06-14 23:30","0.8858"
"2018-06-14 23:45","0.8834"
"2018-06-15 00:00","0.8918"
"2018-06-15 00:15","0.8965"
"2018-06-15 00:30","0.8937"
"2018-06-15 00:45","0.8917"
"2018-06-15 01:00","0.8858"
"2018-06-15 01:15","0.8845"
"2018-06-15 01:30","0.8917"
"2018-06-15 01:45","0.8955"
"2018-06-15 02:00","0.8892"
"2018-06-15 02:15","0.8938"
"2018-06-15 02:30","0.8865"
"2018-06-15 02:45","0.8817"
"2018-06-15 03:00","0.8881"
"2018-06-15 03:15","0.8608"
"2018-06-15 03:30","0.8673"
"2018-06-15 03:45","0.9022"
"2018-06-15 04:00","0.9247"
"2018-06-15 04:15","0.9052"
"2018-06-15 04:30","0.888"
"2018-06-15 04:45","0.8894"
"2018-06-15 05:00","0.9005"
"2018-06-15 05:15","0.8967"
"2018-06-15 05:30","0.8928"
"2018-06-15 05:45","0.8953"
"2018-06-15 06:00","0.9034"
"2018-06-15 06:15","0.9017"
"2018-06-15 06:30","0.9062"
"2018-06-15 06:45","0.9057"
"2018-06-15 07:00","0.8952"
"2018-06-15 07:15","0.8841"
"2018-06-15 07:30","0.8791"
"2018-06-15 07:45","0.8805"
"2018-06-15 08:00","0.9182"
"2018-06-15 08:15","0.945"
"2018-06-15 08:30","0.9379"
"2018-06-15 08:45","0.953"
"2018-06-15 09:00","0.9472"
"2018-06-15 09:15","0.9483"
"2018-06-15 09:30","0.943"
"2018-06-15 09:45","0.916"
"2018-06-15 10:00","0.9401"
"2018-06-15 10:15","0.9465"
"2018-06-15 10:30","0.9273"
"2018-06-15 10:45","0.9185"
"2018-06-15 11:00","0.9222"
"2018-06-15 11:15","0.9115"
"2018-06-15 11:30","0.9073"
"2018-06-15 11:45","0.9403"
"2018-06-15 12:00","0.9301"
"2018-06-15 12:15","0.9547"
"2018-06-15 12:30","0.9556"
"2018-06-15 12:45","0.9213"
"2018-06-15 13:00","0.9597"
"2018-06-15 13:15","0.951"
"2018-06-15 13:30","0.938"
"2018-06-15 13:45","0.9353"
"2018-06-15 14:00","0.9479"
"2018-06-15 14:15","0.9529"
"2018-06-15 14:30","0.9386"
"2018-06-15 14:45","0.975"
"2018-06-15 15:00","0.9856"
"2018-06-15 15:15","0.9788"
"2018-06-15 15:30","0.9834"
"2018-06-15 15:45","0.9828"
"2018-06-15 16:00","0.9852"
"2018-06-15 16:15","0.9732"
"2018-06-15 16:30","0.9735"
"2018-06-15 16:45","0.9719"
"2018-06-15 17:00","0.9729"
"2018-06-15 17:15","0.9888"
"2018-06-15 17:30","0.9675"
"2018-06-15 17:45","0.948"
"2018-06-15 18:00","0.9238"
"2018-06-15 18:15","0.9137"
"2018-06-15 18:30","0.9785"
"2018-06-15 18:45","0.9618"
"2018-06-15 19:00","0.9561"
"2018-06-15 19:15","0.9332"
"2018-06-15 19:30","0.9524"
"2018-06-15 19:45","0.957"
"2018-06-15 20:00","0.9534"
"2018-06-15 20:15","0.9607"
"2018-06-15 20:30","0.9579"
"2018-06-15 20:45","0.9438"
"2018-06-15 21:00","0.9534"
"2018-06-15 21:15","0.9472"
"2018-06-15 21:30","0.9558"
"2018-06-15 21:45","0.934"
"2018-06-15 22:00","0.9554"
"2018-06-15 22:15","0.9461"
"2018-06-15 22:30","0.8699"
"2018-06-15 22:45","0.8655"
"2018-06-15 23:00","0.8562"
"2018-06-15 23:15","0.8488"
"2018-06-15 23:30","0.8367"
"2018-06-15 23:45","0.8446"
"2018-06-16 00:00","0.8534"
"2018-06-16 00:15","0.8629"
"2018-06-16 00:30","0.8634"
"2018-06-16 00:45","0.8631"
"2018-06-16 01:00","0.8596"
"2018-06-16 01:15","0.8538"
"2018-06-16 01:30","0.8605"
"2018-06-16 01:45","0.8545"
"2018-06-16 02:00","0.8425"
"2018-06-16 02:15","0.8551"
"2018-06-16 02:30","0.8585"
"2018-06-16 02:45","0.8648"
"2018-06-16 03:00","0.8535"
"2018-06-16 03:15","0.864"
"2018-06-16 03:30","0.855"
"2018-06-16 03:45","0.8797"
"2018-06-16 04:00","0.8914"
"2018-06-16 04:15","0.8736"
"2018-06-16 04:30","0.8433"
"2018-06-16 04:45","0.8511"
"2018-06-16 05:00","0.8621"
"2018-06-16 05:15","0.8589"
"2018-06-16 05:30","0.8614"
"2018-06-16 05:45","0.8782"
"2018-06-16 06:00","0.8754"
"2018-06-16 06:15","0.8765"
"2018-06-16 06:30","0.8644"
"2018-06-16 06:45","0.8822"
"2018-06-16 07:00","0.8865"
"2018-06-16 07:15","0.8804"
"2018-06-16 07:30","0.8842"
"2018-06-16 07:45","0.8676"
"2018-06-16 08:00","0.8664"
"2018-06-16 08:15","0.8894"
"2018-06-16 08:30","0.888"
"2018-06-16 08:45","0.9372"
"2018-06-16 09:00","0.9288"
"2018-06-16 09:15","0.9038"
"2018-06-16 09:30","0.9206"
"2018-06-16 09:45","0.97"
"2018-06-16 10:00","0.9704"
"2018-06-16 10:15","0.9212"
"2018-06-16 10:30","0.9156"
"2018-06-16 10:45","0.9373"
"2018-06-16 11:00","0.9189"
"2018-06-16 11:15","0.9683"
"2018-06-16 11:30","0.9064"
"2018-06-16 11:45","0.9735"
"2018-06-16 12:00","0.9073"
"2018-06-16 12:15","0.9226"
"2018-06-16 12:30","0.9696"
"2018-06-16 12:45","0.9831"
"2018-06-16 13:00","0.9777"
"2018-06-16 13:15","0.9608"
"2018-06-16 13:30","0.9444"
"2018-06-16 13:45","0.9687"
"2018-06-16 14:00","0.9662"
"2018-06-16 14:15","0.9711"
"2018-06-16 14:30","0.9554"
"2018-06-16 14:45","0.9839"
"2018-06-16 15:00","0.965"
"2018-06-16 15:15","0.9831"
"2018-06-16 15:30","0.9647"
"2018-06-16 15:45","0.9565"
"2018-06-16 16:00","0.955"
"2018-06-16 16:15","0.9652"
"2018-06-16 16:30","0.9551"
"2018-06-16 16:45","0.9729"
"2018-06-16 17:00","0.9729"
"2018-06-16 17:15","0.9708"
"2018-06-16 17:30","0.9736"
"2018-06-16 17:45","0.9679"
"2018-06-16 18:00","0.9547"
"2018-06-16 18:15","0.9657"
"2018-06-16 18:30","0.9795"
"2018-06-16 18:45","0.9796"
"2018-06-16 19:00","0.9709"
"2018-06-16 19:15","0.9744"
"2018-06-16 19:30","0.9571"
"2018-06-16 19:45","0.9779"
"2018-06-16 20:00","0.9567"
"2018-06-16 20:15","0.9863"
"2018-06-16 20:30","0.9801"
"2018-06-16 20:45","0.945"
"2018-06-16 21:00","0.9808"
"2018-06-16 21:15","0.9828"
"2018-06-16 21:30","0.9549"
"2018-06-16 21:45","0.9575"
"2018-06-16 22:00","0.8966"
"2018-06-16 22:15","0.8978"
"2018-06-16 22:30","0.8957"
"2018-06-16 22:45","0.8914"
"2018-06-16 23:00","0.8858"
"2018-06-16 23:15","0.9124"
"2018-06-16 23:30","0.9239"
"2018-06-16 23:45","0.9158"
"2018-06-17 00:00","0.886"
"2018-06-17 00:15","0.8851"
"2018-06-17 00:30","0.8952"
"2018-06-17 00:45","0.8887"
"2018-06-17 01:00","0.8901"
"2018-06-17 01:15","0.8823"
"2018-06-17 01:30","0.877"
"2018-06-17 01:45","0.8744"
"2018-06-17 02:00","0.869"
"2018-06-17 02:15","0.8755"
"2018-06-17 02:30","0.8842"
"2018-06-17 02:45","0.8996"
"2018-06-17 03:00","0.8954"
"2018-06-17 03:15","0.9047"
"2018-06-17 03:30","0.8925"
"2018-06-17 03:45","0.897"
"2018-06-17 04:00","0.892"
"2018-06-17 04:15","0.8992"
"2018-06-17 04:30","0.899"
"2018-06-17 04:45","0.8968"
"2018-06-17 05:00","0.8861"
"2018-06-17 05:15","0.9092"
"2018-06-17 05:30","0.9243"
"2018-06-17 05:45","0.9136"
"2018-06-17 06:00","0.893"
"2018-06-17 06:15","0.8702"
"2018-06-17 06:30","0.8597"
"2018-06-17 06:45","0.8791"
"2018-06-17 07:00","0.8961"
"2018-06-17 07:15","0.903"
"2018-06-17 07:30","0.8879"
"2018-06-17 07:45","0.8936"
"2018-06-17 08:00","0.8948"
"2018-06-17 08:15","0.9002"
"2018-06-17 08:30","0.8963"
"2018-06-17 08:45","0.9043"
"2018-06-17 09:00","0.9021"
"2018-06-17 09:15","0.9171"
"2018-06-17 09:30","0.964"
"2018-06-17 09:45","0.9589"
"2018-06-17 10:00","0.961"
"2018-06-17 10:15","0.977"
"2018-06-17 10:30","0.9831"
"2018-06-17 10:45","0.9842"
"2018-06-17 11:00","0.983"
"2018-06-17 11:15","0.9783"
"2018-06-17 11:30","0.9643"
"2018-06-17 11:45","0.9162"
"2018-06-17 12:00","0.9673"
"2018-06-17 12:15","0.9753"
"2018-06-17 12:30","0.9309"
"2018-06-17 12:45","0.9341"
"2018-06-17 13:00","0.968"
"2018-06-17 13:15","0.9761"
"2018-06-17 13:30","0.951"
"2018-06-17 13:45","0.9614"
"2018-06-17 14:00","0.9697"
"2018-06-17 14:15","0.9771"
"2018-06-17 14:30","0.9815"
"2018-06-17 14:45","0.9702"
"2018-06-17 15:00","0.9793"
"2018-06-17 15:15","0.9717"
"2018-06-17 15:30","0.9617"
"2018-06-17 15:45","0.965"
"2018-06-17 16:00","0.9732"
"2018-06-17 16:15","0.966"
"2018-06-17 16:30","0.9605"
"2018-06-17 16:45","0.9627"
"2018-06-17 17:00","0.9621"
"2018-06-17 17:15","0.9493"
"2018-06-17 17:30","0.9716"
"2018-06-17 17:45","0.9506"
"2018-06-17 18:00","0.9384"
"2018-06-17 18:15","0.9345"
"2018-06-17 18:30","0.9648"
"2018-06-17 18:45","0.9598"
"2018-06-17 19:00","0.9755"
"2018-06-17 19:15","0.9611"
"2018-06-17 19:30","0.9476"
"2018-06-17 19:45","0.9671"
"2018-06-17 20:00","0.9693"
"2018-06-17 20:15","0.9552"
"2018-06-17 20:30","0.9589"
"2018-06-17 20:45","0.9679"
"2018-06-17 21:00","0.9407"
"2018-06-17 21:15","0.9072"
"2018-06-17 21:30","0.8883"
"2018-06-17 21:45","0.8436"
"2018-06-17 22:00","0.8073"
"2018-06-17 22:15","0.8378"
"2018-06-17 22:30","0.8163"
"2018-06-17 22:45","0.8271"
"2018-06-17 23:00","0.7984"
"2018-06-17 23:15","0.8605"
"2018-06-17 23:30","0.903"
"2018-06-17 23:45","0.8796"
"2018-06-18 00:00","0.8549"
"2018-06-18 00:15","0.8442"
"2018-06-18 00:30","0.8186"
"2018-06-18 00:45","0.8413"
"2018-06-18 01:00","0.8077"
"2018-06-18 01:15","0.842"
"2018-06-18 01:30","0.8117"
"2018-06-18 01:45","0.8146"
"2018-06-18 02:00","0.8256"
"2018-06-18 02:15","0.8104"
"2018-06-18 02:30","0.8389"
"2018-06-18 02:45","0.8064"
"2018-06-18 03:00","0.818"
"2018-06-18 03:15","0.8164"
"2018-06-18 03:30","0.8177"
"2018-06-18 03:45","0.8414"
"2018-06-18 04:00","0.807"
"2018-06-18 04:15","0.8341"
"2018-06-18 04:30","0.8129"
"2018-06-18 04:45","0.7996"
"2018-06-18 05:00","0.8369"
"2018-06-18 05:15","0.8574"
"2018-06-18 05:30","0.9052"
"2018-06-18 05:45","0.8788"
"2018-06-18 06:00","0.8488"
"2018-06-18 06:15","0.8457"
"2018-06-18 06:30","0.8232"
"2018-06-18 06:45","0.8449"
"2018-06-18 07:00","0.8088"
"2018-06-18 07:15","0.835"
"2018-06-18 07:30","0.8184"
"2018-06-18 07:45","0.8363"
"2018-06-18 08:00","0.8204"
"2018-06-18 08:15","0.825"
"2018-06-18 08:30","0.8316"
"2018-06-18 08:45","0.8621"
"2018-06-18 09:00","0.898"
"2018-06-18 09:15","0.9342"
"2018-06-18 09:30","0.9131"
"2018-06-18 09:45","0.9545"
"2018-06-18 10:00","0.9382"
"2018-06-18 10:15","0.9339"
"2018-06-18 10:30","0.936"
"2018-06-18 10:45","0.9497"
"2018-06-18 11:00","0.952"
"2018-06-18 11:15","0.9644"
"2018-06-18 11:30","0.9781"
"2018-06-18 11:45","0.9545"
"2018-06-18 12:00","0.9411"
"2018-06-18 12:15","0.9001"
"2018-06-18 12:30","0.9147"
"2018-06-18 12:45","0.9233"
"2018-06-18 13:00","0.9648"
"2018-06-18 13:15","0.9534"
"2018-06-18 13:30","0.9784"
"2018-06-18 13:45","0.9528"
"2018-06-18 14:00","0.9778"
"2018-06-18 14:15","0.9696"
"2018-06-18 14:30","0.951"
"2018-06-18 14:45","0.9749"
"2018-06-18 15:00","0.9791"
"2018-06-18 15:15","0.9692"
"2018-06-18 15:30","0.9735"
"2018-06-18 15:45","0.9784"
"2018-06-18 16:00","0.9449"
"2018-06-18 16:15","0.9713"
"2018-06-18 16:30","0.9531"
"2018-06-18 16:45","0.9514"
"2018-06-18 17:00","0.9693"
"2018-06-18 17:15","0.913"
"2018-06-18 17:30","0.9128"
"2018-06-18 17:45","0.9697"
"2018-06-18 18:00","0.976"
"2018-06-18 18:15","0.9784"
"2018-06-18 18:30","0.9623"
"2018-06-18 18:45","0.9348"
"2018-06-18 19:00","0.9529"
"2018-06-18 19:15","0.9112"
"2018-06-18 19:30","0.9629"
"2018-06-18 19:45","0.9738"
"2018-06-18 20:00","0.9443"
"2018-06-18 20:15","0.9658"
"2018-06-18 20:30","0.9719"
"2018-06-18 20:45","0.8761"
"2018-06-18 21:00","0.8839"
"2018-06-18 21:15","0.9037"
"2018-06-18 21:30","0.9098"
"2018-06-18 21:45","0.9136"
"2018-06-18 22:00","0.9093"
"2018-06-18 22:15","0.9215"
"2018-06-18 22:30","0.9143"
"2018-06-18 22:45","0.9202"
"2018-06-18 23:00","0.9149"
"2018-06-18 23:15","0.8971"
"2018-06-18 23:30","0.8919"
"2018-06-18 23:45","0.8909"
"2018-06-19 00:00","0.9067"
"2018-06-19 00:15","0.9336"
"2018-06-19 00:30","0.9347"
"2018-06-19 00:45","0.9283"
"2018-06-19 01:00","0.9108"
"2018-06-19 01:15","0.9069"
"2018-06-19 01:30","0.9156"
"2018-06-19 01:45","0.8955"
"2018-06-19 02:00","0.8946"
"2018-06-19 02:15","0.9026"
"2018-06-19 02:30","0.9109"
"2018-06-19 02:45","0.924"
"2018-06-19 03:00","0.92"
"2018-06-19 03:15","0.9176"
"2018-06-19 03:30","0.9248"
"2018-06-19 03:45","0.9255"
"2018-06-19 04:00","0.9365"
"2018-06-19 04:15","0.9414"
"2018-06-19 04:30","0.9179"
"2018-06-19 04:45","0.9111"
"2018-06-19 05:00","0.9134"
"2018-06-19 05:15","0.9122"
"2018-06-19 05:30","0.9553"
"2018-06-19 05:45","0.9509"
"2018-06-19 06:00","0.9606"
"2018-06-19 06:15","0.9515"
"2018-06-19 06:30","0.9615"
"2018-06-19 06:45","0.9672"
"2018-06-19 07:00","0.9502"
"2018-06-19 07:15","0.9478"
"2018-06-19 07:30","0.959"
"2018-06-19 07:45","0.9616"
"2018-06-19 08:00","0.9548"
"2018-06-19 08:15","0.9352"
"2018-06-19 08:30","0.9491"
"2018-06-19 08:45","0.96"
"2018-06-19 09:00","0.9585"
"2018-06-19 09:15","0.9461"
"2018-06-19 09:30","0.9752"
"2018-06-19 09:45","0.9496"
"2018-06-19 10:00","0.9201"
"2018-06-19 10:15","0.9827"
"2018-06-19 10:30","0.9939"
"2018-06-19 10:45","0.9941"
"2018-06-19 11:00","0.9836"
"2018-06-19 11:15","0.9758"
"2018-06-19 11:30","0.9336"
"2018-06-19 11:45","0.909"
"2018-06-19 12:00","0.9191"
"2018-06-19 12:15","0.9422"
"2018-06-19 12:30","0.9499"
"2018-06-19 12:45","0.9595"
"2018-06-19 13:00","0.9779"
"2018-06-19 13:15","0.9868"
"2018-06-19 13:30","0.9689"
"2018-06-19 13:45","0.9759"
"2018-06-19 14:00","0.9519"
"2018-06-19 14:15","0.9653"
"2018-06-19 14:30","0.9639"
"2018-06-19 14:45","0.9703"
"2018-06-19 15:00","0.9847"
"2018-06-19 15:15","0.9706"
"2018-06-19 15:30","0.9878"
"2018-06-19 15:45","0.98"
"2018-06-19 16:00","0.9726"
"2018-06-19 16:15","0.9869"
"2018-06-19 16:30","0.9826"
"2018-06-19 16:45","0.9781"
"2018-06-19 17:00","0.9863"
"2018-06-19 17:15","0.9484"
"2018-06-19 17:30","0.9206"
"2018-06-19 17:45","0.9479"
"2018-06-19 18:00","0.9618"
"2018-06-19 18:15","0.9242"
"2018-06-19 18:30","0.9449"
"2018-06-19 18:45","0.9648"
"2018-06-19 19:00","0.9768"
"2018-06-19 19:15","0.9801"
"2018-06-19 19:30","0.9779"
"2018-06-19 19:45","0.9811"
"2018-06-19 20:00","0.9598"
"2018-06-19 20:15","0.9438"
"2018-06-19 20:30","0.8867"
"2018-06-19 20:45","0.8997"
"2018-06-19 21:00","0.845"
"2018-06-19 21:15","0.8594"
"2018-06-19 21:30","0.9193"
"2018-06-19 21:45","0.9005"
"2018-06-19 22:00","0.9224"
"2018-06-19 22:15","0.9166"
"2018-06-19 22:30","0.9035"
"2018-06-19 22:45","0.9192"
"2018-06-19 23:00","0.9073"
"2018-06-19 23:15","0.8989"
"2018-06-19 23:30","0.8926"
"2018-06-19 23:45","0.9066"
"2018-06-20 00:00","0.8997"
