"Time stamp","Interruptor Principal   ()"
"2019-01-02 14:45","0.9498"
"2019-01-02 15:00","0.9703"
"2019-01-02 15:15","0.9523"
"2019-01-02 15:30","0.9428"
"2019-01-02 15:45","0.9572"
"2019-01-02 16:00","0.9389"
"2019-01-02 16:15","0.9501"
"2019-01-02 16:30","0.9314"
"2019-01-02 16:45","0.9562"
"2019-01-02 17:00","0.9737"
"2019-01-02 17:15","0.9098"
"2019-01-02 17:30","0.9108"
"2019-01-02 17:45","0.9084"
"2019-01-02 18:00","0.8817"
"2019-01-02 18:15","0.8794"
"2019-01-02 18:30","0.9061"
"2019-01-02 18:45","0.9716"
"2019-01-02 19:00","0.969"
"2019-01-02 19:15","0.9737"
"2019-01-02 19:30","0.9673"
"2019-01-02 19:45","0.934"
"2019-01-02 20:00","0.8966"
"2019-01-02 20:15","0.8838"
"2019-01-02 20:30","0.8754"
"2019-01-02 20:45","0.9581"
"2019-01-02 21:00","0.9504"
"2019-01-02 21:15","0.9106"
"2019-01-02 21:30","0.887"
"2019-01-02 21:45","0.8764"
"2019-01-02 22:00","0.8843"
"2019-01-02 22:15","0.8833"
"2019-01-02 22:30","0.8784"
"2019-01-02 22:45","0.8823"
"2019-01-02 23:00","0.8773"
"2019-01-02 23:15","0.8722"
"2019-01-02 23:30","0.8799"
"2019-01-02 23:45","0.8715"
"2019-01-03 00:00","0.8574"
"2019-01-03 00:15","0.859"
"2019-01-03 00:30","0.8627"
"2019-01-03 00:45","0.851"
"2019-01-03 01:00","0.8638"
"2019-01-03 01:15","0.9092"
"2019-01-03 01:30","0.9053"
"2019-01-03 01:45","0.8829"
"2019-01-03 02:00","0.8854"
"2019-01-03 02:15","0.9091"
"2019-01-03 02:30","0.8916"
"2019-01-03 02:45","0.8992"
"2019-01-03 03:00","0.8985"
"2019-01-03 03:15","0.9152"
"2019-01-03 03:30","0.8957"
"2019-01-03 03:45","0.8784"
"2019-01-03 04:00","0.9098"
"2019-01-03 04:15","0.9166"
"2019-01-03 04:30","0.9052"
"2019-01-03 04:45","0.9213"
"2019-01-03 05:00","0.9173"
"2019-01-03 05:15","0.9157"
"2019-01-03 05:30","0.9102"
"2019-01-03 05:45","0.9207"
"2019-01-03 06:00","0.9215"
"2019-01-03 06:15","0.8987"
"2019-01-03 06:30","0.9189"
"2019-01-03 06:45","0.9149"
"2019-01-03 07:00","0.9149"
"2019-01-03 07:15","0.9253"
"2019-01-03 07:30","0.9225"
"2019-01-03 07:45","0.9143"
"2019-01-03 08:00","0.9088"
"2019-01-03 08:15","0.9143"
"2019-01-03 08:30","0.9139"
"2019-01-03 08:45","0.9161"
"2019-01-03 09:00","0.9188"
"2019-01-03 09:15","0.9656"
"2019-01-03 09:30","0.9212"
"2019-01-03 09:45","0.9878"
"2019-01-03 10:00","0.9742"
"2019-01-03 10:15","0.9705"
"2019-01-03 10:30","0.9689"
"2019-01-03 10:45","0.9645"
"2019-01-03 11:00","0.9677"
