"Time stamp","Tablero A   (kW)","OLG02 - CDMX Santa Fe - 204 temperatures (℃)"
"2018-09-02 16:00","4.25","25.3"
"2018-09-02 16:15","4.37","25.3"
"2018-09-02 16:30","4.36","25.3"
"2018-09-02 16:45","4.33","25.3"
"2018-09-02 17:00","4.4","22.8"
"2018-09-02 17:15","4.43","22.8"
"2018-09-02 17:30","4.42","22.8"
"2018-09-02 17:45","4.46","22.8"
"2018-09-02 18:00","4.19","17.7"
"2018-09-02 18:15","4.14","17.7"
"2018-09-02 18:30","4.27","17.7"
"2018-09-02 18:45","4.02","17.7"
"2018-09-02 19:00","4.08","16.8"
"2018-09-02 19:15","4.03","16.8"
"2018-09-02 19:30","4.03","16.8"
"2018-09-02 19:45","4.06","16.8"
"2018-09-02 20:00","4.1","15.8"
"2018-09-02 20:15","4.02","15.8"
"2018-09-02 20:30","3.98","15.8"
"2018-09-02 20:45","3.25","15.8"
"2018-09-02 21:00","2.91","12.4"
"2018-09-02 21:15","2.83","12.4"
"2018-09-02 21:30","2.8","12.4"
"2018-09-02 21:45","2.75","12.4"
"2018-09-02 22:00","1.05","12.2"
"2018-09-02 22:15","0.0","12.2"
"2018-09-02 22:30","0.0","12.2"
"2018-09-02 22:45","0.0","12.2"
"2018-09-02 23:00","0.0","12.4"
"2018-09-02 23:15","0.0","12.4"
"2018-09-02 23:30","0.0","12.4"
"2018-09-02 23:45","0.0","12.4"
"2018-09-03 00:00","0.0","12.6"
"2018-09-03 00:15","0.0","12.6"
"2018-09-03 00:30","0.0","12.6"
"2018-09-03 00:45","0.0","12.6"
"2018-09-03 01:00","0.0","11.9"
"2018-09-03 01:15","0.0","11.9"
"2018-09-03 01:30","0.0","11.9"
"2018-09-03 01:45","0.0","11.9"
"2018-09-03 02:00","0.0","16.0"
"2018-09-03 02:15","0.0","16.0"
"2018-09-03 02:30","0.0","16.0"
"2018-09-03 02:45","0.0","16.0"
"2018-09-03 03:00","0.0","11.7"
"2018-09-03 03:15","0.0","11.7"
"2018-09-03 03:30","0.0","11.7"
"2018-09-03 03:45","0.0","11.7"
"2018-09-03 04:00","0.0","11.4"
"2018-09-03 04:15","0.0","11.4"
"2018-09-03 04:30","0.0","11.4"
"2018-09-03 04:45","0.0","11.4"
"2018-09-03 05:00","0.0","11.4"
"2018-09-03 05:15","0.0","11.4"
"2018-09-03 05:30","0.0","11.4"
"2018-09-03 05:45","0.0","11.4"
"2018-09-03 06:00","0.0","11.2"
"2018-09-03 06:15","0.0","11.2"
"2018-09-03 06:30","0.0","11.2"
"2018-09-03 06:45","0.0","11.2"
"2018-09-03 07:00","0.0","10.8"
"2018-09-03 07:15","0.0","10.8"
"2018-09-03 07:30","0.0","10.8"
"2018-09-03 07:45","0.0","10.8"
"2018-09-03 08:00","0.0","11.9"
"2018-09-03 08:15","0.0","11.9"
"2018-09-03 08:30","0.0","11.9"
"2018-09-03 08:45","1.6","11.9"
"2018-09-03 09:00","2.4","14.1"
"2018-09-03 09:15","2.28","14.1"
"2018-09-03 09:30","2.59","14.1"
"2018-09-03 09:45","2.65","14.1"
"2018-09-03 10:00","2.45","16.3"
"2018-09-03 10:15","2.45","16.3"
"2018-09-03 10:30","3.47","16.3"
"2018-09-03 10:45","3.19","16.3"
"2018-09-03 11:00","3.25","21.7"
"2018-09-03 11:15","3.25","21.7"
"2018-09-03 11:30","3.11","21.7"
"2018-09-03 11:45","2.96","21.7"
"2018-09-03 12:00","3.08","25.3"
"2018-09-03 12:15","3.59","25.3"
"2018-09-03 12:30","4.09","25.3"
"2018-09-03 12:45","4.09","25.3"
"2018-09-03 13:00","4.19","26.7"
"2018-09-03 13:15","4.0","26.7"
"2018-09-03 13:30","4.02","26.7"
"2018-09-03 13:45","4.06","26.7"
"2018-09-03 14:00","4.02","26.7"
"2018-09-03 14:15","4.16","26.7"
"2018-09-03 14:30","4.04","26.7"
"2018-09-03 14:45","4.06","26.7"
"2018-09-03 15:00","3.99","26.3"
"2018-09-03 15:15","4.06","26.3"
"2018-09-03 15:30","4.11","26.3"
"2018-09-03 15:45","4.31","26.3"
"2018-09-03 16:00","4.2","23.5"
"2018-09-03 16:15","4.2","23.5"
"2018-09-03 16:30","4.23","23.5"
"2018-09-03 16:45","4.29","23.5"
"2018-09-03 17:00","4.22","22.5"
"2018-09-03 17:15","4.12","22.5"
"2018-09-03 17:30","4.05","22.5"
"2018-09-03 17:45","4.08","22.5"
"2018-09-03 18:00","3.97","18.4"
"2018-09-03 18:15","3.86","18.4"
"2018-09-03 18:30","3.85","18.4"
"2018-09-03 18:45","3.81","18.4"
"2018-09-03 19:00","3.75","17.2"
"2018-09-03 19:15","3.71","17.2"
"2018-09-03 19:30","3.79","17.2"
"2018-09-03 19:45","3.79","17.2"
"2018-09-03 20:00","3.76","16.3"
"2018-09-03 20:15","3.75","16.3"
"2018-09-03 20:30","3.79","16.3"
"2018-09-03 20:45","3.86","16.3"
"2018-09-03 21:00","3.37","15.7"
"2018-09-03 21:15","2.16","15.7"
"2018-09-03 21:30","0.3594","15.7"
"2018-09-03 21:45","0.0192","15.7"
"2018-09-03 22:00","0.0","15.4"
"2018-09-03 22:15","0.0","15.4"
"2018-09-03 22:30","0.0","15.4"
"2018-09-03 22:45","0.0","15.4"
"2018-09-03 23:00","0.0","15.1"
"2018-09-03 23:15","0.0","15.1"
"2018-09-03 23:30","0.0","15.1"
"2018-09-03 23:45","0.0","15.1"
"2018-09-04 00:00","0.0","14.6"
"2018-09-04 00:15","0.0","14.6"
"2018-09-04 00:30","0.0","14.6"
"2018-09-04 00:45","0.0","14.6"
"2018-09-04 01:00","0.0","14.0"
"2018-09-04 01:15","0.0","14.0"
"2018-09-04 01:30","0.0","14.0"
"2018-09-04 01:45","0.0","14.0"
"2018-09-04 02:00","0.0","13.6"
"2018-09-04 02:15","0.0","13.6"
"2018-09-04 02:30","0.0","13.6"
"2018-09-04 02:45","0.0","13.6"
"2018-09-04 03:00","0.0","13.1"
"2018-09-04 03:15","0.0","13.1"
"2018-09-04 03:30","0.0","13.1"
"2018-09-04 03:45","0.0","13.1"
"2018-09-04 04:00","0.0","13.2"
"2018-09-04 04:15","0.0","13.2"
"2018-09-04 04:30","0.0","13.2"
"2018-09-04 04:45","0.0","13.2"
"2018-09-04 05:00","0.0","13.2"
"2018-09-04 05:15","0.0","13.2"
"2018-09-04 05:30","0.0","13.2"
"2018-09-04 05:45","0.0","13.2"
"2018-09-04 06:00","0.0","12.7"
"2018-09-04 06:15","0.0","12.7"
"2018-09-04 06:30","0.0","12.7"
"2018-09-04 06:45","0.0","12.7"
"2018-09-04 07:00","0.0","12.6"
"2018-09-04 07:15","0.0","12.6"
"2018-09-04 07:30","0.0","12.6"
"2018-09-04 07:45","0.0","12.6"
"2018-09-04 08:00","0.0","13.3"
"2018-09-04 08:15","0.0","13.3"
"2018-09-04 08:30","0.1427","13.3"
"2018-09-04 08:45","2.32","13.3"
"2018-09-04 09:00","2.38","15.2"
"2018-09-04 09:15","2.37","15.2"
"2018-09-04 09:30","2.4","15.2"
"2018-09-04 09:45","2.42","15.2"
"2018-09-04 10:00","2.32","17.8"
"2018-09-04 10:15","2.44","17.8"
"2018-09-04 10:30","2.43","17.8"
"2018-09-04 10:45","2.51","17.8"
"2018-09-04 11:00","1.77","20.9"
"2018-09-04 11:15","2.36","20.9"
"2018-09-04 11:30","2.42","20.9"
"2018-09-04 11:45","2.39","20.9"
"2018-09-04 12:00","2.34","23.8"
"2018-09-04 12:15","2.39","23.8"
"2018-09-04 12:30","3.52","23.8"
"2018-09-04 12:45","4.29","23.8"
"2018-09-04 13:00","4.44","26.8"
"2018-09-04 13:15","4.57","26.8"
"2018-09-04 13:30","4.57","26.8"
"2018-09-04 13:45","4.49","26.8"
"2018-09-04 14:00","4.5","27.6"
"2018-09-04 14:15","4.37","27.6"
"2018-09-04 14:30","4.46","27.6"
"2018-09-04 14:45","4.37","27.6"
"2018-09-04 15:00","4.45","26.0"
"2018-09-04 15:15","4.35","26.0"
"2018-09-04 15:30","3.21","26.0"
"2018-09-04 15:45","4.41","26.0"
"2018-09-04 16:00","4.46","23.9"
"2018-09-04 16:15","4.57","23.9"
"2018-09-04 16:30","4.39","23.9"
"2018-09-04 16:45","4.39","23.9"
"2018-09-04 17:00","4.34","21.0"
"2018-09-04 17:15","4.41","21.0"
"2018-09-04 17:30","4.42","21.0"
"2018-09-04 17:45","4.39","21.0"
"2018-09-04 18:00","4.33","19.8"
"2018-09-04 18:15","4.26","19.8"
"2018-09-04 18:30","4.28","19.8"
"2018-09-04 18:45","4.17","19.8"
"2018-09-04 19:00","4.26","19.7"
"2018-09-04 19:15","4.21","19.7"
"2018-09-04 19:30","3.88","19.7"
"2018-09-04 19:45","4.3","19.7"
"2018-09-04 20:00","4.1","18.7"
"2018-09-04 20:15","4.19","18.7"
"2018-09-04 20:30","3.97","18.7"
"2018-09-04 20:45","3.26","18.7"
"2018-09-04 21:00","3.05","17.7"
"2018-09-04 21:15","0.8012","17.7"
"2018-09-04 21:30","0.0","17.7"
"2018-09-04 21:45","0.0","17.7"
"2018-09-04 22:00","0.0","16.8"
"2018-09-04 22:15","0.0","16.8"
"2018-09-04 22:30","0.0","16.8"
"2018-09-04 22:45","0.0","16.8"
"2018-09-04 23:00","0.0","15.6"
"2018-09-04 23:15","0.0","15.6"
"2018-09-04 23:30","0.0","15.6"
"2018-09-04 23:45","0.0","15.6"
"2018-09-05 00:00","0.0","14.7"
"2018-09-05 00:15","0.0","14.7"
"2018-09-05 00:30","0.0","14.7"
"2018-09-05 00:45","0.0","14.7"
"2018-09-05 01:00","0.0","13.7"
"2018-09-05 01:15","0.0","13.7"
"2018-09-05 01:30","0.0","13.7"
"2018-09-05 01:45","0.0","13.7"
"2018-09-05 02:00","0.0","13.7"
"2018-09-05 02:15","0.0","13.7"
"2018-09-05 02:30","0.0","13.7"
"2018-09-05 02:45","0.0","13.7"
"2018-09-05 03:00","0.0","13.7"
"2018-09-05 03:15","0.0","13.7"
"2018-09-05 03:30","0.0","13.7"
"2018-09-05 03:45","0.0","13.7"
"2018-09-05 04:00","0.0","13.2"
"2018-09-05 04:15","0.0","13.2"
"2018-09-05 04:30","0.0","13.2"
"2018-09-05 04:45","0.0","13.2"
"2018-09-05 05:00","0.0","12.7"
"2018-09-05 05:15","0.0","12.7"
"2018-09-05 05:30","0.0","12.7"
"2018-09-05 05:45","0.0","12.7"
"2018-09-05 06:00","0.0","12.2"
"2018-09-05 06:15","0.0","12.2"
"2018-09-05 06:30","0.0","12.2"
"2018-09-05 06:45","0.0","12.2"
"2018-09-05 07:00","0.0","12.6"
"2018-09-05 07:15","0.0","12.6"
"2018-09-05 07:30","0.0","12.6"
"2018-09-05 07:45","0.0","12.6"
"2018-09-05 08:00","0.0","13.5"
"2018-09-05 08:15","0.0","13.5"
"2018-09-05 08:30","0.0","13.5"
"2018-09-05 08:45","1.87","13.5"
"2018-09-05 09:00","2.4","14.7"
"2018-09-05 09:15","2.32","14.7"
"2018-09-05 09:30","2.29","14.7"
"2018-09-05 09:45","2.47","14.7"
"2018-09-05 10:00","2.36","18.2"
"2018-09-05 10:15","2.38","18.2"
"2018-09-05 10:30","2.33","18.2"
"2018-09-05 10:45","2.28","18.2"
"2018-09-05 11:00","2.31","21.1"
"2018-09-05 11:15","2.35","21.1"
"2018-09-05 11:30","2.45","21.1"
"2018-09-05 11:45","2.43","21.1"
"2018-09-05 12:00","2.63","17.0"
"2018-09-05 12:15","2.59","17.0"
"2018-09-05 12:30","3.96","17.0"
"2018-09-05 12:45","4.2","17.0"
"2018-09-05 13:00","4.16","20.9"
"2018-09-05 13:15","4.2","20.9"
"2018-09-05 13:30","4.2","20.9"
"2018-09-05 13:45","4.22","20.9"
"2018-09-05 14:00","4.14","21.9"
"2018-09-05 14:15","4.21","21.9"
"2018-09-05 14:30","4.24","21.9"
"2018-09-05 14:45","4.15","21.9"
"2018-09-05 15:00","4.12","25.8"
"2018-09-05 15:15","4.16","25.8"
"2018-09-05 15:30","4.21","25.8"
"2018-09-05 15:45","4.29","25.8"
"2018-09-05 16:00","4.15","21.2"
"2018-09-05 16:15","4.39","21.2"
"2018-09-05 16:30","4.43","21.2"
"2018-09-05 16:45","4.36","21.2"
"2018-09-05 17:00","4.35","17.3"
"2018-09-05 17:15","4.24","17.3"
"2018-09-05 17:30","3.07","17.3"
"2018-09-05 17:45","4.43","17.3"
"2018-09-05 18:00","4.19","16.4"
"2018-09-05 18:15","4.02","16.4"
"2018-09-05 18:30","3.98","16.4"
"2018-09-05 18:45","4.04","16.4"
"2018-09-05 19:00","4.08","16.3"
"2018-09-05 19:15","3.99","16.3"
"2018-09-05 19:30","3.89","16.3"
"2018-09-05 19:45","3.92","16.3"
"2018-09-05 20:00","3.92","15.2"
"2018-09-05 20:15","3.98","15.2"
"2018-09-05 20:30","3.95","15.2"
"2018-09-05 20:45","3.98","15.2"
"2018-09-05 21:00","3.91","14.3"
"2018-09-05 21:15","3.82","14.3"
"2018-09-05 21:30","3.89","14.3"
"2018-09-05 21:45","3.87","14.3"
"2018-09-05 22:00","3.88","14.2"
"2018-09-05 22:15","3.71","14.2"
"2018-09-05 22:30","3.74","14.2"
"2018-09-05 22:45","3.85","14.2"
"2018-09-05 23:00","2.96","12.8"
"2018-09-05 23:15","1.62","12.8"
"2018-09-05 23:30","0.0","12.8"
"2018-09-05 23:45","0.0","12.8"
"2018-09-06 00:00","0.0","12.6"
"2018-09-06 00:15","0.0","12.6"
"2018-09-06 00:30","0.0","12.6"
"2018-09-06 00:45","0.0","12.6"
"2018-09-06 01:00","0.0","12.4"
"2018-09-06 01:15","0.0","12.4"
"2018-09-06 01:30","0.0","12.4"
"2018-09-06 01:45","0.0","12.4"
"2018-09-06 02:00","0.0","11.9"
"2018-09-06 02:15","0.0","11.9"
"2018-09-06 02:30","0.0","11.9"
"2018-09-06 02:45","0.0","11.9"
"2018-09-06 03:00","0.0","11.9"
"2018-09-06 03:15","0.0","11.9"
"2018-09-06 03:30","0.0","11.9"
"2018-09-06 03:45","0.0","11.9"
"2018-09-06 04:00","0.0","11.9"
"2018-09-06 04:15","0.0","11.9"
"2018-09-06 04:30","0.0","11.9"
"2018-09-06 04:45","0.0","11.9"
"2018-09-06 05:00","0.0","12.2"
"2018-09-06 05:15","0.0","12.2"
"2018-09-06 05:30","0.0","12.2"
"2018-09-06 05:45","0.0","12.2"
"2018-09-06 06:00","0.0","12.1"
"2018-09-06 06:15","0.0","12.1"
"2018-09-06 06:30","0.0","12.1"
"2018-09-06 06:45","0.0","12.1"
"2018-09-06 07:00","0.0","13.0"
"2018-09-06 07:15","0.0","13.0"
"2018-09-06 07:30","0.0","13.0"
"2018-09-06 07:45","0.0","13.0"
"2018-09-06 08:00","0.0","12.2"
"2018-09-06 08:15","0.0","12.2"
"2018-09-06 08:30","0.0","12.2"
"2018-09-06 08:45","0.0","12.2"
"2018-09-06 09:00","0.0","15.0"
"2018-09-06 09:15","2.06","15.0"
"2018-09-06 09:30","2.41","15.0"
"2018-09-06 09:45","2.28","15.0"
"2018-09-06 10:00","2.44","12.0"
"2018-09-06 10:15","2.48","12.0"
"2018-09-06 10:30","2.45","12.0"
"2018-09-06 10:45","2.46","12.0"
"2018-09-06 11:00","2.39","18.0"
"2018-09-06 11:15","2.52","18.0"
"2018-09-06 11:30","2.57","18.0"
"2018-09-06 11:45","2.56","18.0"
"2018-09-06 12:00","2.62","20.6"
"2018-09-06 12:15","2.6","20.6"
"2018-09-06 12:30","2.61","20.6"
"2018-09-06 12:45","4.16","20.6"
"2018-09-06 13:00","4.13","21.4"
"2018-09-06 13:15","4.08","21.4"
"2018-09-06 13:30","4.06","21.4"
"2018-09-06 13:45","4.03","21.4"
"2018-09-06 14:00","4.16","22.7"
"2018-09-06 14:15","4.16","22.7"
"2018-09-06 14:30","4.22","22.7"
"2018-09-06 14:45","4.19","22.7"
"2018-09-06 15:00","4.17","20.2"
"2018-09-06 15:15","4.19","20.2"
"2018-09-06 15:30","4.23","20.2"
"2018-09-06 15:45","4.25","20.2"
"2018-09-06 16:00","4.2","16.6"
"2018-09-06 16:15","4.08","16.6"
"2018-09-06 16:30","4.12","16.6"
"2018-09-06 16:45","4.22","16.6"
"2018-09-06 17:00","4.12","14.7"
"2018-09-06 17:15","4.1","14.7"
"2018-09-06 17:30","4.29","14.7"
"2018-09-06 17:45","4.22","14.7"
"2018-09-06 18:00","3.78","14.6"
"2018-09-06 18:15","3.68","14.6"
"2018-09-06 18:30","3.64","14.6"
"2018-09-06 18:45","3.65","14.6"
"2018-09-06 19:00","3.73","15.2"
"2018-09-06 19:15","3.72","15.2"
"2018-09-06 19:30","3.77","15.2"
"2018-09-06 19:45","3.7","15.2"
"2018-09-06 20:00","3.68","13.8"
"2018-09-06 20:15","3.77","13.8"
"2018-09-06 20:30","3.83","13.8"
"2018-09-06 20:45","3.79","13.8"
"2018-09-06 21:00","3.89","13.3"
"2018-09-06 21:15","3.86","13.3"
"2018-09-06 21:30","3.93","13.3"
"2018-09-06 21:45","3.79","13.3"
"2018-09-06 22:00","3.85","12.8"
"2018-09-06 22:15","3.72","12.8"
"2018-09-06 22:30","2.66","12.8"
"2018-09-06 22:45","3.56","12.8"
"2018-09-06 23:00","3.4","12.9"
"2018-09-06 23:15","0.0","12.9"
"2018-09-06 23:30","0.0","12.9"
"2018-09-06 23:45","0.0","12.9"
"2018-09-07 00:00","0.0","12.8"
"2018-09-07 00:15","0.0","12.8"
"2018-09-07 00:30","0.0","12.8"
"2018-09-07 00:45","0.0","12.8"
"2018-09-07 01:00","0.0","12.8"
"2018-09-07 01:15","0.0","12.8"
"2018-09-07 01:30","0.0","12.8"
"2018-09-07 01:45","0.0","12.8"
"2018-09-07 02:00","0.0","13.2"
"2018-09-07 02:15","0.0","13.2"
"2018-09-07 02:30","0.0","13.2"
"2018-09-07 02:45","0.0","13.2"
"2018-09-07 03:00","0.0","13.1"
"2018-09-07 03:15","0.0","13.1"
"2018-09-07 03:30","0.0","13.1"
"2018-09-07 03:45","0.0","13.1"
"2018-09-07 04:00","0.0","12.9"
"2018-09-07 04:15","0.0","12.9"
"2018-09-07 04:30","0.0","12.9"
"2018-09-07 04:45","0.0","12.9"
"2018-09-07 05:00","0.0","12.8"
"2018-09-07 05:15","0.0","12.8"
"2018-09-07 05:30","0.0","12.8"
"2018-09-07 05:45","0.0","12.8"
"2018-09-07 06:00","0.0","12.6"
"2018-09-07 06:15","0.0","12.6"
"2018-09-07 06:30","0.0","12.6"
"2018-09-07 06:45","0.0","12.6"
"2018-09-07 07:00","0.0","12.4"
"2018-09-07 07:15","0.0","12.4"
"2018-09-07 07:30","0.0","12.4"
"2018-09-07 07:45","0.0","12.4"
"2018-09-07 08:00","0.0","13.6"
"2018-09-07 08:15","0.0","13.6"
"2018-09-07 08:30","0.0","13.6"
"2018-09-07 08:45","0.0314","13.6"
"2018-09-07 09:00","2.37","15.5"
"2018-09-07 09:15","2.46","15.5"
"2018-09-07 09:30","2.46","15.5"
"2018-09-07 09:45","2.35","15.5"
"2018-09-07 10:00","2.46","15.7"
"2018-09-07 10:15","2.92","15.7"
"2018-09-07 10:30","2.91","15.7"
"2018-09-07 10:45","2.87","15.7"
"2018-09-07 11:00","2.73","20.3"
"2018-09-07 11:15","2.76","20.3"
"2018-09-07 11:30","2.85","20.3"
"2018-09-07 11:45","2.79","20.3"
"2018-09-07 12:00","2.81","23.6"
"2018-09-07 12:15","2.62","23.6"
"2018-09-07 12:30","3.36","23.6"
"2018-09-07 12:45","3.98","23.6"
"2018-09-07 13:00","3.98","24.2"
"2018-09-07 13:15","2.92","24.2"
"2018-09-07 13:30","4.14","24.2"
"2018-09-07 13:45","4.18","24.2"
"2018-09-07 14:00","4.26","26.4"
"2018-09-07 14:15","4.22","26.4"
"2018-09-07 14:30","4.34","26.4"
"2018-09-07 14:45","4.25","26.4"
"2018-09-07 15:00","4.27","26.0"
"2018-09-07 15:15","4.32","26.0"
"2018-09-07 15:30","4.17","26.0"
"2018-09-07 15:45","4.24","26.0"
"2018-09-07 16:00","4.21","20.5"
"2018-09-07 16:15","4.26","20.5"
"2018-09-07 16:30","4.1","20.5"
"2018-09-07 16:45","4.13","20.5"
"2018-09-07 17:00","4.19","16.9"
"2018-09-07 17:15","4.19","16.9"
"2018-09-07 17:30","4.1","16.9"
"2018-09-07 17:45","4.04","16.9"
"2018-09-07 18:00","3.9","15.7"
"2018-09-07 18:15","3.71","15.7"
"2018-09-07 18:30","3.67","15.7"
"2018-09-07 18:45","3.69","15.7"
"2018-09-07 19:00","3.84","15.7"
"2018-09-07 19:15","3.84","15.7"
"2018-09-07 19:30","3.8","15.7"
"2018-09-07 19:45","3.79","15.7"
"2018-09-07 20:00","3.67","15.4"
"2018-09-07 20:15","3.72","15.4"
"2018-09-07 20:30","3.68","15.4"
"2018-09-07 20:45","3.73","15.4"
"2018-09-07 21:00","3.67","14.7"
