"Time stamp","Tablero A   (kW)","OLG02 - CDMX Santa Fe - 204 temperatures (℃)"
"2019-02-01 00:00","0.0","9.75"
"2019-02-01 00:15","0.0","9.75"
"2019-02-01 00:30","0.0","9.75"
"2019-02-01 00:45","0.0","9.75"
"2019-02-01 01:00","0.0","7.71"
"2019-02-01 01:15","0.0","7.71"
"2019-02-01 01:30","0.0","7.71"
"2019-02-01 01:45","0.0","7.71"
"2019-02-01 02:00","0.0","5.32"
"2019-02-01 02:15","0.0","5.32"
"2019-02-01 02:30","0.0","5.32"
"2019-02-01 02:45","0.0","5.32"
"2019-02-01 03:00","0.0","4.73"
"2019-02-01 03:15","0.0","4.73"
"2019-02-01 03:30","0.0","4.73"
"2019-02-01 03:45","0.0","4.73"
"2019-02-01 04:00","0.0","3.39"
"2019-02-01 04:15","0.0","3.39"
"2019-02-01 04:30","0.0","3.39"
"2019-02-01 04:45","0.0","3.39"
"2019-02-01 05:00","0.0","2.99"
"2019-02-01 05:15","0.0","2.99"
"2019-02-01 05:30","0.0","2.99"
"2019-02-01 05:45","0.0","2.99"
"2019-02-01 06:00","0.0","3.5"
"2019-02-01 06:15","0.0","3.5"
"2019-02-01 06:30","0.0","3.5"
"2019-02-01 06:45","0.0","3.5"
"2019-02-01 07:00","0.0","3.25"
"2019-02-01 07:15","0.0","3.25"
"2019-02-01 07:30","0.0","3.25"
"2019-02-01 07:45","0.0","3.25"
"2019-02-01 08:00","0.0","7.09"
"2019-02-01 08:15","1.28","7.09"
"2019-02-01 08:30","2.2","7.09"
"2019-02-01 08:45","2.22","7.09"
"2019-02-01 09:00","2.34","10.68"
"2019-02-01 09:15","2.37","10.68"
"2019-02-01 09:30","2.32","10.68"
"2019-02-01 09:45","2.51","10.68"
"2019-02-01 10:00","2.48","13.39"
"2019-02-01 10:15","2.55","13.39"
"2019-02-01 10:30","2.66","13.39"
"2019-02-01 10:45","2.72","13.39"
"2019-02-01 11:00","2.49","15.32"
"2019-02-01 11:15","2.36","15.32"
"2019-02-01 11:30","2.33","15.32"
"2019-02-01 11:45","2.29","15.32"
"2019-02-01 12:00","2.44","18.65"
"2019-02-01 12:15","2.51","18.65"
"2019-02-01 12:30","2.67","18.65"
"2019-02-01 12:45","3.89","18.65"
"2019-02-01 13:00","3.97","21.0"
"2019-02-01 13:15","4.03","21.0"
"2019-02-01 13:30","3.92","21.0"
"2019-02-01 13:45","3.94","21.0"
"2019-02-01 14:00","4.0","21.7"
"2019-02-01 14:15","3.96","21.7"
"2019-02-01 14:30","3.97","21.7"
"2019-02-01 14:45","4.02","21.7"
"2019-02-01 15:00","4.17","23.4"
"2019-02-01 15:15","4.11","23.4"
"2019-02-01 15:30","4.12","23.4"
"2019-02-01 15:45","4.05","23.4"
"2019-02-01 16:00","4.12","21.98"
"2019-02-01 16:15","4.12","21.98"
"2019-02-01 16:30","4.18","21.98"
"2019-02-01 16:45","4.13","21.98"
"2019-02-01 17:00","4.03","23.41"
"2019-02-01 17:15","4.12","23.41"
"2019-02-01 17:30","4.33","23.41"
"2019-02-01 17:45","3.9","23.41"
"2019-02-01 18:00","3.78","22.18"
"2019-02-01 18:15","3.37","22.18"
"2019-02-01 18:30","3.31","22.18"
