"Time stamp","Tablero A   (kW)","OLG02 - CDMX Santa Fe - 204 temperatures (℃)"
"2018-05-01 00:00","0.0","15.6"
"2018-05-01 00:15","0.0","15.6"
"2018-05-01 00:30","0.0","15.6"
"2018-05-01 00:45","0.0","15.6"
"2018-05-01 01:00","0.0","15.5"
"2018-05-01 01:15","0.0","15.5"
"2018-05-01 01:30","0.0","15.5"
"2018-05-01 01:45","0.0","15.5"
"2018-05-01 02:00","0.0","15.7"
"2018-05-01 02:15","0.0","15.7"
"2018-05-01 02:30","0.0","15.7"
"2018-05-01 02:45","0.0","15.7"
"2018-05-01 03:00","0.0","15.1"
"2018-05-01 03:15","0.0","15.1"
"2018-05-01 03:30","0.0","15.1"
"2018-05-01 03:45","0.0","15.1"
"2018-05-01 04:00","0.0","14.9"
"2018-05-01 04:15","0.0","14.9"
"2018-05-01 04:30","0.0","14.9"
"2018-05-01 04:45","0.0","14.9"
"2018-05-01 05:00","0.0","14.3"
"2018-05-01 05:15","0.0","14.3"
"2018-05-01 05:30","0.0","14.3"
"2018-05-01 05:45","0.0","14.3"
"2018-05-01 06:00","0.0","13.7"
"2018-05-01 06:15","0.0","13.7"
"2018-05-01 06:30","0.0","13.7"
"2018-05-01 06:45","0.0","13.7"
"2018-05-01 07:00","0.0","13.6"
"2018-05-01 07:15","0.0","13.6"
"2018-05-01 07:30","0.0","13.6"
"2018-05-01 07:45","0.0","13.6"
"2018-05-01 08:00","0.0","15.0"
"2018-05-01 08:15","0.0","15.0"
"2018-05-01 08:30","0.0","15.0"
"2018-05-01 08:45","0.2611","15.0"
"2018-05-01 09:00","2.09","16.3"
"2018-05-01 09:15","2.3","16.3"
"2018-05-01 09:30","2.27","16.3"
"2018-05-01 09:45","2.4","16.3"
"2018-05-01 10:00","2.43","17.9"
"2018-05-01 10:15","2.33","17.9"
"2018-05-01 10:30","2.39","17.9"
"2018-05-01 10:45","2.44","17.9"
"2018-05-01 11:00","2.47","18.9"
"2018-05-01 11:15","2.41","18.9"
"2018-05-01 11:30","2.58","18.9"
"2018-05-01 11:45","2.58","18.9"
"2018-05-01 12:00","3.42","24.1"
"2018-05-01 12:15","3.84","24.1"
"2018-05-01 12:30","3.8","24.1"
"2018-05-01 12:45","3.91","24.1"
"2018-05-01 13:00","4.15","23.2"
"2018-05-01 13:15","4.21","23.2"
"2018-05-01 13:30","4.11","23.2"
"2018-05-01 13:45","4.11","23.2"
"2018-05-01 14:00","4.21","22.3"
"2018-05-01 14:15","4.14","22.3"
"2018-05-01 14:30","4.23","22.3"
"2018-05-01 14:45","4.21","22.3"
"2018-05-01 15:00","4.18","21.7"
"2018-05-01 15:15","4.22","21.7"
"2018-05-01 15:30","4.16","21.7"
"2018-05-01 15:45","4.05","21.7"
"2018-05-01 16:00","4.02","23.9"
"2018-05-01 16:15","4.13","23.9"
"2018-05-01 16:30","4.1","23.9"
"2018-05-01 16:45","4.08","23.9"
"2018-05-01 17:00","4.3","23.2"
"2018-05-01 17:15","4.2","23.2"
"2018-05-01 17:30","4.1","23.2"
"2018-05-01 17:45","4.13","23.2"
"2018-05-01 18:00","4.02","22.0"
"2018-05-01 18:15","3.77","22.0"
"2018-05-01 18:30","3.77","22.0"
"2018-05-01 18:45","3.88","22.0"
"2018-05-01 19:00","3.82","19.6"
"2018-05-01 19:15","3.82","19.6"
"2018-05-01 19:30","3.79","19.6"
"2018-05-01 19:45","3.75","19.6"
"2018-05-01 20:00","3.84","13.6"
"2018-05-01 20:15","3.73","13.6"
"2018-05-01 20:30","3.71","13.6"
"2018-05-01 20:45","3.92","13.6"
"2018-05-01 21:00","4.0","12.3"
"2018-05-01 21:15","3.92","12.3"
"2018-05-01 21:30","3.85","12.3"
"2018-05-01 21:45","2.61","12.3"
"2018-05-01 22:00","1.68","11.7"
"2018-05-01 22:15","0.0","11.7"
"2018-05-01 22:30","0.0","11.7"
"2018-05-01 22:45","0.0","11.7"
"2018-05-01 23:00","0.0","11.3"
"2018-05-01 23:15","0.0","11.3"
"2018-05-01 23:30","0.0","11.3"
"2018-05-01 23:45","0.0","11.3"
"2018-05-02 00:00","0.0","11.2"
"2018-05-02 00:15","0.0","11.2"
"2018-05-02 00:30","0.0","11.2"
"2018-05-02 00:45","0.0","11.2"
"2018-05-02 01:00","0.0","14.2"
"2018-05-02 01:15","0.0","14.2"
"2018-05-02 01:30","0.0","14.2"
"2018-05-02 01:45","0.0","14.2"
"2018-05-02 02:00","0.0","14.0"
"2018-05-02 02:15","0.0","14.0"
"2018-05-02 02:30","0.0","14.0"
"2018-05-02 02:45","0.0","14.0"
"2018-05-02 03:00","0.0","13.9"
"2018-05-02 03:15","0.0","13.9"
"2018-05-02 03:30","0.0","13.9"
"2018-05-02 03:45","0.0","13.9"
"2018-05-02 04:00","0.0","13.5"
"2018-05-02 04:15","0.0","13.5"
"2018-05-02 04:30","0.0","13.5"
"2018-05-02 04:45","0.0","13.5"
"2018-05-02 05:00","0.0","13.4"
"2018-05-02 05:15","0.0","13.4"
"2018-05-02 05:30","0.0","13.4"
"2018-05-02 05:45","0.0","13.4"
"2018-05-02 06:00","0.0","13.2"
"2018-05-02 06:15","0.0","13.2"
"2018-05-02 06:30","0.0","13.2"
"2018-05-02 06:45","0.0","13.2"
"2018-05-02 07:00","0.0","13.1"
"2018-05-02 07:15","0.0","13.1"
"2018-05-02 07:30","0.0","13.1"
"2018-05-02 07:45","0.0","13.1"
"2018-05-02 08:00","0.0","13.3"
"2018-05-02 08:15","0.0","13.3"
"2018-05-02 08:30","0.0","13.3"
"2018-05-02 08:45","0.0","13.3"
"2018-05-02 09:00","1.02","15.1"
"2018-05-02 09:15","1.58","15.1"
"2018-05-02 09:30","1.93","15.1"
"2018-05-02 09:45","2.43","15.1"
"2018-05-02 10:00","2.4","16.5"
"2018-05-02 10:15","2.35","16.5"
"2018-05-02 10:30","2.41","16.5"
"2018-05-02 10:45","2.45","16.5"
"2018-05-02 11:00","2.51","17.4"
"2018-05-02 11:15","2.43","17.4"
"2018-05-02 11:30","2.43","17.4"
"2018-05-02 11:45","2.34","17.4"
"2018-05-02 12:00","2.54","19.5"
"2018-05-02 12:15","2.59","19.5"
"2018-05-02 12:30","2.61","19.5"
"2018-05-02 12:45","2.81","19.5"
"2018-05-02 13:00","4.26","21.0"
"2018-05-02 13:15","4.36","21.0"
"2018-05-02 13:30","4.2","21.0"
"2018-05-02 13:45","4.31","21.0"
"2018-05-02 14:00","4.35","21.1"
"2018-05-02 14:15","4.3","21.1"
"2018-05-02 14:30","4.34","21.1"
"2018-05-02 14:45","4.47","21.1"
"2018-05-02 15:00","4.45","21.3"
"2018-05-02 15:15","4.37","21.3"
"2018-05-02 15:30","4.4","21.3"
"2018-05-02 15:45","4.46","21.3"
"2018-05-02 16:00","4.42","21.1"
"2018-05-02 16:15","4.34","21.1"
"2018-05-02 16:30","4.27","21.1"
"2018-05-02 16:45","4.34","21.1"
"2018-05-02 17:00","4.29","20.7"
"2018-05-02 17:15","4.29","20.7"
"2018-05-02 17:30","4.27","20.7"
"2018-05-02 17:45","4.22","20.7"
"2018-05-02 18:00","3.93","20.1"
"2018-05-02 18:15","3.85","20.1"
"2018-05-02 18:30","3.84","20.1"
"2018-05-02 18:45","3.87","20.1"
"2018-05-02 19:00","3.9","18.9"
"2018-05-02 19:15","3.9","18.9"
"2018-05-02 19:30","3.91","18.9"
