"Time stamp","Tablero A   (kW)","OLG02 - CDMX Santa Fe - 204 temperatures (℃)"
"2019-01-01 00:00","0.0","8.95"
"2019-01-01 00:15","0.0","8.95"
"2019-01-01 00:30","0.0","8.95"
"2019-01-01 00:45","0.0","8.95"
"2019-01-01 01:00","0.0","8.39"
"2019-01-01 01:15","0.0","8.39"
"2019-01-01 01:30","0.0","8.39"
"2019-01-01 01:45","0.0","8.39"
"2019-01-01 02:00","0.0","7.37"
"2019-01-01 02:15","0.0","7.37"
"2019-01-01 02:30","0.0","7.37"
"2019-01-01 02:45","0.0","7.37"
"2019-01-01 03:00","0.0","6.42"
"2019-01-01 03:15","0.0","6.42"
"2019-01-01 03:30","0.0","6.42"
"2019-01-01 03:45","0.0","6.42"
"2019-01-01 04:00","0.0","2.92"
"2019-01-01 04:15","0.0","2.92"
"2019-01-01 04:30","0.0","2.92"
"2019-01-01 04:45","0.0","2.92"
"2019-01-01 05:00","0.0","3.44"
"2019-01-01 05:15","0.0","3.44"
"2019-01-01 05:30","0.0","3.44"
"2019-01-01 05:45","0.0","3.44"
"2019-01-01 06:00","0.0","3.44"
"2019-01-01 06:15","0.0","3.44"
"2019-01-01 06:30","0.0","3.44"
"2019-01-01 06:45","0.0","3.44"
"2019-01-01 07:00","0.0","6.22"
"2019-01-01 07:15","0.0","6.22"
"2019-01-01 07:30","0.0","6.22"
"2019-01-01 07:45","0.0","6.22"
"2019-01-01 08:00","0.0","6.08"
"2019-01-01 08:15","0.0","6.08"
"2019-01-01 08:30","0.0","6.08"
"2019-01-01 08:45","0.0","6.08"
"2019-01-01 09:00","0.101","10.87"
"2019-01-01 09:15","1.6","10.87"
"2019-01-01 09:30","1.57","10.87"
"2019-01-01 09:45","1.52","10.87"
"2019-01-01 10:00","1.52","14.8"
"2019-01-01 10:15","1.5","14.8"
"2019-01-01 10:30","1.55","14.8"
"2019-01-01 10:45","1.7","14.8"
"2019-01-01 11:00","2.14","18.03"
"2019-01-01 11:15","2.42","18.03"
"2019-01-01 11:30","2.41","18.03"
"2019-01-01 11:45","2.42","18.03"
"2019-01-01 12:00","2.45","20.44"
"2019-01-01 12:15","2.43","20.44"
"2019-01-01 12:30","2.46","20.44"
"2019-01-01 12:45","3.59","20.44"
"2019-01-01 13:00","3.96","22.41"
"2019-01-01 13:15","3.95","22.41"
"2019-01-01 13:30","3.96","22.41"
"2019-01-01 13:45","3.98","22.41"
"2019-01-01 14:00","3.92","22.71"
"2019-01-01 14:15","3.94","22.71"
"2019-01-01 14:30","3.87","22.71"
"2019-01-01 14:45","3.78","22.71"
"2019-01-01 15:00","4.01","23.8"
"2019-01-01 15:15","3.92","23.8"
"2019-01-01 15:30","3.97","23.8"
"2019-01-01 15:45","3.87","23.8"
"2019-01-01 16:00","3.94","23.43"
"2019-01-01 16:15","3.88","23.43"
"2019-01-01 16:30","3.94","23.43"
"2019-01-01 16:45","3.9","23.43"
"2019-01-01 17:00","3.93","22.75"
"2019-01-01 17:15","4.0","22.75"
"2019-01-01 17:30","3.98","22.75"
"2019-01-01 17:45","4.09","22.75"
"2019-01-01 18:00","3.91","20.45"
"2019-01-01 18:15","3.8","20.45"
"2019-01-01 18:30","3.73","20.45"
"2019-01-01 18:45","3.76","20.45"
"2019-01-01 19:00","3.73","17.5"
"2019-01-01 19:15","3.71","17.5"
"2019-01-01 19:30","3.72","17.5"
"2019-01-01 19:45","3.82","17.5"
"2019-01-01 20:00","3.93","17.06"
"2019-01-01 20:15","3.8","17.06"
"2019-01-01 20:30","3.72","17.06"
"2019-01-01 20:45","3.68","17.06"
"2019-01-01 21:00","3.69","12.39"
"2019-01-01 21:15","0.6876","12.39"
"2019-01-01 21:30","0.2999","12.39"
"2019-01-01 21:45","0.0392","12.39"
"2019-01-01 22:00","0.0","11.93"
"2019-01-01 22:15","0.0","11.93"
"2019-01-01 22:30","0.0","11.93"
"2019-01-01 22:45","0.0","11.93"
"2019-01-01 23:00","0.0","9.33"
"2019-01-01 23:15","0.0","9.33"
"2019-01-01 23:30","0.0","9.33"
"2019-01-01 23:45","0.0","9.33"
"2019-01-02 00:00","0.0","9.32"
"2019-01-02 00:15","0.0","9.32"
"2019-01-02 00:30","0.0","9.32"
"2019-01-02 00:45","0.0","9.32"
"2019-01-02 01:00","0.0","8.29"
"2019-01-02 01:15","0.0","8.29"
