"Time stamp","Tablero A   (kW)","OLG02 - CDMX Santa Fe - 204 temperatures (℃)"
"2018-04-01 00:00","4.16","14.6"
"2018-04-01 00:15","1.26","14.6"
"2018-04-01 00:30","0.0","14.6"
"2018-04-01 00:45","0.0","14.6"
"2018-04-01 01:00","0.0","14.0"
"2018-04-01 01:15","0.0","14.0"
"2018-04-01 01:30","0.0","14.0"
"2018-04-01 02:45","0.0",""
"2018-04-01 03:00","0.0","13.7"
"2018-04-01 03:15","0.0","13.7"
"2018-04-01 03:30","0.0","13.7"
"2018-04-01 03:45","0.0","13.7"
"2018-04-01 04:00","0.0","13.4"
"2018-04-01 04:15","0.0","13.4"
"2018-04-01 04:30","0.0","13.4"
"2018-04-01 04:45","0.0","13.4"
"2018-04-01 05:00","0.0","13.1"
"2018-04-01 05:15","0.0","13.1"
"2018-04-01 05:30","0.0","13.1"
"2018-04-01 05:45","0.0","13.1"
"2018-04-01 06:00","0.0","12.4"
"2018-04-01 06:15","0.0","12.4"
"2018-04-01 06:30","0.0","12.4"
"2018-04-01 06:45","0.0","12.4"
"2018-04-01 07:00","0.0","12.0"
"2018-04-01 07:15","0.0","12.0"
"2018-04-01 07:30","0.0","12.0"
"2018-04-01 07:45","0.0","12.0"
"2018-04-01 08:00","0.0","12.1"
"2018-04-01 08:15","0.0","12.1"
"2018-04-01 08:30","0.0","12.1"
"2018-04-01 08:45","0.3107","12.1"
"2018-04-01 09:00","1.85","14.2"
"2018-04-01 09:15","2.47","14.2"
"2018-04-01 09:30","2.57","14.2"
"2018-04-01 09:45","2.55","14.2"
"2018-04-01 10:00","2.58","14.3"
"2018-04-01 10:15","2.58","14.3"
"2018-04-01 10:30","2.55","14.3"
"2018-04-01 10:45","2.58","14.3"
"2018-04-01 11:00","2.59","15.9"
"2018-04-01 11:15","2.53","15.9"
"2018-04-01 11:30","2.7","15.9"
"2018-04-01 11:45","2.86","15.9"
"2018-04-01 12:00","2.86","18.0"
"2018-04-01 12:15","3.65","18.0"
"2018-04-01 12:30","4.0","18.0"
"2018-04-01 12:45","3.96","18.0"
"2018-04-01 13:00","4.23","19.2"
"2018-04-01 13:15","4.4","19.2"
"2018-04-01 13:30","4.4","19.2"
"2018-04-01 13:45","4.42","19.2"
"2018-04-01 14:00","4.46","20.8"
"2018-04-01 14:15","4.5","20.8"
"2018-04-01 14:30","4.43","20.8"
"2018-04-01 14:45","4.45","20.8"
"2018-04-01 15:00","4.37","22.3"
"2018-04-01 15:15","4.36","22.3"
"2018-04-01 15:30","4.39","22.3"
"2018-04-01 15:45","4.38","22.3"
"2018-04-01 16:00","4.42","23.4"
"2018-04-01 16:15","4.37","23.4"
"2018-04-01 16:30","4.41","23.4"
"2018-04-01 16:45","4.46","23.4"
"2018-04-01 17:00","4.44","24.4"
"2018-04-01 17:15","4.36","24.4"
"2018-04-01 17:30","4.31","24.4"
"2018-04-01 17:45","4.19","24.4"
"2018-04-01 18:00","4.01","24.8"
"2018-04-01 18:15","3.99","24.8"
"2018-04-01 18:30","3.96","24.8"
"2018-04-01 18:45","3.98","24.8"
"2018-04-01 19:00","4.0","23.5"
"2018-04-01 19:15","3.98","23.5"
"2018-04-01 19:30","3.96","23.5"
"2018-04-01 19:45","3.83","23.5"
"2018-04-01 20:00","3.98","20.7"
"2018-04-01 20:15","3.9","20.7"
"2018-04-01 20:30","4.01","20.7"
"2018-04-01 20:45","3.99","20.7"
"2018-04-01 21:00","2.54","19.7"
"2018-04-01 21:15","2.41","19.7"
"2018-04-01 21:30","1.08","19.7"
"2018-04-01 21:45","0.0","19.7"
"2018-04-01 22:00","0.0","18.8"
"2018-04-01 22:15","0.0","18.8"
"2018-04-01 22:30","0.0","18.8"
"2018-04-01 22:45","0.0","18.8"
"2018-04-01 23:00","0.0","18.0"
"2018-04-01 23:15","0.0","18.0"
"2018-04-01 23:30","0.0","18.0"
"2018-04-01 23:45","0.0","18.0"
"2018-04-02 00:00","0.0","17.5"
"2018-04-02 00:15","0.0","17.5"
"2018-04-02 00:30","0.0","17.5"
"2018-04-02 00:45","0.0","17.5"
"2018-04-02 01:00","0.0","16.6"
"2018-04-02 01:15","0.0","16.6"
"2018-04-02 01:30","0.0","16.6"
"2018-04-02 01:45","0.0","16.6"
"2018-04-02 02:00","0.0","16.0"
"2018-04-02 02:15","0.0","16.0"
"2018-04-02 02:30","0.0","16.0"
"2018-04-02 02:45","0.0","16.0"
"2018-04-02 03:00","0.0","15.9"
"2018-04-02 03:15","0.0","15.9"
"2018-04-02 03:30","0.0","15.9"
"2018-04-02 03:45","0.0","15.9"
"2018-04-02 04:00","0.0","15.1"
"2018-04-02 04:15","0.0","15.1"
"2018-04-02 04:30","0.0","15.1"
"2018-04-02 04:45","0.0","15.1"
"2018-04-02 05:00","0.0","15.2"
"2018-04-02 05:15","0.0","15.2"
"2018-04-02 05:30","0.0","15.2"
"2018-04-02 05:45","0.0","15.2"
"2018-04-02 06:00","0.0","15.1"
"2018-04-02 06:15","0.0","15.1"
"2018-04-02 06:30","0.0","15.1"
"2018-04-02 06:45","0.0","15.1"
"2018-04-02 07:00","0.0","14.9"
"2018-04-02 07:15","0.0","14.9"
"2018-04-02 07:30","0.0","14.9"
"2018-04-02 07:45","0.0","14.9"
"2018-04-02 08:00","0.0","15.1"
"2018-04-02 08:15","0.3651","15.1"
"2018-04-02 08:30","0.4504","15.1"
"2018-04-02 08:45","0.5148","15.1"
"2018-04-02 09:00","1.33","16.4"
"2018-04-02 09:15","2.41","16.4"
"2018-04-02 09:30","2.4","16.4"
"2018-04-02 09:45","2.39","16.4"
"2018-04-02 10:00","2.63","16.9"
"2018-04-02 10:15","2.48","16.9"
"2018-04-02 10:30","2.52","16.9"
"2018-04-02 10:45","2.27","16.9"
"2018-04-02 11:00","2.37","18.4"
"2018-04-02 11:15","2.52","18.4"
"2018-04-02 11:30","2.44","18.4"
"2018-04-02 11:45","2.54","18.4"
"2018-04-02 12:00","2.64","21.7"
"2018-04-02 12:15","2.54","21.7"
"2018-04-02 12:30","2.42","21.7"
"2018-04-02 12:45","2.49","21.7"
"2018-04-02 13:00","3.93","22.4"
"2018-04-02 13:15","4.29","22.4"
"2018-04-02 13:30","4.16","22.4"
"2018-04-02 13:45","4.13","22.4"
"2018-04-02 14:00","4.19","23.3"
"2018-04-02 14:15","4.27","23.3"
"2018-04-02 14:30","4.25","23.3"
"2018-04-02 14:45","4.25","23.3"
"2018-04-02 15:00","4.16","24.1"
"2018-04-02 15:15","4.23","24.1"
"2018-04-02 15:30","4.33","24.1"
"2018-04-02 15:45","4.4","24.1"
"2018-04-02 16:00","4.22","24.2"
"2018-04-02 16:15","4.21","24.2"
"2018-04-02 16:30","4.18","24.2"
"2018-04-02 16:45","4.16","24.2"
"2018-04-02 17:00","4.24","23.1"
"2018-04-02 17:15","4.24","23.1"
"2018-04-02 17:30","4.25","23.1"
"2018-04-02 17:45","4.29","23.1"
"2018-04-02 18:00","3.98","21.6"
"2018-04-02 18:15","3.86","21.6"
"2018-04-02 18:30","3.92","21.6"
"2018-04-02 18:45","3.95","21.6"
"2018-04-02 19:00","3.96","21.6"
"2018-04-02 19:15","4.08","21.6"
"2018-04-02 19:30","4.02","21.6"
"2018-04-02 19:45","4.06","21.6"
"2018-04-02 20:00","3.78","18.5"
"2018-04-02 20:15","3.65","18.5"
"2018-04-02 20:30","3.37","18.5"
"2018-04-02 20:45","3.04","18.5"
"2018-04-02 21:00","0.1946","18.9"
"2018-04-02 21:15","0.0","18.9"
"2018-04-02 21:30","0.0","18.9"
"2018-04-02 21:45","0.0","18.9"
"2018-04-02 22:00","0.0","18.5"
"2018-04-02 22:15","0.0","18.5"
"2018-04-02 22:30","0.0","18.5"
"2018-04-02 22:45","0.0","18.5"
"2018-04-02 23:00","0.0","18.3"
"2018-04-02 23:15","0.0","18.3"
"2018-04-02 23:30","0.0","18.3"
"2018-04-02 23:45","0.0","18.3"
"2018-04-03 00:00","0.0","17.8"
"2018-04-03 00:15","0.0","17.8"
"2018-04-03 00:30","0.0","17.8"
"2018-04-03 00:45","0.0","17.8"
"2018-04-03 01:00","0.0","17.4"
"2018-04-03 01:15","0.0","17.4"
"2018-04-03 01:30","0.0","17.4"
"2018-04-03 01:45","0.0","17.4"
"2018-04-03 02:00","0.0","16.8"
"2018-04-03 02:15","0.0","16.8"
"2018-04-03 02:30","0.0","16.8"
"2018-04-03 02:45","0.0","16.8"
"2018-04-03 03:00","0.0","16.5"
"2018-04-03 03:15","0.0","16.5"
"2018-04-03 03:30","0.0","16.5"
"2018-04-03 03:45","0.0","16.5"
"2018-04-03 04:00","0.0","16.4"
"2018-04-03 04:15","0.0","16.4"
"2018-04-03 04:30","0.0","16.4"
"2018-04-03 04:45","0.0","16.4"
"2018-04-03 05:00","0.0","16.3"
"2018-04-03 05:15","0.0","16.3"
"2018-04-03 05:30","0.0","16.3"
"2018-04-03 05:45","0.0","16.3"
"2018-04-03 06:00","0.0","15.7"
"2018-04-03 06:15","0.0","15.7"
"2018-04-03 06:30","0.0","15.7"
"2018-04-03 06:45","0.0","15.7"
"2018-04-03 07:00","0.0","15.3"
"2018-04-03 07:15","0.0","15.3"
"2018-04-03 07:30","0.0","15.3"
"2018-04-03 07:45","0.0","15.3"
"2018-04-03 08:00","0.0","15.6"
"2018-04-03 08:15","0.0","15.6"
"2018-04-03 08:30","0.0","15.6"
"2018-04-03 08:45","0.0","15.6"
"2018-04-03 09:00","1.67","16.6"
"2018-04-03 09:15","2.31","16.6"
"2018-04-03 09:30","2.39","16.6"
"2018-04-03 09:45","2.44","16.6"
"2018-04-03 10:00","2.53","17.3"
"2018-04-03 10:15","2.52","17.3"
"2018-04-03 10:30","2.43","17.3"
"2018-04-03 10:45","2.4","17.3"
"2018-04-03 11:00","2.48","18.9"
"2018-04-03 11:15","2.41","18.9"
"2018-04-03 11:30","2.53","18.9"
"2018-04-03 11:45","2.59","18.9"
"2018-04-03 12:00","3.17","20.8"
"2018-04-03 12:15","3.14","20.8"
"2018-04-03 12:30","4.04","20.8"
"2018-04-03 12:45","4.47","20.8"
"2018-04-03 13:00","4.7","23.0"
"2018-04-03 13:15","4.87","23.0"
"2018-04-03 13:30","4.76","23.0"
"2018-04-03 13:45","4.72","23.0"
"2018-04-03 14:00","4.68","24.5"
"2018-04-03 14:15","4.73","24.5"
"2018-04-03 14:30","4.83","24.5"
"2018-04-03 14:45","4.8","24.5"
"2018-04-03 15:00","4.85","23.7"
"2018-04-03 15:15","4.86","23.7"
"2018-04-03 15:30","4.61","23.7"
"2018-04-03 15:45","4.59","23.7"
"2018-04-03 16:00","4.62","23.0"
"2018-04-03 16:15","4.68","23.0"
"2018-04-03 16:30","4.79","23.0"
"2018-04-03 16:45","4.69","23.0"
"2018-04-03 17:00","4.61","21.4"
"2018-04-03 17:15","4.78","21.4"
"2018-04-03 17:30","4.79","21.4"
"2018-04-03 17:45","4.8","21.4"
"2018-04-03 18:00","4.61","21.2"
"2018-04-03 18:15","4.44","21.2"
"2018-04-03 18:30","4.29","21.2"
"2018-04-03 18:45","4.55","21.2"
"2018-04-03 19:00","4.44","21.1"
"2018-04-03 19:15","4.46","21.1"
"2018-04-03 19:30","4.59","21.1"
"2018-04-03 19:45","4.47","21.1"
