"Time stamp","Tablero A   (kW)","OLG02 - CDMX Santa Fe - 204 temperatures (℃)"
"2019-03-01 14:00","4.42","26.96"
"2019-03-01 14:15","4.34","26.96"
"2019-03-01 14:30","4.46","26.96"
"2019-03-01 14:45","4.46","26.96"
"2019-03-01 15:00","4.36","27.29"
"2019-03-01 15:15","4.4","27.29"
"2019-03-01 15:30","4.32","27.29"
"2019-03-01 15:45","4.37","27.29"
"2019-03-01 16:00","4.33","28.4"
"2019-03-01 16:15","4.37","28.4"
"2019-03-01 16:30","4.56","28.4"
"2019-03-01 16:45","4.42","28.4"
"2019-03-01 17:00","4.26","27.42"
"2019-03-01 17:15","4.28","27.42"
"2019-03-01 17:30","4.57","27.42"
"2019-03-01 17:45","4.68","27.42"
"2019-03-01 18:00","4.29","27.04"
"2019-03-01 18:15","4.23","27.04"
"2019-03-01 18:30","4.15","27.04"
"2019-03-01 18:45","4.23","27.04"
"2019-03-01 19:00","4.16","24.77"
"2019-03-01 19:15","4.3","24.77"
"2019-03-01 19:30","4.13","24.77"
"2019-03-01 19:45","4.24","24.77"
"2019-03-01 20:00","4.22","23.2"
"2019-03-01 20:15","4.03","23.2"
"2019-03-01 20:30","3.84","23.2"
"2019-03-01 20:45","3.81","23.2"
"2019-03-01 21:00","2.81","18.87"
"2019-03-01 21:15","0.0","18.87"
"2019-03-01 21:30","0.0","18.87"
"2019-03-01 21:45","0.0","18.87"
"2019-03-01 22:00","0.0","15.91"
"2019-03-01 22:15","0.0","15.91"
"2019-03-01 22:30","0.0","15.91"
"2019-03-01 22:45","0.0","15.91"
"2019-03-01 23:00","0.0","14.85"
"2019-03-01 23:15","0.0","14.85"
"2019-03-01 23:30","0.0","14.85"
"2019-03-01 23:45","0.0","14.85"
"2019-03-02 00:00","0.0","16.31"
"2019-03-02 00:15","0.0","16.31"
"2019-03-02 00:30","0.0","16.31"
"2019-03-02 00:45","0.0","16.31"
"2019-03-02 01:00","0.0","14.43"
"2019-03-02 01:15","0.0","14.43"
"2019-03-02 01:30","0.0","14.43"
"2019-03-02 01:45","0.0","14.43"
"2019-03-02 02:00","0.0","13.77"
"2019-03-02 02:15","0.0","13.77"
"2019-03-02 02:30","0.0","13.77"
"2019-03-02 02:45","0.0","13.77"
"2019-03-02 03:00","0.0","10.14"
"2019-03-02 03:15","0.0","10.14"
"2019-03-02 03:30","0.0","10.14"
"2019-03-02 03:45","0.0","10.14"
"2019-03-02 04:00","0.0","10.47"
"2019-03-02 04:15","0.0","10.47"
"2019-03-02 04:30","0.0","10.47"
"2019-03-02 04:45","0.0","10.47"
"2019-03-02 05:00","0.0","9.44"
"2019-03-02 05:15","0.0","9.44"
"2019-03-02 05:30","0.0","9.44"
"2019-03-02 05:45","0.0","9.44"
"2019-03-02 06:00","0.0","10.35"
"2019-03-02 06:15","0.0","10.35"
"2019-03-02 06:30","0.0","10.35"
"2019-03-02 06:45","0.0","10.35"
"2019-03-02 07:00","0.0","9.29"
"2019-03-02 07:15","0.0","9.29"
"2019-03-02 07:30","0.0","9.29"
"2019-03-02 07:45","0.0","9.29"
"2019-03-02 08:00","0.0","12.7"
"2019-03-02 08:15","0.0","12.7"
"2019-03-02 08:30","0.0","12.7"
"2019-03-02 08:45","0.0","12.7"
"2019-03-02 09:00","0.0","14.41"
"2019-03-02 09:15","0.1229","14.41"
"2019-03-02 09:30","3.21","14.41"
"2019-03-02 09:45","4.37","14.41"
"2019-03-02 10:00","4.01","20.05"
"2019-03-02 10:15","4.22","20.05"
"2019-03-02 10:30","4.14","20.05"
"2019-03-02 10:45","4.05","20.05"
"2019-03-02 11:00","4.13","22.39"
"2019-03-02 11:15","4.11","22.39"
"2019-03-02 11:30","3.91","22.39"
"2019-03-02 11:45","4.18","22.39"
"2019-03-02 12:00","4.23","24.5"
"2019-03-02 12:15","4.24","24.5"
"2019-03-02 12:30","4.02","24.5"
"2019-03-02 12:45","3.98","24.5"
"2019-03-02 13:00","4.3","25.08"
"2019-03-02 13:15","4.36","25.08"
"2019-03-02 13:30","4.15","25.08"
"2019-03-02 13:45","4.36","25.08"
"2019-03-02 14:00","4.39","26.41"
"2019-03-02 14:15","4.35","26.41"
"2019-03-02 14:30","4.31","26.41"
"2019-03-02 14:45","4.36","26.41"
"2019-03-02 15:00","4.28","27.5"
"2019-03-02 15:15","4.44","27.5"
"2019-03-02 15:30","4.48","27.5"
"2019-03-02 15:45","4.33","27.5"
"2019-03-02 16:00","4.38","28.45"
"2019-03-02 16:15","4.46","28.45"
"2019-03-02 16:30","4.38","28.45"
"2019-03-02 16:45","4.46","28.45"
"2019-03-02 17:00","4.37","27.39"
"2019-03-02 17:15","4.46","27.39"
"2019-03-02 17:30","4.48","27.39"
"2019-03-02 17:45","4.58","27.39"
"2019-03-02 18:00","4.18","27.44"
"2019-03-02 18:15","4.04","27.44"
"2019-03-02 18:30","4.28","27.44"
"2019-03-02 18:45","4.23","27.44"
"2019-03-02 19:00","4.19","26.26"
"2019-03-02 19:15","4.25","26.26"
"2019-03-02 19:30","4.29","26.26"
"2019-03-02 19:45","4.27","26.26"
"2019-03-02 20:00","4.26","24.09"
"2019-03-02 20:15","4.15","24.09"
"2019-03-02 20:30","4.18","24.09"
"2019-03-02 20:45","4.06","24.09"
"2019-03-02 21:00","3.87","18.84"
"2019-03-02 21:15","3.95","18.84"
"2019-03-02 21:30","4.13","18.84"
"2019-03-02 21:45","1.57","18.84"
"2019-03-02 22:00","0.0","16.95"
"2019-03-02 22:15","0.0","16.95"
"2019-03-02 22:30","0.0","16.95"
"2019-03-02 22:45","0.0","16.95"
"2019-03-02 23:00","0.0","16.42"
"2019-03-02 23:15","0.0","16.42"
"2019-03-02 23:30","0.0","16.42"
"2019-03-02 23:45","0.0","16.42"
"2019-03-03 00:00","0.0","17.35"
"2019-03-03 00:15","0.0","17.35"
"2019-03-03 00:30","0.0","17.35"
"2019-03-03 00:45","0.0","17.35"
"2019-03-03 01:00","0.0","16.35"
"2019-03-03 01:15","0.0","16.35"
"2019-03-03 01:30","0.0","16.35"
"2019-03-03 01:45","0.0","16.35"
"2019-03-03 02:00","0.0","13.3"
"2019-03-03 02:15","0.0","13.3"
"2019-03-03 02:30","0.0","13.3"
"2019-03-03 02:45","0.0","13.3"
"2019-03-03 03:00","0.0","13.35"
"2019-03-03 03:15","0.0","13.35"
"2019-03-03 03:30","0.0","13.35"
"2019-03-03 03:45","0.0","13.35"
"2019-03-03 04:00","0.0","10.92"
"2019-03-03 04:15","0.0","10.92"
"2019-03-03 04:30","0.0","10.92"
"2019-03-03 04:45","0.0","10.92"
"2019-03-03 05:00","0.0","13.07"
"2019-03-03 05:15","0.0","13.07"
"2019-03-03 05:30","0.0","13.07"
"2019-03-03 05:45","0.0","13.07"
"2019-03-03 06:00","0.0","13.12"
"2019-03-03 06:15","0.0","13.12"
"2019-03-03 06:30","0.0","13.12"
"2019-03-03 06:45","0.0","13.12"
"2019-03-03 07:00","0.0","12.09"
"2019-03-03 07:15","0.0","12.09"
"2019-03-03 07:30","0.0","12.09"
"2019-03-03 07:45","0.0","12.09"
"2019-03-03 08:00","0.0","12.12"
"2019-03-03 08:15","0.0","12.12"
"2019-03-03 08:30","0.2436","12.12"
"2019-03-03 08:45","1.42","12.12"
"2019-03-03 09:00","2.51","14.76"
"2019-03-03 09:15","2.55","14.76"
"2019-03-03 09:30","3.26","14.76"
"2019-03-03 09:45","4.39","14.76"
"2019-03-03 10:00","3.91","21.13"
"2019-03-03 10:15","3.87","21.13"
"2019-03-03 10:30","4.26","21.13"
"2019-03-03 10:45","4.14","21.13"
"2019-03-03 11:00","4.02","23.44"
"2019-03-03 11:15","4.0","23.44"
"2019-03-03 11:30","3.92","23.44"
"2019-03-03 11:45","3.99","23.44"
"2019-03-03 12:00","4.03","25.42"
"2019-03-03 12:15","3.99","25.42"
"2019-03-03 12:30","4.11","25.42"
"2019-03-03 12:45","4.23","25.42"
"2019-03-03 13:00","4.37","25.49"
"2019-03-03 13:15","4.41","25.49"
"2019-03-03 13:30","4.45","25.49"
"2019-03-03 13:45","4.5","25.49"
"2019-03-03 14:00","4.54","26.84"
"2019-03-03 14:15","4.53","26.84"
"2019-03-03 14:30","4.49","26.84"
"2019-03-03 14:45","4.52","26.84"
"2019-03-03 15:00","4.53","28.38"
"2019-03-03 15:15","4.51","28.38"
"2019-03-03 15:30","4.52","28.38"
"2019-03-03 15:45","4.53","28.38"
"2019-03-03 16:00","4.56","24.42"
"2019-03-03 16:15","4.63","24.42"
"2019-03-03 16:30","4.65","24.42"
"2019-03-03 16:45","4.66","24.42"
"2019-03-03 17:00","4.62","23.46"
"2019-03-03 17:15","4.55","23.46"
"2019-03-03 17:30","4.53","23.46"
"2019-03-03 17:45","4.49","23.46"
"2019-03-03 18:00","4.3","23.96"
"2019-03-03 18:15","4.21","23.96"
"2019-03-03 18:30","4.31","23.96"
"2019-03-03 18:45","4.21","23.96"
"2019-03-03 19:00","4.1","25.42"
"2019-03-03 19:15","4.2","25.42"
"2019-03-03 19:30","4.22","25.42"
"2019-03-03 19:45","4.3","25.42"
"2019-03-03 20:00","4.32","20.33"
"2019-03-03 20:15","4.28","20.33"
"2019-03-03 20:30","3.92","20.33"
"2019-03-03 20:45","3.77","20.33"
"2019-03-03 21:00","3.72","19.87"
"2019-03-03 21:15","4.08","19.87"
"2019-03-03 21:30","3.07","19.87"
"2019-03-03 21:45","0.0187","19.87"
"2019-03-03 22:00","0.0","17.93"
"2019-03-03 22:15","0.0","17.93"
"2019-03-03 22:30","0.0","17.93"
"2019-03-03 22:45","0.0","17.93"
"2019-03-03 23:00","0.0","16.89"
"2019-03-03 23:15","0.0","16.89"
"2019-03-03 23:30","0.0","16.89"
"2019-03-03 23:45","0.0","16.89"
"2019-03-04 00:00","0.0","16.86"
"2019-03-04 00:15","0.0","16.86"
"2019-03-04 00:30","0.0","16.86"
"2019-03-04 00:45","0.0","16.86"
"2019-03-04 01:00","0.0","14.76"
"2019-03-04 01:15","0.0","14.76"
"2019-03-04 01:30","0.0","14.76"
"2019-03-04 01:45","0.0","14.76"
"2019-03-04 02:00","0.0","14.4"
"2019-03-04 02:15","0.0","14.4"
"2019-03-04 02:30","0.0","14.4"
"2019-03-04 02:45","0.0","14.4"
"2019-03-04 03:00","0.0","15.28"
"2019-03-04 03:15","0.0","15.28"
"2019-03-04 03:30","0.0","15.28"
"2019-03-04 03:45","0.0","15.28"
"2019-03-04 04:00","0.0","11.95"
"2019-03-04 04:15","0.0","11.95"
"2019-03-04 04:30","0.0","11.95"
"2019-03-04 04:45","0.0","11.95"
"2019-03-04 05:00","0.0","10.95"
"2019-03-04 05:15","0.0","10.95"
"2019-03-04 05:30","0.0","10.95"
"2019-03-04 05:45","0.0","10.95"
"2019-03-04 06:00","0.0","12.14"
"2019-03-04 06:15","0.0","12.14"
"2019-03-04 06:30","0.0","12.14"
"2019-03-04 06:45","0.0","12.14"
"2019-03-04 07:00","0.9817","10.45"
"2019-03-04 07:15","2.37","10.45"
"2019-03-04 07:30","2.39","10.45"
"2019-03-04 07:45","2.58","10.45"
"2019-03-04 08:00","4.14","9.42"
"2019-03-04 08:15","4.1","9.42"
"2019-03-04 08:30","4.12","9.42"
"2019-03-04 08:45","4.15","9.42"
"2019-03-04 09:00","3.97","15.04"
"2019-03-04 09:15","4.11","15.04"
"2019-03-04 09:30","4.01","15.04"
"2019-03-04 09:45","4.03","15.04"
"2019-03-04 10:00","3.99","21.72"
"2019-03-04 10:15","4.15","21.72"
"2019-03-04 10:30","4.16","21.72"
"2019-03-04 10:45","3.99","21.72"
"2019-03-04 11:00","3.97","22.35"
"2019-03-04 11:15","3.93","22.35"
"2019-03-04 11:30","4.19","22.35"
"2019-03-04 11:45","4.15","22.35"
"2019-03-04 12:00","4.28","25.59"
"2019-03-04 12:15","4.16","25.59"
"2019-03-04 12:30","4.11","25.59"
"2019-03-04 12:45","4.18","25.59"
"2019-03-04 13:00","4.21","23.98"
"2019-03-04 13:15","4.37","23.98"
"2019-03-04 13:30","4.21","23.98"
"2019-03-04 13:45","4.26","23.98"
"2019-03-04 14:00","4.43","24.95"
"2019-03-04 14:15","4.38","24.95"
"2019-03-04 14:30","4.31","24.95"
"2019-03-04 14:45","4.35","24.95"
"2019-03-04 15:00","4.25","27.34"
"2019-03-04 15:15","4.42","27.34"
"2019-03-04 15:30","4.51","27.34"
"2019-03-04 15:45","4.34","27.34"
"2019-03-04 16:00","4.34","24.97"
"2019-03-04 16:15","4.41","24.97"
"2019-03-04 16:30","4.57","24.97"
"2019-03-04 16:45","4.54","24.97"
"2019-03-04 17:00","4.16","23.5"
"2019-03-04 17:15","4.28","23.5"
"2019-03-04 17:30","4.63","23.5"
"2019-03-04 17:45","4.57","23.5"
"2019-03-04 18:00","4.31","23.21"
"2019-03-04 18:15","4.18","23.21"
"2019-03-04 18:30","4.18","23.21"
"2019-03-04 18:45","4.22","23.21"
"2019-03-04 19:00","4.08","21.8"
"2019-03-04 19:15","4.13","21.8"
"2019-03-04 19:30","4.03","21.8"
"2019-03-04 19:45","3.97","21.8"
"2019-03-04 20:00","3.87","21.49"
"2019-03-04 20:15","1.89","21.49"
"2019-03-04 20:30","0.4017","21.49"
"2019-03-04 20:45","0.3064","21.49"
"2019-03-04 21:00","0.0","15.38"
"2019-03-04 21:15","0.0","15.38"
"2019-03-04 21:30","0.0","15.38"
"2019-03-04 21:45","0.0","15.38"
"2019-03-04 22:00","0.0","14.96"
"2019-03-04 22:15","0.0","14.96"
"2019-03-04 22:30","0.0","14.96"
"2019-03-04 22:45","0.0","14.96"
"2019-03-04 23:00","0.0","13.95"
"2019-03-04 23:15","0.0","13.95"
"2019-03-04 23:30","0.0","13.95"
"2019-03-04 23:45","0.0","13.95"
"2019-03-05 00:00","0.0","15.02"
"2019-03-05 00:15","0.0","15.02"
"2019-03-05 00:30","0.0","15.02"
"2019-03-05 00:45","0.0","15.02"
"2019-03-05 01:00","0.0","12.0"
"2019-03-05 01:15","0.0","12.0"
"2019-03-05 01:30","0.0","12.0"
"2019-03-05 01:45","0.0","12.0"
"2019-03-05 02:00","0.0","11.35"
"2019-03-05 02:15","0.0","11.35"
"2019-03-05 02:30","0.0","11.35"
"2019-03-05 02:45","0.0","11.35"
"2019-03-05 03:00","0.0","10.9"
"2019-03-05 03:15","0.0","10.9"
"2019-03-05 03:30","0.0","10.9"
"2019-03-05 03:45","0.0","10.9"
"2019-03-05 04:00","0.0","9.42"
"2019-03-05 04:15","0.0","9.42"
"2019-03-05 04:30","0.0","9.42"
"2019-03-05 04:45","0.0","9.42"
"2019-03-05 05:00","0.0","8.4"
"2019-03-05 05:15","0.0","8.4"
"2019-03-05 05:30","0.0","8.4"
"2019-03-05 05:45","0.0","8.4"
"2019-03-05 06:00","0.0","8.98"
"2019-03-05 06:15","0.0","8.98"
"2019-03-05 06:30","0.1537","8.98"
"2019-03-05 06:45","2.5","8.98"
"2019-03-05 07:00","2.51","7.75"
"2019-03-05 07:15","3.16","7.75"
"2019-03-05 07:30","3.82","7.75"
"2019-03-05 07:45","3.86","7.75"
"2019-03-05 08:00","3.92","8.84"
"2019-03-05 08:15","3.92","8.84"
"2019-03-05 08:30","3.91","8.84"
"2019-03-05 08:45","4.04","8.84"
"2019-03-05 09:00","4.04","15.77"
"2019-03-05 09:15","4.0","15.77"
"2019-03-05 09:30","3.9","15.77"
"2019-03-05 09:45","3.89","15.77"
"2019-03-05 10:00","3.9","20.46"
"2019-03-05 10:15","3.86","20.46"
"2019-03-05 10:30","3.96","20.46"
"2019-03-05 10:45","3.85","20.46"
"2019-03-05 11:00","3.96","23.04"
"2019-03-05 11:15","4.03","23.04"
"2019-03-05 11:30","3.96","23.04"
"2019-03-05 11:45","4.05","23.04"
"2019-03-05 12:00","3.98","25.1"
"2019-03-05 12:15","3.99","25.1"
"2019-03-05 12:30","4.13","25.1"
"2019-03-05 12:45","3.93","25.1"
"2019-03-05 13:00","4.0","25.93"
"2019-03-05 13:15","4.04","25.93"
"2019-03-05 13:30","3.97","25.93"
"2019-03-05 13:45","4.03","25.93"
"2019-03-05 14:00","4.01","26.46"
"2019-03-05 14:15","4.09","26.46"
"2019-03-05 14:30","4.0","26.46"
"2019-03-05 14:45","4.03","26.46"
"2019-03-05 15:00","4.03","27.11"
"2019-03-05 15:15","4.1","27.11"
"2019-03-05 15:30","4.0","27.11"
"2019-03-05 15:45","4.12","27.11"
"2019-03-05 16:00","4.12","26.48"
"2019-03-05 16:15","4.08","26.48"
"2019-03-05 16:30","4.11","26.48"
"2019-03-05 16:45","3.78","26.48"
"2019-03-05 17:00","4.06","26.13"
"2019-03-05 17:15","4.02","26.13"
"2019-03-05 17:30","3.95","26.13"
"2019-03-05 17:45","4.04","26.13"
"2019-03-05 18:00","3.63","24.78"
"2019-03-05 18:15","3.64","24.78"
"2019-03-05 18:30","3.89","24.78"
"2019-03-05 18:45","3.9","24.78"
"2019-03-05 19:00","3.88","22.48"
"2019-03-05 19:15","3.87","22.48"
"2019-03-05 19:30","3.69","22.48"
"2019-03-05 19:45","3.83","22.48"
"2019-03-05 20:00","3.76","21.86"
"2019-03-05 20:15","3.57","21.86"
"2019-03-05 20:30","3.31","21.86"
"2019-03-05 20:45","2.24","21.86"
"2019-03-05 21:00","2.17","14.11"
"2019-03-05 21:15","2.18","14.11"
"2019-03-05 21:30","0.3126","14.11"
"2019-03-05 21:45","0.0","14.11"
"2019-03-05 22:00","0.0","14.11"
"2019-03-05 22:15","0.0","14.11"
"2019-03-05 22:30","0.0","14.11"
"2019-03-05 22:45","0.0","14.11"
"2019-03-05 23:00","0.0","13.43"
"2019-03-05 23:15","0.0","13.43"
"2019-03-05 23:30","0.0","13.43"
"2019-03-05 23:45","0.0","13.43"
"2019-03-06 00:00","0.0","12.97"
"2019-03-06 00:15","0.0","12.97"
"2019-03-06 00:30","0.0","12.97"
"2019-03-06 00:45","0.0","12.97"
"2019-03-06 01:00","0.0","12.95"
"2019-03-06 01:15","0.0","12.95"
"2019-03-06 01:30","0.0","12.95"
"2019-03-06 01:45","0.0","12.95"
"2019-03-06 02:00","0.0","10.88"
"2019-03-06 02:15","0.0","10.88"
"2019-03-06 02:30","0.0","10.88"
"2019-03-06 02:45","0.0","10.88"
"2019-03-06 03:00","0.0","10.43"
"2019-03-06 03:15","0.0","10.43"
"2019-03-06 03:30","0.0","10.43"
"2019-03-06 03:45","0.0","10.43"
"2019-03-06 04:00","0.0","8.95"
"2019-03-06 04:15","0.0","8.95"
"2019-03-06 04:30","0.0","8.95"
"2019-03-06 04:45","0.0","8.95"
"2019-03-06 05:00","0.0","10.01"
"2019-03-06 05:15","0.0","10.01"
"2019-03-06 05:30","0.0","10.01"
"2019-03-06 05:45","0.0","10.01"
"2019-03-06 06:00","0.0","9.03"
"2019-03-06 06:15","0.0","9.03"
"2019-03-06 06:30","0.0","9.03"
"2019-03-06 06:45","0.0","9.03"
"2019-03-06 07:00","1.27","7.49"
"2019-03-06 07:15","2.5","7.49"
"2019-03-06 07:30","3.24","7.49"
"2019-03-06 07:45","4.32","7.49"
"2019-03-06 08:00","4.46","7.4"
"2019-03-06 08:15","4.18","7.4"
"2019-03-06 08:30","4.24","7.4"
"2019-03-06 08:45","4.25","7.4"
"2019-03-06 09:00","4.29","12.76"
"2019-03-06 09:15","4.23","12.76"
"2019-03-06 09:30","4.26","12.76"
"2019-03-06 09:45","4.19","12.76"
"2019-03-06 10:00","4.07","15.57"
"2019-03-06 10:15","4.07","15.57"
"2019-03-06 10:30","4.12","15.57"
"2019-03-06 10:45","4.35","15.57"
"2019-03-06 11:00","4.27","18.93"
"2019-03-06 11:15","4.13","18.93"
"2019-03-06 11:30","4.01","18.93"
"2019-03-06 11:45","4.1","18.93"
"2019-03-06 12:00","4.19","22.12"
"2019-03-06 12:15","4.31","22.12"
"2019-03-06 12:30","4.46","22.12"
"2019-03-06 12:45","4.47","22.12"
"2019-03-06 13:00","4.46","23.64"
"2019-03-06 13:15","4.56","23.64"
"2019-03-06 13:30","4.58","23.64"
"2019-03-06 13:45","4.62","23.64"
"2019-03-06 14:00","4.52","24.28"
"2019-03-06 14:15","4.49","24.28"
"2019-03-06 14:30","4.49","24.28"
"2019-03-06 14:45","4.47","24.28"
"2019-03-06 15:00","4.44","23.93"
"2019-03-06 15:15","4.47","23.93"
"2019-03-06 15:30","4.43","23.93"
"2019-03-06 15:45","4.62","23.93"
"2019-03-06 16:00","4.57","26.37"
"2019-03-06 16:15","4.61","26.37"
"2019-03-06 16:30","4.54","26.37"
"2019-03-06 16:45","4.62","26.37"
"2019-03-06 17:00","4.39","25.41"
"2019-03-06 17:15","4.16","25.41"
"2019-03-06 17:30","4.11","25.41"
"2019-03-06 17:45","4.23","25.41"
"2019-03-06 18:00","4.24","25.48"
"2019-03-06 18:15","4.04","25.48"
"2019-03-06 18:30","3.87","25.48"
"2019-03-06 18:45","3.93","25.48"
"2019-03-06 19:00","3.81","24.39"
"2019-03-06 19:15","3.98","24.39"
"2019-03-06 19:30","4.02","24.39"
"2019-03-06 19:45","3.91","24.39"
"2019-03-06 20:00","3.91","22.09"
"2019-03-06 20:15","4.05","22.09"
"2019-03-06 20:30","3.87","22.09"
"2019-03-06 20:45","0.5814","22.09"
"2019-03-06 21:00","0.0","17.73"
"2019-03-06 21:15","0.0","17.73"
"2019-03-06 21:30","0.0","17.73"
"2019-03-06 21:45","0.0","17.73"
"2019-03-06 22:00","0.0","16.43"
"2019-03-06 22:15","0.0","16.43"
"2019-03-06 22:30","0.0","16.43"
"2019-03-06 22:45","0.0","16.43"
"2019-03-06 23:00","0.0","14.78"
"2019-03-06 23:15","0.0","14.78"
"2019-03-06 23:30","0.0","14.78"
"2019-03-06 23:45","0.0","14.78"
"2019-03-07 00:00","0.0","13.92"
"2019-03-07 00:15","0.0","13.92"
"2019-03-07 00:30","0.0","13.92"
"2019-03-07 00:45","0.0","13.92"
"2019-03-07 01:00","0.0","14.98"
"2019-03-07 01:15","0.0","14.98"
"2019-03-07 01:30","0.0","14.98"
"2019-03-07 01:45","0.0","14.98"
"2019-03-07 02:00","0.0","13.83"
"2019-03-07 02:15","0.0","13.83"
"2019-03-07 02:30","0.0","13.83"
"2019-03-07 02:45","0.0","13.83"
"2019-03-07 03:00","0.0","10.23"
"2019-03-07 03:15","0.0","10.23"
"2019-03-07 03:30","0.0","10.23"
"2019-03-07 03:45","0.0","10.23"
"2019-03-07 04:00","0.0","9.93"
"2019-03-07 04:15","0.0","9.93"
"2019-03-07 04:30","0.0","9.93"
"2019-03-07 04:45","0.0","9.93"
"2019-03-07 05:00","0.0","9.93"
"2019-03-07 05:15","0.0","9.93"
"2019-03-07 05:30","0.0","9.93"
"2019-03-07 05:45","0.0","9.93"
"2019-03-07 06:00","0.0","4.0"
"2019-03-07 06:15","0.0","4.0"
"2019-03-07 06:30","0.0","4.0"
"2019-03-07 06:45","0.0929","4.0"
"2019-03-07 07:00","1.48","7.84"
"2019-03-07 07:15","3.8","7.84"
"2019-03-07 07:30","4.09","7.84"
"2019-03-07 07:45","4.13","7.84"
"2019-03-07 08:00","4.13","11.74"
"2019-03-07 08:15","4.16","11.74"
"2019-03-07 08:30","4.14","11.74"
"2019-03-07 08:45","4.26","11.74"
"2019-03-07 09:00","4.08","16.68"
"2019-03-07 09:15","4.12","16.68"
"2019-03-07 09:30","4.21","16.68"
"2019-03-07 09:45","4.23","16.68"
"2019-03-07 10:00","4.17","20.08"
"2019-03-07 10:15","4.09","20.08"
"2019-03-07 10:30","4.17","20.08"
"2019-03-07 10:45","4.16","20.08"
"2019-03-07 11:00","4.15","22.73"
"2019-03-07 11:15","4.05","22.73"
"2019-03-07 11:30","4.09","22.73"
"2019-03-07 11:45","4.05","22.73"
"2019-03-07 12:00","4.13","24.23"
"2019-03-07 12:15","4.05","24.23"
"2019-03-07 12:30","4.05","24.23"
"2019-03-07 12:45","3.93","24.23"
"2019-03-07 13:00","4.13","24.0"
"2019-03-07 13:15","4.5","24.0"
"2019-03-07 13:30","4.45","24.0"
"2019-03-07 13:45","4.4","24.0"
"2019-03-07 14:00","4.33","27.07"
"2019-03-07 14:15","4.34","27.07"
"2019-03-07 14:30","4.33","27.07"
"2019-03-07 14:45","4.32","27.07"
"2019-03-07 15:00","4.38","27.8"
"2019-03-07 15:15","4.51","27.8"
"2019-03-07 15:30","4.52","27.8"
"2019-03-07 15:45","4.47","27.8"
"2019-03-07 16:00","4.41","27.13"
"2019-03-07 16:15","4.46","27.13"
"2019-03-07 16:30","4.41","27.13"
"2019-03-07 16:45","4.39","27.13"
"2019-03-07 17:00","4.46","26.41"
"2019-03-07 17:15","4.58","26.41"
"2019-03-07 17:30","4.55","26.41"
"2019-03-07 17:45","4.5","26.41"
"2019-03-07 18:00","4.28","26.47"
"2019-03-07 18:15","4.06","26.47"
"2019-03-07 18:30","4.09","26.47"
"2019-03-07 18:45","4.06","26.47"
"2019-03-07 19:00","4.07","24.88"
"2019-03-07 19:15","4.15","24.88"
"2019-03-07 19:30","4.13","24.88"
"2019-03-07 19:45","4.17","24.88"
"2019-03-07 20:00","4.14","21.18"
"2019-03-07 20:15","4.18","21.18"
"2019-03-07 20:30","4.17","21.18"
"2019-03-07 20:45","4.09","21.18"
"2019-03-07 21:00","4.08","16.41"
