"Time stamp","Tablero A   (kW)","OLG02 - CDMX Santa Fe - 204 temperatures (℃)"
"2019-06-01 15:45","4.01","26.05"
"2019-06-01 16:00","4.13","25.54"
"2019-06-01 16:15","4.06","25.54"
"2019-06-01 16:30","4.1","25.54"
"2019-06-01 16:45","4.13","25.54"
"2019-06-01 17:00","4.12","25.18"
"2019-06-01 17:15","4.17","25.18"
"2019-06-01 17:30","4.06","25.18"
"2019-06-01 17:45","4.16","25.18"
"2019-06-01 18:00","3.85","23.66"
"2019-06-01 18:15","3.51","23.66"
"2019-06-01 18:30","3.76","23.66"
"2019-06-01 18:45","3.67","23.66"
"2019-06-01 19:00","3.69","22.85"
"2019-06-01 19:15","3.53","22.85"
"2019-06-01 19:30","3.37","22.85"
"2019-06-01 19:45","3.69","22.85"
"2019-06-01 20:00","3.7","20.48"
"2019-06-01 20:15","3.79","20.48"
"2019-06-01 20:30","3.91","20.48"
"2019-06-01 20:45","3.89","20.48"
"2019-06-01 21:00","3.93","18.91"
"2019-06-01 21:15","2.43","18.91"
"2019-06-01 21:30","2.21","18.91"
"2019-06-01 21:45","2.16","18.91"
"2019-06-01 22:00","0.6116","18.61"
"2019-06-01 22:15","0.0","18.61"
"2019-06-01 22:30","0.0","18.61"
"2019-06-01 22:45","0.0","18.61"
"2019-06-01 23:00","0.0","17.9"
"2019-06-01 23:15","0.0","17.9"
"2019-06-01 23:30","0.0","17.9"
"2019-06-01 23:45","0.0","17.9"
"2019-06-02 00:00","0.0","17.54"
"2019-06-02 00:15","0.0","17.54"
"2019-06-02 00:30","0.0","17.54"
"2019-06-02 00:45","0.0","17.54"
"2019-06-02 01:00","0.0","17.22"
"2019-06-02 01:15","0.0","17.22"
"2019-06-02 01:30","0.0","17.22"
"2019-06-02 01:45","0.0","17.22"
"2019-06-02 02:00","0.0","16.11"
"2019-06-02 02:15","0.0","16.11"
"2019-06-02 02:30","0.0","16.11"
"2019-06-02 02:45","0.0","16.11"
"2019-06-02 03:00","0.0","16.18"
"2019-06-02 03:15","0.0","16.18"
"2019-06-02 03:30","0.0","16.18"
"2019-06-02 03:45","0.0","16.18"
"2019-06-02 04:00","0.0","16.13"
"2019-06-02 04:15","0.0","16.13"
"2019-06-02 04:30","0.0","16.13"
"2019-06-02 04:45","0.0","16.13"
"2019-06-02 05:00","0.0","15.87"
"2019-06-02 05:15","0.0","15.87"
"2019-06-02 05:30","0.0","15.87"
"2019-06-02 05:45","0.0","15.87"
"2019-06-02 06:00","0.0","15.16"
"2019-06-02 06:15","0.0","15.16"
"2019-06-02 06:30","0.0","15.16"
"2019-06-02 06:45","0.0","15.16"
"2019-06-02 07:00","0.0","14.44"
"2019-06-02 07:15","0.0","14.44"
"2019-06-02 07:30","0.0","14.44"
"2019-06-02 07:45","0.0","14.44"
"2019-06-02 08:00","0.0","15.66"
"2019-06-02 08:15","0.0","15.66"
"2019-06-02 08:30","1.76","15.66"
"2019-06-02 08:45","2.18","15.66"
"2019-06-02 09:00","2.2","16.35"
"2019-06-02 09:15","2.13","16.35"
"2019-06-02 09:30","2.1","16.35"
"2019-06-02 09:45","3.93","16.35"
"2019-06-02 10:00","3.98","17.42"
"2019-06-02 10:15","3.83","17.42"
"2019-06-02 10:30","4.02","17.42"
"2019-06-02 10:45","3.88","17.42"
"2019-06-02 11:00","3.92","19.11"
"2019-06-02 11:15","3.86","19.11"
"2019-06-02 11:30","3.84","19.11"
"2019-06-02 11:45","3.89","19.11"
"2019-06-02 12:00","3.93","20.45"
"2019-06-02 12:15","4.14","20.45"
"2019-06-02 12:30","3.94","20.45"
"2019-06-02 12:45","4.14","20.45"
"2019-06-02 13:00","4.2","21.73"
"2019-06-02 13:15","4.2","21.73"
"2019-06-02 13:30","4.24","21.73"
"2019-06-02 13:45","4.17","21.73"
"2019-06-02 14:00","4.24","22.67"
"2019-06-02 14:15","4.21","22.67"
"2019-06-02 14:30","4.32","22.67"
"2019-06-02 14:45","4.27","22.67"
"2019-06-02 15:00","4.28","24.03"
"2019-06-02 15:15","4.25","24.03"
"2019-06-02 15:30","4.15","24.03"
"2019-06-02 15:45","4.21","24.03"
"2019-06-02 16:00","4.14","24.42"
"2019-06-02 16:15","4.11","24.42"
"2019-06-02 16:30","4.2","24.42"
"2019-06-02 16:45","4.18","24.42"
"2019-06-02 17:00","4.27","24.05"
"2019-06-02 17:15","4.22","24.05"
"2019-06-02 17:30","4.28","24.05"
"2019-06-02 17:45","4.24","24.05"
"2019-06-02 18:00","4.03","24.55"
"2019-06-02 18:15","3.95","24.55"
"2019-06-02 18:30","3.97","24.55"
"2019-06-02 18:45","3.9","24.55"
"2019-06-02 19:00","3.92","23.47"
"2019-06-02 19:15","3.97","23.47"
"2019-06-02 19:30","4.03","23.47"
"2019-06-02 19:45","4.08","23.47"
"2019-06-02 20:00","4.08","22.79"
"2019-06-02 20:15","4.02","22.79"
"2019-06-02 20:30","4.05","22.79"
"2019-06-02 20:45","3.18","22.79"
"2019-06-02 21:00","2.45","19.24"
"2019-06-02 21:15","2.28","19.24"
"2019-06-02 21:30","2.25","19.24"
"2019-06-02 21:45","1.56","19.24"
"2019-06-02 22:00","0.0","18.91"
"2019-06-02 22:15","0.0","18.91"
"2019-06-02 22:30","0.0","18.91"
"2019-06-02 22:45","0.0","18.91"
"2019-06-02 23:00","0.0","18.59"
"2019-06-02 23:15","0.0","18.59"
"2019-06-02 23:30","0.0","18.59"
"2019-06-02 23:45","0.0","18.59"
"2019-06-03 00:00","0.0","17.54"
"2019-06-03 00:15","0.0","17.54"
"2019-06-03 00:30","0.0","17.54"
"2019-06-03 00:45","0.0","17.54"
"2019-06-03 01:00","0.0","16.85"
"2019-06-03 01:15","0.0","16.85"
"2019-06-03 01:30","0.0","16.85"
"2019-06-03 01:45","0.0","16.85"
"2019-06-03 02:00","0.0","16.17"
"2019-06-03 02:15","0.0","16.17"
"2019-06-03 02:30","0.0","16.17"
"2019-06-03 02:45","0.0","16.17"
"2019-06-03 03:00","0.0","14.8"
"2019-06-03 03:15","0.0","14.8"
"2019-06-03 03:30","0.0","14.8"
"2019-06-03 03:45","0.0","14.8"
"2019-06-03 04:00","0.0","14.26"
"2019-06-03 04:15","0.0","14.26"
"2019-06-03 04:30","0.0","14.26"
"2019-06-03 04:45","0.0","14.26"
"2019-06-03 05:00","0.0","13.55"
"2019-06-03 05:15","0.0","13.55"
"2019-06-03 05:30","0.0","13.55"
"2019-06-03 05:45","0.0","13.55"
"2019-06-03 06:00","0.0","13.19"
"2019-06-03 06:15","0.0","13.19"
"2019-06-03 06:30","0.0","13.19"
"2019-06-03 06:45","2.28","13.19"
"2019-06-03 07:00","2.42","12.99"
"2019-06-03 07:15","3.75","12.99"
"2019-06-03 07:30","3.54","12.99"
"2019-06-03 07:45","3.67","12.99"
"2019-06-03 08:00","3.7","14.02"
"2019-06-03 08:15","3.74","14.02"
"2019-06-03 08:30","3.79","14.02"
"2019-06-03 08:45","3.62","14.02"
"2019-06-03 09:00","3.94","16.16"
"2019-06-03 09:15","3.89","16.16"
"2019-06-03 09:30","4.05","16.16"
"2019-06-03 09:45","3.99","16.16"
"2019-06-03 10:00","4.13","17.82"
"2019-06-03 10:15","4.0","17.82"
"2019-06-03 10:30","4.03","17.82"
"2019-06-03 10:45","4.05","17.82"
"2019-06-03 11:00","4.15","19.84"
"2019-06-03 11:15","4.28","19.84"
"2019-06-03 11:30","3.71","19.84"
"2019-06-03 11:45","3.82","19.84"
"2019-06-03 12:00","4.08","20.58"
"2019-06-03 12:15","4.04","20.58"
"2019-06-03 12:30","4.02","20.58"
"2019-06-03 12:45","4.05","20.58"
"2019-06-03 13:00","4.22","21.27"
"2019-06-03 13:15","4.32","21.27"
"2019-06-03 13:30","4.3","21.27"
"2019-06-03 13:45","4.25","21.27"
"2019-06-03 14:00","4.41","21.72"
"2019-06-03 14:15","4.36","21.72"
"2019-06-03 14:30","4.26","21.72"
"2019-06-03 14:45","4.1","21.72"
"2019-06-03 15:00","4.14","22.96"
"2019-06-03 15:15","4.2","22.96"
"2019-06-03 15:30","4.23","22.96"
"2019-06-03 15:45","4.23","22.96"
"2019-06-03 16:00","4.2","23.61"
"2019-06-03 16:15","4.25","23.61"
"2019-06-03 16:30","4.18","23.61"
"2019-06-03 16:45","4.2","23.61"
"2019-06-03 17:00","4.2","23.29"
"2019-06-03 17:15","4.22","23.29"
"2019-06-03 17:30","4.11","23.29"
"2019-06-03 17:45","4.25","23.29"
"2019-06-03 18:00","3.93","23.65"
"2019-06-03 18:15","3.9","23.65"
"2019-06-03 18:30","3.84","23.65"
"2019-06-03 18:45","3.89","23.65"
"2019-06-03 19:00","3.82","22.53"
"2019-06-03 19:15","3.83","22.53"
"2019-06-03 19:30","3.95","22.53"
"2019-06-03 19:45","3.99","22.53"
"2019-06-03 20:00","3.85","20.95"
"2019-06-03 20:15","3.77","20.95"
"2019-06-03 20:30","3.51","20.95"
"2019-06-03 20:45","2.62","20.95"
"2019-06-03 21:00","2.57","17.18"
"2019-06-03 21:15","2.56","17.18"
"2019-06-03 21:30","2.58","17.18"
"2019-06-03 21:45","2.51","17.18"
"2019-06-03 22:00","0.0","17.19"
"2019-06-03 22:15","0.0","17.19"
"2019-06-03 22:30","0.0","17.19"
"2019-06-03 22:45","0.0","17.19"
"2019-06-03 23:00","0.0","16.14"
"2019-06-03 23:15","0.0","16.14"
"2019-06-03 23:30","0.0","16.14"
"2019-06-03 23:45","0.0","16.14"
"2019-06-04 00:00","0.0","16.5"
"2019-06-04 00:15","0.0","16.5"
"2019-06-04 00:30","0.0","16.5"
"2019-06-04 00:45","0.0","16.5"
"2019-06-04 01:00","0.0","16.87"
"2019-06-04 01:15","0.0","16.87"
"2019-06-04 01:30","0.0","16.87"
"2019-06-04 01:45","0.0","16.87"
"2019-06-04 02:00","0.0","16.87"
"2019-06-04 02:15","0.0","16.87"
"2019-06-04 02:30","0.0","16.87"
"2019-06-04 02:45","0.0","16.87"
"2019-06-04 03:00","0.0","16.18"
"2019-06-04 03:15","0.0","16.18"
"2019-06-04 03:30","0.0","16.18"
"2019-06-04 03:45","0.0","16.18"
"2019-06-04 04:00","0.0","15.47"
"2019-06-04 04:15","0.0","15.47"
"2019-06-04 04:30","0.0","15.47"
"2019-06-04 04:45","0.0","15.47"
"2019-06-04 05:00","0.0","15.13"
"2019-06-04 05:15","0.0","15.13"
"2019-06-04 05:30","0.0","15.13"
"2019-06-04 05:45","0.0","15.13"
"2019-06-04 06:00","0.0","14.28"
"2019-06-04 06:15","0.0","14.28"
"2019-06-04 06:30","0.0","14.28"
"2019-06-04 06:45","0.0","14.28"
"2019-06-04 07:00","1.1","15.21"
"2019-06-04 07:15","2.6","15.21"
"2019-06-04 07:30","2.73","15.21"
"2019-06-04 07:45","2.77","15.21"
"2019-06-04 08:00","3.87","15.35"
"2019-06-04 08:15","4.06","15.35"
"2019-06-04 08:30","3.99","15.35"
"2019-06-04 08:45","4.01","15.35"
"2019-06-04 09:00","4.01","15.87"
"2019-06-04 09:15","4.04","15.87"
"2019-06-04 09:30","4.08","15.87"
"2019-06-04 09:45","4.23","15.87"
"2019-06-04 10:00","4.03","17.21"
"2019-06-04 10:15","4.21","17.21"
"2019-06-04 10:30","4.23","17.21"
"2019-06-04 10:45","4.14","17.21"
"2019-06-04 11:00","4.07","18.25"
"2019-06-04 11:15","4.15","18.25"
"2019-06-04 11:30","4.04","18.25"
"2019-06-04 11:45","4.21","18.25"
"2019-06-04 12:00","4.19","19.47"
"2019-06-04 12:15","4.16","19.47"
"2019-06-04 12:30","4.04","19.47"
"2019-06-04 12:45","4.2","19.47"
"2019-06-04 13:00","4.01","20.12"
"2019-06-04 13:15","3.97","20.12"
"2019-06-04 13:30","4.12","20.12"
"2019-06-04 13:45","4.04","20.12"
"2019-06-04 14:00","4.04","21.32"
"2019-06-04 14:15","4.09","21.32"
"2019-06-04 14:30","4.04","21.32"
"2019-06-04 14:45","4.11","21.32"
"2019-06-04 15:00","4.08","20.83"
"2019-06-04 15:15","4.21","20.83"
"2019-06-04 15:30","4.24","20.83"
"2019-06-04 15:45","4.22","20.83"
"2019-06-04 16:00","4.15","19.83"
"2019-06-04 16:15","4.1","19.83"
"2019-06-04 16:30","4.01","19.83"
"2019-06-04 16:45","4.07","19.83"
"2019-06-04 17:00","4.14","15.84"
"2019-06-04 17:15","4.11","15.84"
"2019-06-04 17:30","4.11","15.84"
"2019-06-04 17:45","3.71","15.84"
"2019-06-04 18:00","3.53","16.44"
"2019-06-04 18:15","3.59","16.44"
"2019-06-04 18:30","3.44","16.44"
"2019-06-04 18:45","3.53","16.44"
"2019-06-04 19:00","3.68","17.78"
"2019-06-04 19:15","3.58","17.78"
"2019-06-04 19:30","3.72","17.78"
"2019-06-04 19:45","3.69","17.78"
"2019-06-04 20:00","3.73","17.8"
"2019-06-04 20:15","3.83","17.8"
"2019-06-04 20:30","3.78","17.8"
"2019-06-04 20:45","3.52","17.8"
"2019-06-04 21:00","3.39","15.82"
"2019-06-04 21:15","3.51","15.82"
"2019-06-04 21:30","3.61","15.82"
"2019-06-04 21:45","2.79","15.82"
"2019-06-04 22:00","0.0","15.1"
"2019-06-04 22:15","0.0","15.1"
"2019-06-04 22:30","0.0","15.1"
"2019-06-04 22:45","0.0","15.1"
"2019-06-04 23:00","0.0","15.48"
"2019-06-04 23:15","0.0","15.48"
"2019-06-04 23:30","0.0","15.48"
"2019-06-04 23:45","0.0","15.48"
"2019-06-05 00:00","0.0","15.83"
"2019-06-05 00:15","0.0","15.83"
"2019-06-05 00:30","0.0","15.83"
"2019-06-05 00:45","0.0","15.83"
"2019-06-05 01:00","0.0","15.83"
"2019-06-05 01:15","0.0","15.83"
"2019-06-05 01:30","0.0","15.83"
"2019-06-05 01:45","0.0","15.83"
"2019-06-05 02:00","0.0","15.82"
"2019-06-05 02:15","0.0","15.82"
"2019-06-05 02:30","0.0","15.82"
"2019-06-05 02:45","0.0","15.82"
"2019-06-05 03:00","0.0","15.51"
"2019-06-05 03:15","0.0","15.51"
"2019-06-05 03:30","0.0","15.51"
"2019-06-05 03:45","0.0","15.51"
"2019-06-05 04:00","0.0","15.15"
"2019-06-05 04:15","0.0","15.15"
"2019-06-05 04:30","0.0","15.15"
"2019-06-05 04:45","0.0","15.15"
"2019-06-05 05:00","0.0","14.78"
"2019-06-05 05:15","0.0","14.78"
"2019-06-05 05:30","0.0","14.78"
"2019-06-05 05:45","0.0","14.78"
"2019-06-05 06:00","0.0","15.15"
"2019-06-05 06:15","0.0","15.15"
"2019-06-05 06:30","0.0","15.15"
"2019-06-05 06:45","0.0","15.15"
"2019-06-05 07:00","1.28","14.99"
"2019-06-05 07:15","2.53","14.99"
"2019-06-05 07:30","2.47","14.99"
"2019-06-05 07:45","3.09","14.99"
"2019-06-05 08:00","3.93","14.44"
"2019-06-05 08:15","3.83","14.44"
"2019-06-05 08:30","3.71","14.44"
"2019-06-05 08:45","3.78","14.44"
"2019-06-05 09:00","3.81","16.2"
"2019-06-05 09:15","3.91","16.2"
"2019-06-05 09:30","3.92","16.2"
"2019-06-05 09:45","3.86","16.2"
"2019-06-05 10:00","4.01","18.38"
"2019-06-05 10:15","4.12","18.38"
"2019-06-05 10:30","3.96","18.38"
"2019-06-05 10:45","4.01","18.38"
"2019-06-05 11:00","4.07","19.06"
"2019-06-05 11:15","3.95","19.06"
"2019-06-05 11:30","3.92","19.06"
"2019-06-05 11:45","4.02","19.06"
"2019-06-05 12:00","3.89","20.19"
"2019-06-05 12:15","4.16","20.19"
"2019-06-05 12:30","4.11","20.19"
"2019-06-05 12:45","3.96","20.19"
"2019-06-05 13:00","3.92","21.13"
"2019-06-05 13:15","3.97","21.13"
"2019-06-05 13:30","3.95","21.13"
"2019-06-05 13:45","4.02","21.13"
"2019-06-05 14:00","4.07","21.69"
"2019-06-05 14:15","4.09","21.69"
"2019-06-05 14:30","4.1","21.69"
"2019-06-05 14:45","4.1","21.69"
"2019-06-05 15:00","4.11","22.95"
"2019-06-05 15:15","4.04","22.95"
"2019-06-05 15:30","4.01","22.95"
"2019-06-05 15:45","4.13","22.95"
"2019-06-05 16:00","4.15","20.22"
"2019-06-05 16:15","4.11","20.22"
"2019-06-05 16:30","4.08","20.22"
"2019-06-05 16:45","3.93","20.22"
"2019-06-05 17:00","3.94","18.83"
"2019-06-05 17:15","4.13","18.83"
"2019-06-05 17:30","4.11","18.83"
"2019-06-05 17:45","3.88","18.83"
"2019-06-05 18:00","3.67","19.58"
"2019-06-05 18:15","3.49","19.58"
"2019-06-05 18:30","3.37","19.58"
"2019-06-05 18:45","3.6","19.58"
"2019-06-05 19:00","3.73","19.44"
"2019-06-05 19:15","3.7","19.44"
"2019-06-05 19:30","3.63","19.44"
"2019-06-05 19:45","3.78","19.44"
"2019-06-05 20:00","3.73","19.09"
"2019-06-05 20:15","3.64","19.09"
"2019-06-05 20:30","3.6","19.09"
"2019-06-05 20:45","3.73","19.09"
"2019-06-05 21:00","2.97","16.94"
"2019-06-05 21:15","0.0","16.94"
"2019-06-05 21:30","0.0","16.94"
"2019-06-05 21:45","0.0","16.94"
"2019-06-05 22:00","0.0","15.75"
"2019-06-05 22:15","0.0","15.75"
"2019-06-05 22:30","0.0","15.75"
"2019-06-05 22:45","0.0","15.75"
"2019-06-05 23:00","0.0","15.51"
"2019-06-05 23:15","0.0","15.51"
"2019-06-05 23:30","0.0","15.51"
"2019-06-05 23:45","0.0","15.51"
"2019-06-06 00:00","0.0","15.16"
"2019-06-06 00:15","0.0","15.16"
"2019-06-06 00:30","0.0","15.16"
"2019-06-06 00:45","0.0","15.16"
"2019-06-06 01:00","0.0","13.96"
"2019-06-06 01:15","0.0","13.96"
"2019-06-06 01:30","0.0","13.96"
"2019-06-06 01:45","0.0","13.96"
"2019-06-06 02:00","0.0","13.61"
"2019-06-06 02:15","0.0","13.61"
"2019-06-06 02:30","0.0","13.61"
"2019-06-06 02:45","0.0","13.61"
"2019-06-06 03:00","0.0","13.26"
"2019-06-06 03:15","0.0","13.26"
"2019-06-06 03:30","0.0","13.26"
"2019-06-06 03:45","0.0","13.26"
"2019-06-06 04:00","0.0","13.27"
"2019-06-06 04:15","0.0","13.27"
"2019-06-06 04:30","0.0","13.27"
"2019-06-06 04:45","0.0","13.27"
"2019-06-06 05:00","0.0","13.27"
"2019-06-06 05:15","0.0","13.27"
"2019-06-06 05:30","0.0","13.27"
"2019-06-06 05:45","0.0","13.27"
"2019-06-06 06:00","0.0","13.66"
"2019-06-06 06:15","0.0","13.66"
"2019-06-06 06:30","0.0","13.66"
"2019-06-06 06:45","0.0","13.66"
"2019-06-06 07:00","0.1512","14.13"
"2019-06-06 07:15","3.54","14.13"
"2019-06-06 07:30","4.72","14.13"
"2019-06-06 07:45","4.79","14.13"
"2019-06-06 08:00","4.64","15.7"
"2019-06-06 08:15","4.53","15.7"
"2019-06-06 08:30","4.38","15.7"
"2019-06-06 08:45","4.49","15.7"
"2019-06-06 09:00","4.48","15.96"
"2019-06-06 09:15","4.36","15.96"
"2019-06-06 09:30","4.46","15.96"
"2019-06-06 09:45","4.39","15.96"
"2019-06-06 10:00","4.48","16.46"
"2019-06-06 10:15","4.3","16.46"
"2019-06-06 10:30","4.34","16.46"
"2019-06-06 10:45","4.49","16.46"
"2019-06-06 11:00","4.32","19.22"
"2019-06-06 11:15","4.46","19.22"
"2019-06-06 11:30","4.31","19.22"
"2019-06-06 11:45","4.45","19.22"
"2019-06-06 12:00","4.56","20.29"
"2019-06-06 12:15","4.69","20.29"
"2019-06-06 12:30","4.61","20.29"
"2019-06-06 12:45","4.66","20.29"
"2019-06-06 13:00","4.73","21.8"
"2019-06-06 13:15","4.76","21.8"
"2019-06-06 13:30","4.75","21.8"
"2019-06-06 13:45","4.74","21.8"
"2019-06-06 14:00","4.52","22.5"
"2019-06-06 14:15","4.62","22.5"
"2019-06-06 14:30","4.57","22.5"
"2019-06-06 14:45","4.6","22.5"
"2019-06-06 15:00","4.55","23.55"
"2019-06-06 15:15","4.59","23.55"
"2019-06-06 15:30","4.6","23.55"
"2019-06-06 15:45","4.64","23.55"
"2019-06-06 16:00","4.65","22.35"
"2019-06-06 16:15","4.59","22.35"
"2019-06-06 16:30","4.6","22.35"
"2019-06-06 16:45","4.75","22.35"
"2019-06-06 17:00","4.56","21.78"
"2019-06-06 17:15","4.52","21.78"
"2019-06-06 17:30","4.43","21.78"
"2019-06-06 17:45","4.54","21.78"
"2019-06-06 18:00","4.15","17.94"
"2019-06-06 18:15","4.03","17.94"
"2019-06-06 18:30","4.32","17.94"
"2019-06-06 18:45","4.38","17.94"
"2019-06-06 19:00","4.25","18.86"
"2019-06-06 19:15","4.42","18.86"
"2019-06-06 19:30","4.31","18.86"
"2019-06-06 19:45","4.45","18.86"
"2019-06-06 20:00","4.36","19.13"
"2019-06-06 20:15","4.3","19.13"
"2019-06-06 20:30","4.37","19.13"
"2019-06-06 20:45","4.31","19.13"
"2019-06-06 21:00","4.38","15.42"
"2019-06-06 21:15","4.29","15.42"
"2019-06-06 21:30","4.37","15.42"
"2019-06-06 21:45","0.2811","15.42"
"2019-06-06 22:00","0.0","14.97"
"2019-06-06 22:15","0.0","14.97"
"2019-06-06 22:30","0.0","14.97"
"2019-06-06 22:45","0.0","14.97"
"2019-06-06 23:00","0.0","15.12"
"2019-06-06 23:15","0.0","15.12"
"2019-06-06 23:30","0.0","15.12"
"2019-06-06 23:45","0.0","15.12"
"2019-06-07 00:00","0.0","14.75"
"2019-06-07 00:15","0.0","14.75"
"2019-06-07 00:30","0.0","14.75"
"2019-06-07 00:45","0.0","14.75"
"2019-06-07 01:00","0.0","14.16"
"2019-06-07 01:15","0.0","14.16"
"2019-06-07 01:30","0.0","14.16"
"2019-06-07 01:45","0.0","14.16"
"2019-06-07 02:00","0.0","14.43"
"2019-06-07 02:15","0.0","14.43"
"2019-06-07 02:30","0.0","14.43"
"2019-06-07 02:45","0.0","14.43"
"2019-06-07 03:00","0.0","14.44"
"2019-06-07 03:15","0.0","14.44"
"2019-06-07 03:30","0.0","14.44"
"2019-06-07 03:45","0.0","14.44"
"2019-06-07 04:00","0.0","13.93"
"2019-06-07 04:15","0.0","13.93"
"2019-06-07 04:30","0.0","13.93"
"2019-06-07 04:45","0.0","13.93"
"2019-06-07 05:00","0.0","13.92"
"2019-06-07 05:15","0.0","13.92"
"2019-06-07 05:30","0.0","13.92"
"2019-06-07 05:45","0.0","13.92"
"2019-06-07 06:00","0.0","13.92"
"2019-06-07 06:15","0.0","13.92"
"2019-06-07 06:30","0.0","13.92"
"2019-06-07 06:45","0.0","13.92"
"2019-06-07 07:00","1.77","13.57"
"2019-06-07 07:15","3.2","13.57"
"2019-06-07 07:30","3.31","13.57"
"2019-06-07 07:45","3.21","13.57"
"2019-06-07 08:00","4.56","15.4"
"2019-06-07 08:15","4.6","15.4"
"2019-06-07 08:30","4.54","15.4"
"2019-06-07 08:45","4.62","15.4"
"2019-06-07 09:00","4.65","16.23"
"2019-06-07 09:15","4.71","16.23"
"2019-06-07 09:30","4.64","16.23"
"2019-06-07 09:45","4.5","16.23"
"2019-06-07 10:00","4.49","17.56"
"2019-06-07 10:15","4.58","17.56"
"2019-06-07 10:30","4.35","17.56"
"2019-06-07 10:45","4.08","17.56"
"2019-06-07 11:00","4.14","19.54"
"2019-06-07 11:15","4.14","19.54"
"2019-06-07 11:30","3.94","19.54"
"2019-06-07 11:45","4.04","19.54"
"2019-06-07 12:00","4.26","21.96"
"2019-06-07 12:15","4.24","21.96"
"2019-06-07 12:30","4.11","21.96"
"2019-06-07 12:45","4.27","21.96"
"2019-06-07 13:00","4.27","24.0"
"2019-06-07 13:15","4.41","24.0"
"2019-06-07 13:30","4.5","24.0"
"2019-06-07 13:45","4.58","24.0"
"2019-06-07 14:00","4.44","24.57"
"2019-06-07 14:15","4.51","24.57"
"2019-06-07 14:30","4.38","24.57"
"2019-06-07 14:45","4.08","24.57"
"2019-06-07 15:00","4.29","25.11"
"2019-06-07 15:15","4.18","25.11"
"2019-06-07 15:30","4.23","25.11"
"2019-06-07 15:45","4.17","25.11"
"2019-06-07 16:00","4.16","25.31"
"2019-06-07 16:15","4.1","25.31"
"2019-06-07 16:30","4.26","25.31"
"2019-06-07 16:45","4.18","25.31"
"2019-06-07 17:00","4.04","24.67"
"2019-06-07 17:15","4.25","24.67"
"2019-06-07 17:30","4.02","24.67"
"2019-06-07 17:45","3.9","24.67"
"2019-06-07 18:00","4.02","23.3"
"2019-06-07 18:15","3.69","23.3"
"2019-06-07 18:30","3.68","23.3"
"2019-06-07 18:45","3.86","23.3"
"2019-06-07 19:00","4.02","20.53"
"2019-06-07 19:15","3.97","20.53"
"2019-06-07 19:30","3.88","20.53"
"2019-06-07 19:45","3.9","20.53"
"2019-06-07 20:00","3.96","18.05"
"2019-06-07 20:15","4.02","18.05"
"2019-06-07 20:30","3.85","18.05"
"2019-06-07 20:45","3.18","18.05"
"2019-06-07 21:00","2.72","15.94"
