"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2018-07-01 19:00","217.02","56.72","10.51","18.2","5.83","2.13","57.39"
"2018-07-01 19:15","218.43","54.5","10.52","13.64","6.07","1.97","57.16"
"2018-07-01 19:30","233.47","68.73","10.78","13.77","6.25","2.28","59.55"
"2018-07-01 19:45","232.79","62.28","10.74","16.93","4.12","2.0","62.13"
"2018-07-01 20:00","245.28","38.35","10.5","19.63","3.7","2.33","61.55"
"2018-07-01 20:15","250.4","55.38","10.45","14.41","2.92","2.36","61.39"
"2018-07-01 20:30","218.87","56.25","10.52","10.37","2.64","2.32","61.43"
"2018-07-01 20:45","151.11","18.47","10.92","15.81","2.68","2.29","60.04"
"2018-07-01 21:00","80.33","0.0","10.35","6.74","2.53","2.28","58.61"
"2018-07-01 21:15","54.82","0.0","9.8","14.71","1.86","2.2","31.03"
"2018-07-01 21:30","21.19","0.0","2.98","12.49","1.77","2.2","2.99"
"2018-07-01 21:45","27.27","0.0","0.0","21.08","1.78","2.21","3.11"
"2018-07-01 22:00","20.07","0.0","0.0","13.93","1.84","2.18","3.0"
"2018-07-01 22:15","27.07","0.0","0.0","20.89","1.72","1.89","3.21"
"2018-07-01 22:30","17.96","0.0","0.0","12.29","1.77","1.25","3.1"
"2018-07-01 22:45","22.85","0.0","0.0","16.96","1.83","0.922","3.0"
"2018-07-01 23:00","21.62","0.0","0.0","15.75","1.71","1.23","3.22"
"2018-07-01 23:15","26.23","0.0","0.0","19.52","2.05","2.16","3.24"
"2018-07-01 23:30","25.32","0.0","0.0","18.03","2.11","1.82","3.13"
"2018-07-01 23:45","30.66","0.0","0.0","23.2","2.02","1.84","3.22"
"2018-07-02 00:00","25.58","0.0","0.0","19.29","1.95","1.25","3.13"
"2018-07-02 00:15","22.23","0.0","0.0","16.43","1.78","1.2","3.21"
"2018-07-02 00:30","20.55","0.0","0.0","14.6","1.74","1.85","3.11"
"2018-07-02 00:45","21.23","0.0","0.0","14.89","1.76","1.83","3.21"
"2018-07-02 01:00","24.29","0.0","0.0","17.87","1.84","2.19","3.12"
"2018-07-02 01:15","23.58","0.0","0.0","17.24","1.73","1.86","3.22"
"2018-07-02 01:30","22.36","0.0","0.0","16.64","1.73","1.26","3.14"
"2018-07-02 01:45","29.03","0.0","0.0","22.96","1.75","1.23","3.21"
"2018-07-02 02:00","27.25","0.0","0.0","20.87","1.79","1.83","3.12"
"2018-07-02 02:15","20.47","0.0","0.0","14.47","1.72","2.16","2.93"
"2018-07-02 02:30","26.93","0.0","0.0","20.51","1.76","2.19","3.1"
"2018-07-02 02:45","18.77","0.0","0.0","12.63","1.8","1.87","3.15"
"2018-07-02 03:00","24.88","0.0","0.0","18.92","1.76","1.25","3.21"
"2018-07-02 03:15","17.23","0.0","0.0","11.77","1.71","0.899","3.22"
"2018-07-02 03:30","28.21","0.0","0.0","21.53","1.97","2.13","3.12"
"2018-07-02 03:45","25.17","0.0","0.0","17.96","2.14","1.82","3.23"
"2018-07-02 04:00","31.68","0.0","0.0","24.51","2.05","1.83","3.21"
"2018-07-02 04:15","24.82","0.0","0.0","18.41","2.06","1.24","3.17"
"2018-07-02 04:30","23.25","0.0","0.0","17.61","1.73","0.895","3.03"
"2018-07-02 04:45","17.59","0.0","0.0","11.52","1.74","2.15","3.15"
