"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2018-08-01 06:30","14.77","0.0","0.0","9.91","1.78","1.85","2.13"
"2018-08-01 06:45","10.91","0.0","0.0","6.02","1.94","2.14","2.07"
"2018-08-01 07:00","18.54","0.0","0.0","13.0","2.26","1.86","1.84"
"2018-08-01 07:15","12.23","0.0","0.0","7.46","2.18","1.24","2.01"
"2018-08-01 07:30","14.61","0.0","0.0","9.84","1.8","1.21","2.3"
"2018-08-01 07:45","10.92","0.0","0.0","6.15","1.71","2.15","2.1"
"2018-08-01 08:00","17.37","0.0","0.0","12.46","1.63","2.2","2.01"
"2018-08-01 08:15","9.83","0.0","0.0","5.14","1.77","1.85","2.1"
"2018-08-01 08:30","20.79","0.0","0.0","15.58","1.72","1.57","2.06"
"2018-08-01 08:45","20.07","0.0","0.0","15.32","1.63","1.24","2.07"
"2018-08-01 09:00","20.24","0.0","3.0","12.0","2.26","1.25","2.16"
"2018-08-01 09:15","30.8","5.78","5.04","7.76","8.13","2.19","2.09"
"2018-08-01 09:30","72.17","17.18","4.97","4.44","4.23","2.18","2.0"
"2018-08-01 09:45","31.61","0.0","5.86","13.32","6.12","2.19","2.07"
"2018-08-01 10:00","46.81","0.0","6.82","15.18","5.62","1.58","1.92"
"2018-08-01 10:15","50.22","0.0","5.7","23.56","5.89","0.931","1.63"
"2018-08-01 10:30","52.43","5.76","6.93","24.31","4.53","1.27","1.83"
"2018-08-01 10:45","70.54","0.0","6.77","25.25","5.01","2.22","2.06"
"2018-08-01 11:00","96.43","5.74","6.77","19.61","5.58","2.23","2.14"
"2018-08-01 11:15","102.4","11.44","6.6","29.08","5.11","1.92","2.06"
"2018-08-01 11:30","112.12","17.18","6.61","18.17","5.36","1.94","2.06"
"2018-08-01 11:45","106.48","0.0","6.63","28.15","6.71","1.61","2.15"
"2018-08-01 12:00","109.1","0.0","6.67","31.21","4.58","1.31","2.1"
"2018-08-01 12:15","125.25","4.21","6.96","36.07","9.27","1.64","6.8"
"2018-08-01 12:30","151.26","5.01","7.04","22.43","6.67","26.77","31.54"
"2018-08-01 12:45","169.63","0.0","8.02","35.57","5.04","30.08","36.82"
"2018-08-01 13:00","164.1","0.0","10.49","21.94","3.95","27.93","56.59"
"2018-08-01 13:15","284.88","47.44","11.22","36.87","5.94","30.12","60.3"
"2018-08-01 13:30","212.91","19.41","11.47","28.75","5.4","30.27","59.5"
"2018-08-01 13:45","159.61","0.0","10.66","32.12","5.52","28.1","55.04"
"2018-08-01 14:00","226.74","0.0","11.34","39.66","5.79","30.29","44.36"
"2018-08-01 14:15","275.91","45.2","10.5","29.68","5.82","28.63","48.07"
"2018-08-01 14:30","276.27","21.29","11.29","39.9","5.47","30.08","57.91"
"2018-08-01 14:45","193.34","5.69","10.59","28.79","3.77","28.11","54.2"
"2018-08-01 15:00","300.03","60.62","11.13","37.88","6.04","29.96","58.12"
"2018-08-01 15:15","307.81","59.85","11.15","28.48","5.52","29.85","46.96"
"2018-08-01 15:30","321.68","69.07","11.14","36.25","8.51","29.82","59.48"
"2018-08-01 15:45","290.66","66.4","11.17","28.32","5.75","29.56","59.15"
"2018-08-01 16:00","260.35","52.56","11.07","29.08","5.46","29.69","59.24"
"2018-08-01 16:15","271.82","36.03","11.33","29.55","6.22","29.79","59.23"
"2018-08-01 16:30","301.86","59.02","11.29","41.0","5.42","30.32","59.52"
"2018-08-01 16:45","268.36","9.4","11.48","38.24","6.71","30.5","59.63"
"2018-08-01 17:00","285.01","53.87","11.82","41.36","6.46","30.18","59.62"
"2018-08-01 17:15","236.89","32.62","11.58","38.41","6.48","30.08","59.46"
"2018-08-01 17:30","202.29","37.59","11.44","26.58","5.72","30.26","59.59"
"2018-08-01 17:45","223.91","45.31","11.3","29.89","5.61","30.83","59.46"
"2018-08-01 18:00","213.46","28.2","10.6","12.81","5.78","30.67","59.71"
"2018-08-01 18:15","126.11","0.0","10.12","15.34","3.83","22.11","59.65"
"2018-08-01 18:30","140.76","11.34","10.1","14.55","5.01","17.93","59.65"
"2018-08-01 18:45","128.73","0.0","10.0","24.3","5.62","18.25","59.68"
"2018-08-01 19:00","230.97","56.66","10.14","18.25","5.5","18.21","60.01"
"2018-08-01 19:15","174.66","31.89","10.48","17.84","5.8","18.03","59.62"
"2018-08-01 19:30","234.15","42.61","10.59","10.47","6.2","17.56","59.79"
"2018-08-01 19:45","169.93","23.66","10.49","20.59","4.82","17.72","59.4"
"2018-08-01 20:00","197.98","27.36","10.56","22.62","3.95","17.89","59.5"
"2018-08-01 20:15","185.57","28.06","10.38","17.64","4.32","18.15","59.47"
"2018-08-01 20:30","191.02","36.53","10.33","13.66","5.05","18.08","59.7"
"2018-08-01 20:45","173.46","26.16","10.16","13.69","4.39","17.78","59.69"
"2018-08-01 21:00","244.98","54.84","10.18","13.78","4.55","17.73","60.02"
"2018-08-01 21:15","200.75","33.66","10.16","12.19","4.68","18.04","60.32"
"2018-08-01 21:30","176.86","17.13","10.35","16.22","3.97","18.19","60.16"
"2018-08-01 21:45","129.41","4.87","10.44","13.85","3.82","18.22","60.17"
"2018-08-01 22:00","121.59","0.0","10.54","19.66","3.02","4.82","58.65"
"2018-08-01 22:15","69.11","0.0","10.54","19.01","2.1","2.22","30.2"
"2018-08-01 22:30","37.34","0.0","10.07","20.86","1.78","2.09","5.9"
"2018-08-01 22:45","28.66","0.0","5.91","17.43","1.85","2.56","1.72"
"2018-08-01 23:00","18.13","0.0","0.0","12.54","1.78","2.26","1.67"
"2018-08-01 23:15","15.48","0.0","0.0","10.21","1.79","2.53","1.66"
"2018-08-01 23:30","18.83","0.0","0.0","13.21","1.76","2.84","1.86"
"2018-08-01 23:45","12.88","0.0","0.0","7.66","1.82","2.21","1.59"
"2018-08-02 00:00","21.2","0.0","0.0","15.64","1.89","1.91","1.84"
"2018-08-02 00:15","9.52","0.0","0.0","4.84","1.73","2.19","1.9"
"2018-08-02 00:30","17.09","0.0","0.0","11.89","1.83","1.89","1.75"
"2018-08-02 00:45","13.09","0.0","0.0","8.11","1.74","2.19","2.15"
"2018-08-02 01:00","13.2","0.0","0.0","8.27","1.84","2.21","1.79"
"2018-08-02 01:15","18.88","0.0","0.0","13.57","1.75","2.18","2.12"
"2018-08-02 01:30","16.35","0.0","0.0","11.22","1.72","2.17","1.62"
"2018-08-02 01:45","24.11","0.0","0.0","18.57","1.82","2.02","2.1"
"2018-08-02 02:00","15.01","0.0","0.0","10.13","1.67","1.85","2.04"
"2018-08-02 02:15","11.58","0.0","0.0","6.59","1.78","2.14","2.24"
"2018-08-02 02:30","16.93","0.0","0.0","11.65","1.74","2.17","1.74"
"2018-08-02 02:45","12.0","0.0","0.0","7.09","1.71","1.84","1.8"
"2018-08-02 03:00","18.01","0.0","0.0","12.57","1.81","1.87","2.03"
"2018-08-02 03:15","12.3","0.0","0.0","7.42","1.76","1.85","2.19"
"2018-08-02 03:30","10.23","0.0","0.0","5.6","1.73","1.84","1.84"
"2018-08-02 03:45","20.75","0.0","0.0","15.66","1.8","1.68","1.94"
"2018-08-02 04:00","15.52","0.0","0.0","10.64","1.73","1.97","2.03"
"2018-08-02 04:15","15.16","0.0","0.0","10.33","1.73","1.23","1.88"
"2018-08-02 04:30","26.9","0.0","0.0","21.32","1.83","1.85","1.74"
"2018-08-02 04:45","27.07","0.0","0.0","21.51","1.72","1.54","1.93"
"2018-08-02 05:00","18.61","0.0","0.0","13.38","1.7","1.83","1.75"
"2018-08-02 05:15","15.08","0.0","0.0","10.22","1.81","2.14","2.04"
"2018-08-02 05:30","15.63","0.0","0.0","10.42","1.73","2.14","1.87"
"2018-08-02 05:45","10.4","0.0","0.0","5.69","1.77","2.14","1.61"
"2018-08-02 06:00","16.57","0.0","0.0","11.22","1.83","1.88","2.03"
"2018-08-02 06:15","15.06","0.0","0.0","9.95","1.76","1.84","2.03"
"2018-08-02 06:30","10.32","0.0","0.0","5.56","1.72","1.86","1.92"
"2018-08-02 06:45","16.35","0.0","0.0","11.21","1.76","2.17","1.64"
"2018-08-02 07:00","12.22","0.0","0.0","7.34","1.83","1.88","2.0"
"2018-08-02 07:15","13.06","0.0","0.0","8.45","1.61","1.56","1.95"
"2018-08-02 07:30","12.15","0.0","0.0","7.71","1.71","1.54","1.95"
"2018-08-02 07:45","13.07","0.0","0.0","8.27","1.81","1.55","1.92"
"2018-08-02 08:00","17.56","0.0","0.0","12.29","1.78","1.82","2.08"
"2018-08-02 08:15","9.89","0.0","0.0","5.25","1.71","1.84","1.99"
"2018-08-02 08:30","12.53","0.0","0.0","7.71","1.68","1.54","2.19"
"2018-08-02 08:45","18.15","0.0","2.66","10.86","1.67","2.17","1.7"
"2018-08-02 09:00","21.31","5.86","6.62","4.31","6.08","1.85","1.83"
"2018-08-02 09:15","96.22","23.23","6.63","14.04","6.69","1.26","1.93"
"2018-08-02 09:30","47.45","5.86","6.58","6.24","5.23","1.56","2.13"
"2018-08-02 09:45","31.22","0.0","6.14","6.73","4.32","1.21","1.95"
"2018-08-02 10:00","59.6","0.0","6.72","15.37","4.38","1.86","1.82"
"2018-08-02 10:15","43.22","0.0","6.65","8.66","4.94","2.18","2.07"
"2018-08-02 10:30","59.61","0.0","6.78","17.58","4.24","1.86","2.08"
"2018-08-02 10:45","46.77","0.0","6.64","13.18","5.09","2.23","1.97"
"2018-08-02 11:00","45.26","0.0","6.67","12.66","3.45","2.21","1.78"
"2018-08-02 11:15","76.51","0.0","6.55","15.81","4.42","2.24","6.99"
"2018-08-02 11:30","189.82","26.7","7.0","7.87","4.96","1.89","40.62"
"2018-08-02 11:45","122.84","0.0","7.33","14.67","7.22","1.92","40.39"
"2018-08-02 12:00","123.36","0.0","7.72","16.31","9.64","2.23","40.37"
"2018-08-02 12:15","119.52","0.0","7.09","11.34","5.46","0.962","46.46"
"2018-08-02 12:30","141.13","5.67","7.08","17.18","7.65","1.93","46.16"
"2018-08-02 12:45","111.1","0.0","7.98","6.53","4.54","2.29","46.13"
"2018-08-02 13:00","134.58","5.7","11.24","16.16","4.43","1.97","46.14"
"2018-08-02 13:15","227.72","60.45","11.65","7.43","5.46","2.27","46.2"
"2018-08-02 13:30","207.27","45.99","11.45","13.4","5.36","2.29","45.98"
"2018-08-02 13:45","180.09","10.26","11.31","13.16","5.46","2.94","45.82"
"2018-08-02 14:00","132.45","0.0","11.39","13.15","5.78","5.18","45.64"
"2018-08-02 14:15","162.49","0.0","11.43","13.27","5.44","5.3","45.74"
"2018-08-02 14:30","180.86","5.61","11.59","12.87","5.09","5.41","35.04"
"2018-08-02 14:45","211.07","43.98","11.65","17.02","5.59","5.28","44.41"
"2018-08-02 15:00","231.44","60.09","11.53","14.36","6.16","5.18","44.3"
"2018-08-02 15:15","247.87","60.23","11.43","17.16","9.05","5.23","43.34"
"2018-08-02 15:30","208.85","37.11","11.49","12.62","6.13","5.14","44.43"
"2018-08-02 15:45","226.14","41.95","11.41","13.79","6.15","5.29","44.32"
"2018-08-02 16:00","186.9","21.35","11.46","27.72","4.67","5.65","44.34"
"2018-08-02 16:15","234.3","41.61","11.83","21.32","6.22","5.72","44.33"
"2018-08-02 16:30","184.9","27.88","11.71","19.94","5.76","5.2","44.45"
"2018-08-02 16:45","156.36","5.36","11.75","19.86","5.17","5.16","44.61"
"2018-08-02 17:00","222.73","48.03","11.51","15.45","6.15","5.31","44.51"
"2018-08-02 17:15","186.78","41.21","11.68","17.6","5.75","5.63","44.69"
"2018-08-02 17:30","160.62","22.38","11.65","35.7","5.51","5.71","44.88"
"2018-08-02 17:45","186.96","22.11","11.61","40.56","4.21","5.2","44.71"
"2018-08-02 18:00","196.51","32.09","10.91","30.95","4.71","5.66","44.79"
"2018-08-02 18:15","150.51","10.29","10.49","34.32","5.77","5.95","44.94"
"2018-08-02 18:30","110.65","0.0","10.47","28.3","4.82","5.27","45.11"
"2018-08-02 18:45","109.73","0.0","10.54","29.08","5.11","5.49","45.13"
"2018-08-02 19:00","116.04","0.0","10.77","31.11","5.73","5.87","44.94"
"2018-08-02 19:15","264.05","54.78","10.77","30.99","5.98","5.48","44.77"
"2018-08-02 19:30","232.86","50.82","10.61","26.63","5.43","5.17","44.86"
"2018-08-02 19:45","193.12","21.09","10.78","33.21","6.16","5.6","44.84"
"2018-08-02 20:00","210.22","56.31","10.9","27.12","3.62","5.9","44.88"
"2018-08-02 20:15","169.51","28.17","10.85","30.17","4.06","5.24","45.06"
"2018-08-02 20:30","235.2","44.61","10.87","31.17","5.33","5.23","45.13"
"2018-08-02 20:45","203.49","54.73","10.84","40.85","3.84","5.82","45.2"
"2018-08-02 21:00","221.25","51.29","10.83","31.72","3.62","5.62","45.32"
"2018-08-02 21:15","197.88","36.24","10.74","37.48","3.24","5.18","45.34"
"2018-08-02 21:30","199.31","30.65","10.76","35.12","3.06","5.3","45.36"
"2018-08-02 21:45","171.6","39.12","10.79","30.74","2.15","3.82","44.17"
"2018-08-02 22:00","126.36","25.93","10.06","33.59","2.14","2.59","40.44"
"2018-08-02 22:15","64.87","0.0","10.61","35.21","2.03","2.12","18.46"
"2018-08-02 22:30","49.17","0.0","10.49","30.2","2.0","1.66","7.13"
"2018-08-02 22:45","30.4","0.0","2.65","23.0","1.78","1.96","1.95"
"2018-08-02 23:00","34.55","0.0","0.0","28.47","1.82","2.62","2.11"
"2018-08-02 23:15","30.79","0.0","0.0","24.6","1.76","2.31","1.7"
"2018-08-02 23:30","29.62","0.0","0.0","23.74","1.81","2.28","1.83"
"2018-08-02 23:45","30.55","0.0","0.0","24.47","1.82","2.26","1.79"
"2018-08-03 00:00","39.24","0.0","0.0","32.67","1.89","2.26","1.53"
"2018-08-03 00:15","33.65","0.0","0.0","26.98","2.02","2.56","1.79"
"2018-08-03 00:30","45.06","0.0","0.0","37.86","2.14","1.94","1.63"
"2018-08-03 00:45","32.27","0.0","0.0","25.94","1.9","1.94","1.99"
"2018-08-03 01:00","38.7","0.0","0.0","31.67","2.28","1.93","1.76"
"2018-08-03 01:15","31.19","0.0","0.0","25.46","1.71","1.92","2.13"
"2018-08-03 01:30","26.08","0.0","0.0","20.36","1.78","2.06","2.04"
"2018-08-03 01:45","32.04","0.0","0.0","26.0","1.83","1.92","1.99"
"2018-08-03 02:00","29.33","0.0","0.0","23.53","1.74","1.91","1.78"
"2018-08-03 02:15","27.05","0.0","0.0","21.43","1.81","1.9","2.01"
"2018-08-03 02:30","32.76","0.0","0.0","26.94","1.76","1.92","1.85"
"2018-08-03 02:45","29.41","0.0","0.0","23.52","1.71","1.77","1.64"
"2018-08-03 03:00","34.54","0.0","0.0","28.91","1.75","1.91","1.85"
"2018-08-03 03:15","31.35","0.0","0.0","25.42","1.79","1.88","2.05"
"2018-08-03 03:30","37.46","0.0","0.0","30.72","2.05","2.05","1.93"
"2018-08-03 03:45","39.35","0.0","0.0","32.69","2.22","1.57","2.11"
"2018-08-03 04:00","43.54","0.0","0.0","36.68","2.04","1.91","1.87"
"2018-08-03 04:15","41.68","0.0","0.0","33.33","3.81","1.55","1.95"
"2018-08-03 04:30","34.6","0.0","0.0","28.37","1.95","1.25","2.03"
"2018-08-03 04:45","30.88","0.0","0.0","25.2","1.79","2.2","2.07"
"2018-08-03 05:00","29.97","0.0","0.0","23.98","1.77","1.88","1.97"
"2018-08-03 05:15","31.14","0.0","0.0","25.7","1.64","2.04","1.93"
"2018-08-03 05:30","32.85","0.0","0.0","26.89","1.7","1.9","1.84"
"2018-08-03 05:45","29.01","0.0","0.0","22.8","2.26","1.89","1.9"
"2018-08-03 06:00","28.81","0.0","0.0","22.39","2.55","1.89","1.8"
"2018-08-03 06:15","33.18","0.0","0.0","26.83","2.15","2.19","1.92"
"2018-08-03 06:30","35.03","0.0","0.0","28.33","2.13","1.88","2.02"
"2018-08-03 06:45","36.16","0.0","0.0","29.69","2.08","1.89","1.99"
"2018-08-03 07:00","33.15","0.0","0.0","26.76","2.01","1.59","2.06"
"2018-08-03 07:15","41.99","0.0","0.0","35.32","2.14","1.72","2.26"
"2018-08-03 07:30","27.55","0.0","0.0","21.92","1.7","1.87","1.95"
"2018-08-03 07:45","33.71","0.0","5.41","23.81","1.65","1.25","1.6"
"2018-08-03 08:00","36.08","0.0","6.68","24.65","1.76","2.22","2.08"
"2018-08-03 08:15","30.15","0.0","6.84","18.42","1.79","2.2","1.93"
"2018-08-03 08:30","36.08","0.0","6.71","23.49","2.41","1.89","2.09"
"2018-08-03 08:45","34.37","0.0","6.64","21.96","3.09","1.91","2.24"
"2018-08-03 09:00","24.29","0.0","6.75","12.48","2.09","1.88","1.87"
"2018-08-03 09:15","56.49","11.61","6.57","19.87","6.36","2.19","1.92"
"2018-08-03 09:30","117.05","11.57","6.88","20.7","6.48","2.22","2.15"
"2018-08-03 09:45","73.84","0.0","7.18","23.1","5.72","1.89","1.98"
"2018-08-03 10:00","97.21","0.0","7.39","17.04","11.13","2.2","18.52"
"2018-08-03 10:15","129.9","11.16","7.88","13.53","8.68","2.2","35.25"
"2018-08-03 10:30","121.77","0.0","8.28","18.38","6.25","2.2","59.27"
"2018-08-03 10:45","143.69","5.79","8.34","23.19","5.98","1.89","59.09"
"2018-08-03 11:00","146.5","11.42","8.07","19.65","3.44","1.92","58.8"
"2018-08-03 11:15","143.6","17.08","7.44","15.79","4.67","1.9","54.71"
"2018-08-03 11:30","147.6","22.81","7.62","17.11","5.1","1.92","58.73"
"2018-08-03 11:45","142.16","0.0","8.3","13.5","5.47","1.58","58.65"
"2018-08-03 12:00","129.31","0.0","11.49","14.54","4.8","2.25","58.31"
"2018-08-03 12:15","159.51","5.67","11.62","17.49","5.46","1.62","58.32"
"2018-08-03 12:30","150.75","0.0","11.74","19.64","7.42","1.95","58.21"
"2018-08-03 12:45","143.84","0.0","11.61","19.1","4.83","2.07","57.87"
"2018-08-03 13:00","167.24","28.37","11.93","17.12","4.8","2.24","58.12"
"2018-08-03 13:15","205.53","61.8","12.55","15.44","4.74","2.28","57.67"
"2018-08-03 13:30","257.35","42.54","12.62","16.97","5.64","2.13","57.6"
"2018-08-03 13:45","150.35","5.72","11.71","13.87","4.89","2.29","39.32"
"2018-08-03 14:00","165.19","0.0","12.0","15.24","5.51","2.61","45.62"
"2018-08-03 14:15","169.54","0.0","11.93","18.66","5.98","2.64","42.07"
"2018-08-03 14:30","207.49","5.71","11.77","13.78","6.03","2.64","39.55"
"2018-08-03 14:45","233.74","47.74","11.95","20.51","4.75","2.37","48.97"
"2018-08-03 15:00","190.72","16.81","11.83","9.01","5.27","2.86","57.45"
"2018-08-03 15:15","243.33","32.45","11.78","13.92","5.33","3.48","58.04"
"2018-08-03 15:30","218.96","34.9","10.94","14.73","5.31","3.19","54.25"
"2018-08-03 15:45","249.8","52.76","11.64","17.48","5.81","3.44","58.16"
"2018-08-03 16:00","251.16","62.32","11.66","15.62","5.48","3.39","57.06"
"2018-08-03 16:15","245.68","51.25","12.24","13.65","5.82","3.25","58.42"
"2018-08-03 16:30","209.99","26.92","12.04","16.53","4.71","3.29","58.48"
"2018-08-03 16:45","205.63","38.46","11.9","25.98","5.82","4.01","58.29"
"2018-08-03 17:00","250.64","55.5","11.98","21.88","6.01","4.12","58.48"
"2018-08-03 17:15","221.61","49.28","12.43","19.54","6.14","3.57","58.63"
"2018-08-03 17:30","211.84","17.17","12.05","17.7","5.95","3.77","58.62"
"2018-08-03 17:45","184.36","0.0","11.93","22.05","6.05","3.99","58.67"
"2018-08-03 18:00","210.33","53.94","11.19","21.89","5.94","3.79","58.64"
"2018-08-03 18:15","145.13","20.92","10.83","8.7","5.34","3.48","58.84"
"2018-08-03 18:30","200.7","21.39","10.6","17.67","3.93","4.21","58.85"
"2018-08-03 18:45","201.52","57.49","10.55","11.47","5.87","3.79","58.99"
"2018-08-03 19:00","176.64","37.91","10.84","16.68","5.28","5.63","55.28"
"2018-08-03 19:15","212.97","69.5","10.97","12.75","5.33","9.85","55.88"
"2018-08-03 19:30","221.27","63.26","11.08","14.26","5.57","9.8","55.76"
"2018-08-03 19:45","164.8","22.06","10.9","16.77","5.63","9.89","55.79"
"2018-08-03 20:00","221.97","63.18","11.01","11.73","5.0","10.11","55.72"
"2018-08-03 20:15","176.48","32.37","10.96","16.15","4.94","10.43","55.91"
"2018-08-03 20:30","180.1","20.45","11.17","10.97","4.63","11.04","56.25"
"2018-08-03 20:45","162.38","17.39","10.87","20.9","3.64","27.03","52.92"
"2018-08-03 21:00","180.55","59.56","10.59","8.43","5.01","14.6","26.75"
"2018-08-03 21:15","208.44","48.13","10.85","20.2","5.9","14.62","26.76"
"2018-08-03 21:30","169.74","22.07","11.07","9.84","4.91","14.96","26.77"
"2018-08-03 21:45","148.62","55.43","11.21","19.09","4.67","15.18","26.75"
"2018-08-03 22:00","70.92","0.0","11.29","15.92","3.71","15.14","26.73"
"2018-08-03 22:15","70.66","0.0","11.17","15.92","2.84","14.83","26.76"
"2018-08-03 22:30","62.13","0.0","10.73","15.21","2.92","13.05","23.04"
"2018-08-03 22:45","35.91","0.0","9.57","19.73","2.56","4.59","2.92"
"2018-08-03 23:00","28.25","0.0","7.6","13.45","2.6","4.64","2.91"
"2018-08-03 23:15","20.94","0.0","1.25","12.21","2.45","4.57","2.93"
"2018-08-03 23:30","16.22","0.0","0.997","8.79","1.84","4.6","2.81"
"2018-08-03 23:45","16.01","0.0","1.0","8.86","1.74","4.34","2.81"
"2018-08-04 00:00","17.55","0.0","1.0","10.06","1.85","4.53","2.9"
"2018-08-04 00:15","12.76","0.0","0.999","5.54","1.79","4.52","2.82"
"2018-08-04 00:30","17.72","0.0","1.0","10.36","1.73","4.48","2.72"
"2018-08-04 00:45","15.16","0.0","1.0","7.75","1.79","4.53","2.78"
"2018-08-04 01:00","17.3","0.0","1.01","9.8","1.77","4.54","2.88"
"2018-08-04 01:15","11.64","0.0","1.0","4.63","1.74","4.47","2.81"
"2018-08-04 01:30","21.07","0.0","1.01","13.52","1.82","4.5","2.8"
"2018-08-04 01:45","11.03","0.0","0.935","4.31","1.65","4.3","2.66"
"2018-08-04 02:00","14.67","0.0","1.0","7.48","1.73","4.46","2.87"
"2018-08-04 02:15","16.78","0.0","1.0","9.26","1.75","4.48","2.79"
"2018-08-04 02:30","12.84","0.0","1.0","5.89","1.84","4.1","2.75"
"2018-08-04 02:45","18.78","0.0","0.999","11.75","1.74","3.98","2.88"
"2018-08-04 03:00","12.68","0.0","0.999","5.86","1.73","3.96","2.82"
"2018-08-04 03:15","16.01","0.0","0.995","9.06","1.71","4.06","2.88"
"2018-08-04 03:30","16.57","0.0","0.999","9.18","1.79","4.43","2.88"
"2018-08-04 03:45","16.44","0.0","1.0","9.18","1.76","4.47","2.93"
"2018-08-04 04:00","18.51","0.0","1.01","11.55","1.72","4.39","2.77"
"2018-08-04 04:15","17.17","0.0","1.02","9.89","1.74","4.41","2.77"
"2018-08-04 04:30","21.06","0.0","1.01","13.46","1.8","4.46","2.8"
"2018-08-04 04:45","21.28","0.0","1.0","13.73","1.73","4.43","2.81"
"2018-08-04 05:00","15.45","0.0","1.01","8.51","1.69","3.91","2.91"
"2018-08-04 05:15","20.39","0.0","0.998","13.38","1.76","3.82","2.86"
"2018-08-04 05:30","11.43","0.0","1.0","4.62","1.77","3.99","2.71"
"2018-08-04 05:45","18.71","0.0","1.0","11.18","1.83","4.45","2.84"
"2018-08-04 06:00","14.25","0.0","1.01","7.03","1.72","4.51","2.74"
"2018-08-04 06:15","14.11","0.0","1.0","7.0","1.71","4.45","2.73"
"2018-08-04 06:30","15.91","0.0","1.0","8.47","1.74","4.46","2.53"
"2018-08-04 06:45","14.01","0.0","1.01","6.87","1.74","4.2","2.81"
"2018-08-04 07:00","17.82","0.0","1.01","10.88","1.72","3.81","2.92"
"2018-08-04 07:15","11.41","0.0","1.01","4.89","1.76","3.64","2.8"
"2018-08-04 07:30","20.13","0.0","1.01","12.64","1.77","4.33","2.83"
"2018-08-04 07:45","14.27","0.0","1.01","7.12","1.72","4.45","2.79"
"2018-08-04 08:00","11.97","0.0","1.01","4.86","1.7","4.44","2.65"
"2018-08-04 08:15","18.25","0.0","1.01","10.86","1.73","4.48","2.65"
"2018-08-04 08:30","16.84","0.0","4.62","6.62","1.81","4.49","2.93"
"2018-08-04 08:45","28.77","0.0","6.03","11.79","6.2","3.7","2.95"
"2018-08-04 09:00","47.68","0.0","6.24","29.91","6.9","3.59","2.6"
"2018-08-04 09:15","56.79","0.0","7.04","32.13","8.65","4.08","2.75"
"2018-08-04 09:30","75.05","0.0","7.0","35.06","6.1","4.48","2.82"
"2018-08-04 09:45","81.22","0.0","7.06","23.08","4.83","4.52","2.91"
"2018-08-04 10:00","110.27","0.0","7.27","27.26","6.41","4.52","2.92"
"2018-08-04 10:15","92.65","0.0","7.25","31.81","5.8","4.55","2.59"
"2018-08-04 10:30","106.1","0.0","7.31","31.16","8.72","4.52","2.94"
"2018-08-04 10:45","182.84","45.78","7.29","40.87","4.72","4.58","2.92"
"2018-08-04 11:00","175.22","45.93","7.61","31.33","6.28","4.33","2.82"
"2018-08-04 11:15","127.67","34.4","7.45","28.78","6.71","4.21","2.78"
"2018-08-04 11:30","141.56","28.55","7.46","32.05","5.62","4.36","2.82"
"2018-08-04 11:45","79.79","0.0","7.07","24.3","4.97","4.3","2.84"
"2018-08-04 12:00","117.48","0.0","7.18","36.8","5.2","4.49","18.91"
