"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2019-09-02 00:00","28.39","0.0","0.0","25.97","0.591","2.0","0.0"
"2019-09-02 00:15","29.18","0.0","0.0","27.73","0.59","0.347","0.0"
"2019-09-02 00:30","30.1","0.0","0.0","27.05","0.589","3.21","0.0"
"2019-09-02 00:45","27.05","0.0","0.0","25.47","0.588","0.343","0.0"
"2019-09-02 01:00","36.18","0.0","0.0","32.8","0.588","3.84","0.0"
"2019-09-02 01:15","29.76","0.0","0.0","28.21","0.588","0.278","0.0"
"2019-09-02 01:30","30.45","0.0","0.0","27.95","1.21","0.302","0.0"
"2019-09-02 01:45","30.62","0.0","0.0","26.77","1.21","3.37","0.0"
"2019-09-02 02:00","24.43","0.0","0.0","22.04","1.39","0.519","0.0"
"2019-09-02 02:15","29.6","0.0","0.0","26.96","0.59","2.5","0.0"
"2019-09-02 02:30","26.36","0.0","0.0","24.86","0.785","0.334","0.0"
"2019-09-02 02:45","26.57","0.0","0.0","23.49","0.771","3.57","0.0"
"2019-09-02 03:00","23.73","0.0","0.0","21.13","2.02","0.347","0.0"
"2019-09-02 03:15","32.37","0.0","0.0","28.3","1.01","3.9","0.0"
"2019-09-02 03:30","22.17","0.0","0.0","20.52","0.8","0.533","0.0"
"2019-09-02 03:45","25.95","0.0","0.0","24.26","0.775","0.33","0.0"
"2019-09-02 04:00","28.06","0.0","0.0","23.49","1.59","3.53","0.0"
"2019-09-02 04:15","35.5","0.0","0.0","32.72","1.83","0.28","0.0"
"2019-09-02 04:30","25.03","0.0","0.0","22.44","0.594","2.98","0.0"
"2019-09-02 04:45","27.32","0.0","0.0","25.48","0.597","1.51","0.0"
"2019-09-02 05:00","24.54","0.0","0.0","21.77","2.2","0.332","0.0"
"2019-09-02 05:15","25.79","0.0","0.0","22.12","0.883","3.79","0.0"
"2019-09-02 05:30","27.93","0.0","0.0","26.5","0.595","0.519","0.0"
"2019-09-02 05:45","22.19","0.0","0.0","19.89","0.597","1.93","0.0"
"2019-09-02 06:00","27.94","0.0","0.0","25.89","0.595","1.74","0.0"
"2019-09-02 06:15","27.21","0.0","0.0","25.68","0.595","0.322","0.0"
"2019-09-02 06:30","30.23","0.0","0.0","26.25","0.955","3.8","0.0"
"2019-09-02 06:45","26.32","0.0","1.64","21.67","1.31","0.522","0.0"
"2019-09-02 07:00","71.2","0.0","6.3","15.79","2.34","2.51","0.0"
"2019-09-02 07:15","59.77","0.0","7.11","14.79","5.25","0.344","0.0"
"2019-09-02 07:30","61.75","0.0","11.31","13.6","8.65","3.32","0.0"
"2019-09-02 07:45","48.31","0.0","11.14","5.82","5.28","1.25","1.31"
"2019-09-02 08:00","55.24","0.0","11.06","12.18","4.61","4.1","2.14"
"2019-09-02 08:15","61.03","0.0","11.47","9.76","4.52","1.08","1.06"
"2019-09-02 08:30","66.41","0.0","11.46","15.14","5.52","3.21","0.0"
"2019-09-02 08:45","79.1","0.0","11.49","10.97","4.83","0.523","0.0"
"2019-09-02 09:00","161.56","0.0","11.41","14.44","3.46","2.03","90.73"
"2019-09-02 09:15","126.25","0.0","11.14","8.51","4.56","1.66","76.92"
"2019-09-02 09:30","129.41","0.0","10.89","12.08","4.76","0.523","80.62"
"2019-09-02 09:45","121.79","0.0","11.07","13.29","4.08","3.21","80.29"
"2019-09-02 10:00","125.93","0.0","10.65","11.49","4.4","0.518","81.26"
"2019-09-02 10:15","119.82","0.0","10.95","10.12","3.88","3.06","74.47"
"2019-09-02 10:30","119.42","0.0","11.02","8.48","5.59","0.521","76.72"
"2019-09-02 10:45","125.88","0.0","10.92","12.05","4.03","3.19","80.38"
"2019-09-02 11:00","125.47","0.0","10.85","13.15","5.74","0.518","80.76"
"2019-09-02 11:15","143.24","0.0","10.81","13.17","4.78","3.69","79.31"
"2019-09-02 11:30","114.78","0.0","11.08","8.76","3.28","0.0","74.73"
"2019-09-02 11:45","145.44","0.0","11.34","11.81","4.76","1.34","79.17"
"2019-09-02 12:00","139.47","0.0","11.21","12.73","5.66","2.26","81.72"
"2019-09-02 12:15","143.75","0.0","11.0","13.2","6.77","0.526","82.0"
"2019-09-02 12:30","237.86","22.46","11.01","12.58","7.8","3.35","82.08"
"2019-09-02 12:45","192.69","5.08","11.51","12.05","4.88","0.0","79.55"
"2019-09-02 13:00","202.35","0.0","11.68","22.45","4.73","2.97","77.27"
"2019-09-02 13:15","160.43","0.0","11.52","16.28","5.02","0.521","78.6"
"2019-09-02 13:30","204.51","37.79","11.59","14.36","4.27","3.19","82.55"
"2019-09-02 13:45","226.84","27.83","11.47","14.65","3.42","0.524","82.34"
"2019-09-02 14:00","266.94","48.2","11.25","14.18","5.09","0.631","82.88"
"2019-09-02 14:15","260.68","43.81","11.37","11.77","7.23","3.06","82.46"
"2019-09-02 14:30","300.47","75.0","11.59","18.73","6.23","0.381","81.74"
"2019-09-02 14:45","259.57","54.86","11.4","16.52","5.24","3.07","80.19"
"2019-09-02 15:00","257.63","39.99","11.14","14.17","5.46","0.436","79.39"
"2019-09-02 15:15","281.5","53.88","11.26","17.58","5.64","2.58","79.54"
"2019-09-02 15:30","226.93","51.27","11.33","8.14","4.9","0.856","81.15"
"2019-09-02 15:45","241.9","36.28","11.72","20.36","5.71","0.448","82.44"
"2019-09-02 16:00","231.04","42.88","11.31","13.83","5.04","3.01","56.33"
"2019-09-02 16:15","231.79","54.5","11.34","10.91","5.5","0.52","81.68"
"2019-09-02 16:30","211.79","32.57","11.36","16.36","5.1","2.79","81.67"
"2019-09-02 16:45","125.18","0.0","11.43","9.05","4.43","0.0","79.2"
"2019-09-02 17:00","168.76","11.34","11.46","19.13","3.73","2.39","53.13"
"2019-09-02 17:15","168.94","11.37","11.31","18.89","3.68","1.38","78.13"
"2019-09-02 17:30","140.78","5.63","11.29","15.27","3.48","0.482","79.52"
"2019-09-02 17:45","157.04","0.0","11.28","17.4","3.57","3.46","82.19"
"2019-09-02 18:00","143.61","0.0","10.57","10.18","3.75","0.521","81.54"
"2019-09-02 18:15","125.74","5.8","10.33","13.64","3.52","3.03","81.71"
"2019-09-02 18:30","173.9","11.16","10.52","11.84","3.84","1.13","81.19"
"2019-09-02 18:45","269.82","70.36","10.59","12.77","4.27","0.286","76.82"
"2019-09-02 19:00","213.02","44.75","10.48","23.08","3.6","3.21","78.43"
"2019-09-02 19:15","165.15","11.38","10.46","18.99","3.62","0.484","78.49"
"2019-09-02 19:30","228.18","53.45","10.68","12.47","3.19","3.51","81.61"
"2019-09-02 19:45","246.58","36.51","10.95","17.23","4.78","0.431","81.96"
"2019-09-02 20:00","278.19","76.51","10.42","9.6","4.06","0.966","81.56"
"2019-09-02 20:15","211.3","63.55","10.43","11.47","3.49","2.82","63.99"
"2019-09-02 20:30","180.86","59.21","10.4","15.62","3.28","0.44","77.27"
"2019-09-02 20:45","161.35","20.56","10.39","28.21","3.02","3.63","75.6"
"2019-09-02 21:00","83.05","0.0","10.34","24.14","3.01","0.431","48.12"
"2019-09-02 21:15","41.67","0.0","9.98","29.41","2.77","0.746","0.0"
"2019-09-02 21:30","30.31","0.0","5.26","22.53","1.34","3.27","0.0"
"2019-09-02 21:45","35.12","0.0","0.0","31.98","1.62","0.521","0.0"
"2019-09-02 22:00","26.75","0.0","0.0","23.24","0.796","3.83","0.0"
"2019-09-02 22:15","28.49","0.0","0.0","27.03","0.589","0.276","0.0"
"2019-09-02 22:30","21.0","0.0","0.0","19.95","0.591","0.319","0.0"
"2019-09-02 22:45","29.79","0.0","0.0","26.35","0.589","3.87","0.0"
"2019-09-02 23:00","25.94","0.0","0.0","24.54","0.591","0.341","0.0"
"2019-09-02 23:15","24.68","0.0","0.0","21.38","0.593","3.58","0.0"
"2019-09-02 23:30","30.56","0.0","0.0","29.13","0.591","0.271","0.0"
"2019-09-02 23:45","21.89","0.0","0.0","20.48","0.593","0.976","0.0"
"2019-09-03 00:00","28.0","0.0","0.0","24.77","0.589","3.31","0.0"
"2019-09-03 00:15","29.68","0.0","0.0","28.3","0.589","0.517","0.0"
"2019-09-03 00:30","29.66","0.0","0.0","25.98","0.777","3.61","0.0"
"2019-09-03 00:45","35.42","0.0","0.0","32.27","1.63","0.566","0.0"
"2019-09-03 01:00","35.77","0.0","0.0","34.15","0.589","0.038","0.0"
"2019-09-03 01:15","30.73","0.0","0.0","27.3","0.588","4.04","0.0"
"2019-09-03 01:30","24.94","0.0","0.0","23.41","0.589","0.339","0.0"
"2019-09-03 01:45","25.24","0.0","0.0","23.56","0.59","1.15","0.0"
"2019-09-03 02:00","27.07","0.0","0.0","24.32","0.588","2.21","0.0"
"2019-09-03 02:15","25.67","0.0","0.0","24.38","0.591","0.341","0.0"
"2019-09-03 02:30","24.41","0.0","0.0","21.0","0.592","4.08","0.0"
"2019-09-03 02:45","30.29","0.0","0.0","28.78","0.589","0.517","0.0"
"2019-09-03 03:00","25.74","0.0","0.0","23.33","0.593","2.54","0.0"
"2019-09-03 03:15","32.03","0.0","0.0","29.18","1.22","1.42","0.0"
"2019-09-03 03:30","25.88","0.0","0.0","23.61","1.26","0.519","0.0"
"2019-09-03 03:45","32.12","0.0","0.0","28.46","0.591","4.37","0.0"
"2019-09-03 04:00","20.7","0.0","0.0","19.33","0.593","0.305","0.0"
"2019-09-03 04:15","24.85","0.0","0.0","23.5","0.594","0.334","0.0"
"2019-09-03 04:30","28.5","0.0","0.0","25.05","0.596","3.8","0.0"
"2019-09-03 04:45","26.29","0.0","0.0","24.93","0.596","0.518","0.0"
"2019-09-03 05:00","26.78","0.0","0.0","24.21","0.595","3.07","0.0"
"2019-09-03 05:15","16.8","0.0","0.0","15.7","0.594","0.341","0.0"
"2019-09-03 05:30","22.94","0.0","0.0","20.52","0.594","1.89","0.0"
"2019-09-03 05:45","13.74","0.0","0.0","11.6","0.595","2.35","0.0"
"2019-09-03 06:00","18.97","0.0","0.0","17.9","0.592","0.518","0.0"
"2019-09-03 06:15","22.12","0.0","0.0","18.61","0.591","4.04","0.0"
"2019-09-03 06:30","26.46","0.0","0.0","23.64","1.61","0.519","0.0"
"2019-09-03 06:45","18.64","0.0","0.0","16.58","0.853","1.5","0.0"
"2019-09-03 07:00","20.22","0.0","1.23","16.75","0.595","2.89","0.0"
"2019-09-03 07:15","64.57","0.0","10.25","13.12","6.01","0.278","0.0"
"2019-09-03 07:30","59.13","0.0","10.34","13.24","6.24","3.94","0.0"
"2019-09-03 07:45","56.95","0.0","11.46","12.97","3.5","0.516","0.0"
"2019-09-03 08:00","56.9","0.0","11.25","11.03","5.92","1.95","0.0"
"2019-09-03 08:15","64.48","0.0","11.26","11.46","6.0","2.13","0.0"
"2019-09-03 08:30","51.24","0.0","11.45","8.88","5.24","0.511","0.0"
"2019-09-03 08:45","58.23","0.0","11.54","17.43","4.04","3.54","0.0"
"2019-09-03 09:00","54.27","0.0","11.43","12.51","4.74","0.0","0.0"
"2019-09-03 09:15","57.48","0.0","11.4","7.61","4.37","3.08","0.0"
"2019-09-03 09:30","54.57","0.0","11.23","13.83","3.39","0.777","0.0"
"2019-09-03 09:45","56.42","0.0","11.18","7.75","4.1","0.522","0.0"
"2019-09-03 10:00","71.04","0.0","11.06","16.47","4.53","4.12","0.0"
"2019-09-03 10:15","132.66","28.5","11.48","9.87","5.8","10.55","11.62"
"2019-09-03 10:30","174.27","17.07","11.63","14.92","4.95","27.98","24.83"
"2019-09-03 10:45","111.7","0.0","11.4","6.3","4.31","26.8","24.72"
"2019-09-03 11:00","150.55","0.0","11.4","12.96","4.44","26.56","24.64"
"2019-09-03 11:15","120.92","5.77","11.54","12.47","4.57","28.41","24.41"
"2019-09-03 11:30","122.65","0.0","11.06","15.88","4.41","26.36","24.29"
"2019-09-03 11:45","137.82","0.0","11.48","16.86","3.2","27.55","44.5"
"2019-09-03 12:00","125.04","5.65","11.47","10.6","4.35","26.83","33.91"
"2019-09-03 12:15","131.66","5.65","11.06","10.61","4.7","26.37","39.72"
"2019-09-03 12:30","158.88","0.0","11.14","12.12","5.05","27.95","57.66"
"2019-09-03 12:45","159.15","0.0","11.5","12.21","4.62","26.34","57.45"
"2019-09-03 13:00","185.71","16.88","11.73","20.95","5.2","27.89","57.64"
"2019-09-03 13:15","316.16","67.96","11.6","19.62","5.17","26.16","72.38"
"2019-09-03 13:30","280.14","52.26","11.38","8.38","4.76","26.28","88.0"
"2019-09-03 13:45","242.62","20.78","11.06","19.88","3.84","27.73","87.26"
"2019-09-03 14:00","290.39","37.08","11.21","9.39","5.33","26.31","87.29"
"2019-09-03 14:15","257.64","48.16","11.17","19.72","4.89","27.72","56.45"
"2019-09-03 14:30","259.72","37.9","11.15","13.78","5.69","26.44","56.28"
"2019-09-03 14:45","241.87","47.95","11.02","14.38","5.04","27.16","56.3"
"2019-09-03 15:00","290.86","69.99","11.56","16.23","5.15","26.72","56.43"
"2019-09-03 15:15","247.34","52.05","11.3","9.28","4.99","26.69","56.44"
"2019-09-03 15:30","185.19","0.0","11.13","21.22","4.95","27.57","56.35"
"2019-09-03 15:45","217.85","46.15","11.11","11.0","5.19","26.47","56.59"
"2019-09-03 16:00","260.17","54.56","11.17","13.44","4.96","17.31","55.74"
"2019-09-03 16:15","188.65","22.27","10.82","18.05","5.19","0.527","54.48"
"2019-09-03 16:30","182.47","5.67","10.92","18.22","5.51","2.13","54.68"
"2019-09-03 16:45","136.18","5.35","10.83","17.58","5.04","1.7","54.64"
"2019-09-03 17:00","150.59","5.67","10.97","18.42","4.42","0.47","54.46"
"2019-09-03 17:15","108.47","0.0","10.99","18.61","3.82","3.25","54.34"
"2019-09-03 17:30","163.01","22.11","11.21","18.42","3.75","0.461","54.33"
"2019-09-03 17:45","109.16","0.0","11.23","18.36","3.2","2.74","54.25"
"2019-09-03 18:00","120.79","13.93","10.68","8.3","4.52","0.813","54.39"
"2019-09-03 18:15","230.06","63.79","10.35","15.2","4.55","0.34","54.66"
"2019-09-03 18:30","158.15","35.18","10.21","13.54","3.18","3.65","54.41"
"2019-09-03 18:45","248.69","66.32","10.33","13.95","3.98","0.534","54.82"
"2019-09-03 19:00","244.06","57.59","10.25","22.33","3.85","3.73","54.59"
"2019-09-03 19:15","171.82","15.97","10.19","16.87","4.21","0.0","54.77"
"2019-09-03 19:30","248.27","62.03","10.27","14.49","4.47","0.0","54.81"
"2019-09-03 19:45","223.84","55.78","10.25","16.98","4.0","3.65","54.85"
"2019-09-03 20:00","164.56","39.7","10.27","14.26","3.95","0.327","55.16"
"2019-09-03 20:15","147.15","36.46","10.45","11.99","3.63","3.47","55.28"
"2019-09-03 20:30","162.33","59.24","10.37","8.33","3.51","0.529","7.34"
"2019-09-03 20:45","119.81","60.97","10.16","4.97","3.36","0.49","0.0"
"2019-09-03 21:00","135.28","47.73","9.93","4.55","3.71","3.17","0.0"
"2019-09-03 21:15","25.35","0.0","9.7","4.7","3.39","0.263","0.0"
"2019-09-03 21:30","44.97","0.0","8.97","32.23","2.66","3.5","0.0"
"2019-09-03 21:45","25.83","0.0","0.0","24.52","0.596","0.516","0.0"
"2019-09-03 22:00","31.78","0.0","0.0","29.66","0.59","1.53","0.0"
"2019-09-03 22:15","23.92","0.0","0.0","21.51","0.59","2.38","0.0"
"2019-09-03 22:30","27.24","0.0","0.0","25.9","0.589","0.283","0.0"
"2019-09-03 22:45","27.08","0.0","0.0","23.88","0.594","3.42","0.0"
"2019-09-03 23:00","27.57","0.0","0.0","25.81","1.07","0.178","0.0"
"2019-09-03 23:15","34.14","0.0","0.0","30.43","1.43","2.0","0.0"
"2019-09-03 23:30","23.31","0.0","0.0","21.31","0.593","1.75","0.0"
"2019-09-03 23:45","31.97","0.0","0.0","30.56","0.588","0.517","0.0"
"2019-09-04 00:00","23.91","0.0","0.0","20.93","0.587","3.54","0.0"
"2019-09-04 00:15","27.63","0.0","0.0","26.25","0.587","0.0","0.0"
"2019-09-04 00:30","25.83","0.0","0.0","23.2","0.589","2.37","0.0"
"2019-09-04 00:45","26.45","0.0","0.0","24.54","0.587","1.58","0.0"
"2019-09-04 01:00","28.06","0.0","0.0","26.57","0.587","0.344","0.0"
"2019-09-04 01:15","25.3","0.0","0.0","22.21","0.587","3.57","0.0"
"2019-09-04 01:30","30.09","0.0","0.0","28.57","0.586","0.325","0.0"
"2019-09-04 01:45","22.67","0.0","0.0","20.04","0.586","2.68","0.0"
"2019-09-04 02:00","35.0","0.0","0.0","30.98","2.14","1.29","0.0"
"2019-09-04 02:15","24.46","0.0","0.0","22.27","1.17","0.27","0.0"
"2019-09-04 02:30","33.26","0.0","0.0","29.68","0.637","3.96","0.0"
"2019-09-04 02:45","20.45","0.0","0.0","19.1","0.749","0.512","0.0"
"2019-09-04 03:00","25.22","0.0","0.0","21.66","2.12","1.48","0.0"
"2019-09-04 03:15","29.06","0.0","0.0","26.21","1.21","2.15","0.0"
"2019-09-04 03:30","28.28","0.0","0.0","26.77","0.59","0.349","0.0"
"2019-09-04 03:45","28.42","0.0","0.0","24.93","0.8","3.78","0.0"
"2019-09-04 04:00","31.57","0.0","0.0","29.2","1.38","0.514","0.0"
"2019-09-04 04:15","32.08","0.0","0.0","29.19","1.06","2.45","0.0"
"2019-09-04 04:30","29.79","0.0","0.0","27.67","0.59","1.76","0.0"
"2019-09-04 04:45","23.23","0.0","0.0","21.83","0.591","0.517","0.0"
"2019-09-04 05:00","38.14","0.0","0.0","33.1","1.5","3.95","0.0"
"2019-09-04 05:15","25.64","0.0","0.0","23.85","1.02","0.298","0.0"
"2019-09-04 05:30","26.04","0.0","0.0","24.64","0.591","0.34","0.0"
"2019-09-04 05:45","28.42","0.0","0.0","25.24","0.591","4.08","0.0"
"2019-09-04 06:00","24.7","0.0","0.0","23.36","0.591","0.337","0.0"
"2019-09-04 06:15","22.46","0.0","0.0","19.7","0.59","3.06","0.0"
"2019-09-04 06:30","24.94","0.0","0.0","23.31","0.59","1.36","0.0"
"2019-09-04 06:45","16.56","0.0","0.0","15.61","0.588","0.51","0.0"
"2019-09-04 07:00","30.64","0.0","3.75","19.3","1.05","2.96","0.0"
"2019-09-04 07:15","43.71","0.0","9.22","13.39","4.18","0.335","0.0"
"2019-09-04 07:30","60.79","0.0","9.43","14.28","5.25","3.39","0.0"
"2019-09-04 07:45","73.86","0.0","10.11","11.34","4.15","0.132","0.0"
"2019-09-04 08:00","75.09","0.0","10.48","8.88","6.58","3.65","2.05"
"2019-09-04 08:15","103.6","0.0","11.04","14.37","4.69","0.522","31.72"
"2019-09-04 08:30","116.78","0.0","10.82","10.8","4.59","1.56","30.99"
"2019-09-04 08:45","98.54","0.0","10.76","9.98","4.17","2.34","30.96"
"2019-09-04 09:00","96.19","0.0","11.01","11.65","4.12","0.522","31.01"
"2019-09-04 09:15","108.47","0.0","10.96","10.51","4.57","3.08","30.99"
"2019-09-04 09:30","105.51","0.0","11.04","10.98","4.26","0.528","30.96"
"2019-09-04 09:45","87.52","0.0","10.85","10.82","4.71","3.03","31.02"
"2019-09-04 10:00","93.0","0.0","10.79","14.87","4.28","0.521","31.05"
"2019-09-04 10:15","88.67","0.0","10.69","17.88","4.23","3.32","31.22"
"2019-09-04 10:30","89.03","0.0","10.79","16.17","4.18","0.519","31.12"
"2019-09-04 10:45","91.28","0.0","10.93","16.89","4.04","3.06","31.18"
"2019-09-04 11:00","85.7","0.0","10.97","13.77","5.97","0.516","31.12"
"2019-09-04 11:15","87.14","0.0","11.25","10.74","5.35","3.14","31.17"
"2019-09-04 11:30","84.77","0.0","10.18","14.47","4.66","0.723","31.19"
"2019-09-04 11:45","83.63","0.0","10.74","7.02","3.64","0.525","31.23"
"2019-09-04 12:00","102.63","0.0","11.12","17.04","3.36","3.18","31.21"
