"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2019-01-01 00:00","23.29","0.0","0.0","12.09","1.23","0.985","2.51"
"2019-01-01 00:15","27.82","0.0","0.0","16.91","2.44","0.994","2.35"
"2019-01-01 00:30","26.83","0.0","0.0","15.42","2.8","0.982","2.53"
"2019-01-01 00:45","27.64","0.0","0.0","16.04","3.3","1.3","1.39"
"2019-01-01 01:00","28.98","0.0","0.0","16.14","3.31","1.34","2.49"
"2019-01-01 01:15","25.48","0.0","0.0","14.47","3.26","0.653","2.47"
"2019-01-01 01:30","29.21","0.0","0.0","16.9","3.47","1.29","2.58"
"2019-01-01 01:45","23.79","0.0","0.0","11.57","4.19","1.65","2.41"
"2019-01-01 02:00","33.73","0.0","0.0","19.68","4.51","1.63","1.91"
"2019-01-01 02:15","22.35","0.0","0.0","11.86","3.13","0.342","2.42"
"2019-01-01 02:30","29.53","0.0","0.0","16.81","3.23","0.64","2.52"
"2019-01-01 02:45","25.91","0.0","0.0","14.23","3.57","0.951","1.5"
"2019-01-01 03:00","28.0","0.0","0.0","17.07","2.87","0.315","2.5"
"2019-01-01 03:15","27.07","0.0","0.0","17.17","2.4","1.6","2.38"
"2019-01-01 03:30","28.43","0.0","0.0","18.19","2.38","0.633","2.39"
"2019-01-01 03:45","37.6","0.0","0.0","24.14","2.88","0.643","2.64"
"2019-01-01 04:00","26.23","0.0","0.0","15.28","3.34","1.27","2.34"
"2019-01-01 04:15","31.29","0.0","0.0","17.08","3.32","1.56","1.65"
"2019-01-01 04:30","28.52","0.0","0.0","17.3","2.84","1.6","1.66"
"2019-01-01 04:45","25.34","0.0","0.0","14.06","3.38","0.646","2.57"
"2019-01-01 05:00","29.1","0.0","0.0","16.71","2.79","1.25","2.58"
"2019-01-01 05:15","23.99","0.0","0.0","13.2","3.39","1.54","1.68"
"2019-01-01 05:30","29.12","0.0","0.0","17.21","2.83","0.319","2.48"
"2019-01-01 05:45","23.47","0.0","0.0","12.2","3.57","0.92","2.5"
"2019-01-01 06:00","28.77","0.0","0.0","16.97","2.87","1.57","2.51"
"2019-01-01 06:15","24.74","0.0","0.0","13.73","3.01","0.306","2.44"
"2019-01-01 06:30","27.66","0.0","0.0","16.89","2.51","0.932","2.59"
"2019-01-01 06:45","23.55","0.0","0.0","12.24","2.33","1.24","2.47"
"2019-01-01 07:00","26.6","0.0","0.0","16.88","2.48","0.619","2.55"
"2019-01-01 07:15","24.53","0.0","0.0","13.31","2.39","0.306","2.52"
"2019-01-01 07:30","27.02","0.0","0.0","15.42","3.66","0.319","2.4"
"2019-01-01 07:45","22.87","0.0","0.0","12.48","2.87","1.54","2.52"
"2019-01-01 08:00","29.81","0.0","0.0","17.16","3.28","1.21","2.48"
"2019-01-01 08:15","24.2","0.0","0.0","14.07","3.14","0.0","2.51"
"2019-01-01 08:30","23.3","0.0","0.0","11.94","3.09","0.619","2.42"
"2019-01-01 08:45","27.4","0.0","0.0","16.2","2.69","1.58","2.5"
"2019-01-01 09:00","26.86","0.0","0.289","16.44","2.92","0.289","2.59"
"2019-01-01 09:15","31.98","0.0","4.62","16.54","3.06","1.11","2.5"
"2019-01-01 09:30","33.88","0.0","4.62","19.39","3.12","1.59","1.39"
"2019-01-01 09:45","37.25","0.0","4.63","21.67","2.8","0.317","1.66"
"2019-01-01 10:00","32.2","0.0","4.6","16.51","2.52","0.953","2.57"
"2019-01-01 10:15","35.28","0.0","4.51","20.1","2.15","1.29","2.51"
"2019-01-01 10:30","30.47","0.0","4.58","11.73","2.81","0.321","2.62"
"2019-01-01 10:45","98.83","17.18","4.66","17.87","3.63","1.28","2.61"
"2019-01-01 11:00","57.57","0.0","5.91","15.83","6.05","1.61","2.58"
"2019-01-01 11:15","64.4","0.0","6.7","16.46","5.17","1.91","1.77"
"2019-01-01 11:30","61.57","0.0","6.71","19.64","4.06","0.653","2.6"
"2019-01-01 11:45","61.35","0.0","6.72","16.49","3.49","1.83","2.51"
"2019-01-01 12:00","69.91","0.0","6.82","25.14","3.63","1.82","2.6"
"2019-01-01 12:15","72.77","0.0","6.74","17.98","11.07","1.28","2.59"
"2019-01-01 12:30","143.48","5.64","6.67","25.03","7.22","1.35","2.29"
"2019-01-01 12:45","158.3","0.0","10.08","14.83","4.08","1.0","43.77"
"2019-01-01 13:00","168.89","5.75","11.24","23.25","3.77","1.72","57.48"
"2019-01-01 13:15","149.86","0.0","11.25","16.15","2.65","0.675","57.29"
"2019-01-01 13:30","149.15","0.0","11.37","19.18","3.3","1.37","57.31"
"2019-01-01 13:45","165.03","5.79","11.34","19.95","4.38","1.73","57.5"
"2019-01-01 14:00","132.35","0.0","11.38","18.08","3.81","0.35","57.22"
"2019-01-01 14:15","139.98","5.68","11.36","15.55","4.73","2.1","57.63"
"2019-01-01 14:30","141.6","0.0","11.22","22.6","3.81","2.11","57.55"
"2019-01-01 14:45","124.44","0.0","11.12","17.85","4.04","0.7","57.64"
"2019-01-01 15:00","202.88","21.55","11.24","21.19","4.95","0.707","58.0"
"2019-01-01 15:15","127.54","0.0","11.38","20.53","4.23","0.713","57.63"
"2019-01-01 15:30","203.62","16.75","11.24","24.84","4.0","2.15","57.98"
"2019-01-01 15:45","163.44","16.95","11.23","24.93","3.34","2.48","57.88"
"2019-01-01 16:00","204.01","21.59","11.17","25.03","3.69","2.16","57.88"
"2019-01-01 16:15","177.47","21.86","11.01","20.89","5.08","1.8","57.97"
"2019-01-01 16:30","242.22","11.39","11.02","17.01","4.92","1.49","58.11"
"2019-01-01 16:45","208.28","20.77","11.11","24.98","4.75","1.08","57.94"
"2019-01-01 17:00","206.99","4.74","11.05","18.14","3.82","1.09","57.83"
"2019-01-01 17:15","199.06","26.03","11.3","26.0","4.71","0.364","57.78"
"2019-01-01 17:30","181.01","15.73","11.33","17.25","4.91","2.9","57.84"
"2019-01-01 17:45","251.44","21.57","11.45","24.85","4.67","2.53","57.83"
"2019-01-01 18:00","254.36","60.19","10.92","25.54","4.38","2.88","57.76"
"2019-01-01 18:15","228.92","35.27","10.63","22.71","4.65","2.51","57.77"
"2019-01-01 18:30","188.02","4.69","10.67","21.26","6.73","1.07","57.94"
"2019-01-01 18:45","237.72","28.79","10.47","18.02","5.08","0.71","58.03"
"2019-01-01 19:00","232.52","5.01","10.43","23.82","3.12","1.79","57.83"
"2019-01-01 19:15","198.66","36.33","10.48","16.99","2.69","2.47","57.95"
"2019-01-01 19:30","205.33","42.1","10.58","18.71","3.19","2.44","57.53"
"2019-01-01 19:45","165.64","59.85","10.49","19.44","2.2","2.43","31.13"
"2019-01-01 20:00","76.2","25.99","10.53","16.63","2.11","0.342","2.58"
"2019-01-01 20:15","34.19","0.0","10.34","19.67","1.91","0.684","2.6"
"2019-01-01 20:30","36.84","0.0","10.18","22.63","1.84","0.686","2.58"
"2019-01-01 20:45","36.62","0.0","10.08","22.06","2.04","1.01","2.5"
"2019-01-01 21:00","40.53","0.0","10.05","26.08","1.73","1.88","2.58"
"2019-01-01 21:15","31.88","0.0","1.87","24.18","1.71","2.03","2.43"
"2019-01-01 21:30","34.71","0.0","2.54","27.69","1.73","1.35","2.52"
"2019-01-01 21:45","36.87","0.0","0.342","29.75","1.9","0.683","2.54"
"2019-01-01 22:00","29.4","0.0","0.0","23.46","1.77","1.68","2.72"
"2019-01-01 22:15","34.68","0.0","0.0","28.07","1.78","2.02","2.59"
"2019-01-01 22:30","24.94","0.0","0.0","18.81","1.71","1.84","2.6"
"2019-01-01 22:45","31.54","0.0","0.0","25.46","1.67","2.01","2.5"
"2019-01-01 23:00","27.24","0.0","0.0","20.92","1.91","1.34","2.56"
"2019-01-01 23:15","30.82","0.0","0.0","24.65","1.74","1.34","2.3"
"2019-01-01 23:30","24.94","0.0","0.0","19.24","1.75","0.331","2.66"
"2019-01-01 23:45","30.35","0.0","0.0","24.3","1.75","1.64","1.65"
"2019-01-02 00:00","27.78","0.0","0.0","21.37","1.92","0.992","2.49"
"2019-01-02 00:15","29.99","0.0","0.0","23.81","1.67","0.662","2.43"
"2019-01-02 00:30","25.27","0.0","0.0","19.17","1.7","1.65","2.51"
"2019-01-02 00:45","31.92","0.0","0.0","26.28","1.72","0.668","2.54"
"2019-01-02 01:00","25.24","0.0","0.0","19.35","1.9","1.33","2.61"
"2019-01-02 01:15","29.18","0.0","0.0","22.93","1.73","0.996","2.43"
"2019-01-02 01:30","27.47","0.0","0.0","21.33","1.66","0.654","1.56"
"2019-01-02 01:45","27.17","0.0","0.0","21.38","1.73","1.32","2.5"
"2019-01-02 02:00","29.65","0.0","0.0","24.18","1.87","0.463","2.59"
"2019-01-02 02:15","25.34","0.0","0.0","19.32","1.69","0.322","2.34"
"2019-01-02 02:30","28.09","0.0","0.0","22.06","1.64","0.324","2.5"
"2019-01-02 02:45","25.99","0.0","0.0","20.14","1.73","1.3","2.5"
"2019-01-02 03:00","27.19","0.0","0.0","21.86","1.73","0.462","2.63"
"2019-01-02 03:15","28.61","0.0","0.0","22.72","1.61","0.643","2.66"
"2019-01-02 03:30","31.54","0.0","0.0","25.29","1.72","0.942","2.62"
"2019-01-02 03:45","32.13","0.0","0.0","26.47","1.67","0.644","2.5"
"2019-01-02 04:00","24.67","0.0","0.0","19.02","1.77","1.28","2.51"
"2019-01-02 04:15","22.43","0.0","0.0","16.61","1.75","1.55","2.61"
"2019-01-02 04:30","21.43","0.0","0.0","15.92","1.57","1.59","2.5"
"2019-01-02 04:45","14.23","0.0","0.0","9.66","1.75","0.628","2.59"
"2019-01-02 05:00","11.43","0.0","0.0","6.21","1.62","0.939","2.61"
"2019-01-02 05:15","14.2","0.0","0.0","8.86","1.69","1.56","2.42"
"2019-01-02 05:30","12.75","0.0","0.0","8.63","1.65","0.0","2.52"
"2019-01-02 05:45","13.53","0.0","0.0","8.14","1.68","1.88","2.52"
"2019-01-02 06:00","9.69","0.0","0.0","4.93","1.62","1.24","2.35"
"2019-01-02 06:15","14.21","0.0","0.0","9.71","1.7","0.306","2.49"
"2019-01-02 06:30","12.05","0.0","0.0","6.91","1.61","1.55","2.71"
"2019-01-02 06:45","14.48","0.0","0.0","9.52","1.76","1.26","2.5"
"2019-01-02 07:00","9.05","0.0","0.0","4.75","1.63","0.93","1.77"
"2019-01-02 07:15","17.48","0.0","0.0","11.88","1.62","0.909","1.65"
"2019-01-02 07:30","17.75","0.0","0.0","13.32","1.59","0.323","2.71"
"2019-01-02 07:45","18.11","0.0","0.0","12.76","1.6","1.91","2.67"
"2019-01-02 08:00","9.94","0.0","0.0","4.84","1.78","1.87","2.58"
"2019-01-02 08:15","14.82","0.0","0.0","10.65","1.56","0.0","2.71"
"2019-01-02 08:30","11.08","0.0","0.0","6.03","1.65","1.26","2.7"
"2019-01-02 08:45","10.48","0.0","0.0","5.45","1.69","1.55","2.53"
"2019-01-02 09:00","14.69","0.0","0.404","10.07","1.59","0.31","2.54"
"2019-01-02 09:15","29.79","0.0","4.73","10.11","3.83","1.09","2.49"
"2019-01-02 09:30","116.7","23.02","6.51","13.26","8.78","1.61","2.64"
"2019-01-02 09:45","84.5","0.0","6.8","17.85","9.6","0.313","2.27"
"2019-01-02 10:00","68.47","0.0","6.58","12.13","5.65","0.642","2.52"
"2019-01-02 10:15","60.41","0.0","6.44","18.85","4.49","0.965","2.59"
"2019-01-02 10:30","57.84","5.71","6.36","11.37","4.03","0.323","2.57"
"2019-01-02 10:45","60.67","0.0","6.57","9.53","4.17","1.61","2.56"
"2019-01-02 11:00","59.68","5.73","6.71","15.51","3.79","1.64","1.75"
"2019-01-02 11:15","69.31","0.0","7.17","17.0","4.54","1.64","2.37"
"2019-01-02 11:30","58.0","0.0","7.25","13.65","3.27","0.673","5.38"
"2019-01-02 11:45","84.5","0.0","7.36","12.05","2.36","1.65","36.43"
"2019-01-02 12:00","96.36","0.0","7.31","20.0","3.25","1.67","36.1"
"2019-01-02 12:15","165.42","22.74","7.8","30.54","3.81","1.36","35.83"
"2019-01-02 12:30","126.88","5.75","10.57","20.3","4.96","1.37","35.86"
"2019-01-02 12:45","156.14","5.77","11.34","22.0","5.78","1.02","42.03"
"2019-01-02 13:00","181.04","0.0","11.36","18.9","7.32","1.69","57.47"
"2019-01-02 13:15","200.75","5.71","11.4","19.07","9.27","0.671","57.45"
"2019-01-02 13:30","187.52","0.0","11.33","19.05","9.98","1.4","57.4"
"2019-01-02 13:45","170.28","5.69","11.23","19.79","9.13","0.351","57.44"
"2019-01-02 14:00","161.15","0.0","11.41","16.94","8.91","1.06","57.67"
"2019-01-02 14:15","265.17","27.9","11.6","13.86","9.41","1.43","58.01"
"2019-01-02 14:30","250.2","43.76","11.78","13.54","10.5","1.79","58.23"
"2019-01-02 14:45","206.17","30.92","11.61","14.08","9.93","1.79","58.1"
