"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2019-11-02 14:30","214.1","14.79","11.71","29.71","3.4","1.13","61.76"
"2019-11-02 14:45","296.0","75.35","11.66","32.31","4.56","1.42","62.06"
"2019-11-02 15:00","204.75","20.24","11.55","36.03","6.82","1.67","56.88"
"2019-11-02 15:15","235.99","50.89","11.65","33.12","5.82","1.98","56.86"
"2019-11-02 15:30","286.74","61.4","11.5","36.74","5.65","1.98","62.17"
"2019-11-02 15:45","228.26","32.43","11.31","32.37","5.72","1.95","61.97"
"2019-11-02 16:00","266.36","41.57","11.35","29.49","5.35","1.66","59.59"
"2019-11-02 16:15","160.41","11.32","11.38","32.23","4.57","1.67","54.41"
"2019-11-02 16:30","203.6","44.78","11.46","36.47","3.84","1.16","61.99"
"2019-11-02 16:45","234.56","43.02","11.24","34.6","6.69","1.1","62.69"
"2019-11-02 17:00","253.16","62.67","10.72","29.57","5.52","1.38","59.75"
"2019-11-02 17:15","249.37","57.16","10.54","37.39","7.39","1.78","54.03"
"2019-11-02 17:30","254.94","76.84","10.38","25.14","7.08","1.94","62.08"
"2019-11-02 17:45","245.22","70.14","10.41","34.25","5.96","1.97","61.79"
"2019-11-02 18:00","146.46","5.61","10.3","31.47","5.68","1.92","59.04"
"2019-11-02 18:15","120.44","0.0","10.58","32.99","4.21","1.43","53.41"
"2019-11-02 18:30","161.21","0.0","10.59","28.55","4.8","1.1","61.79"
"2019-11-02 18:45","201.59","64.02","10.05","32.81","4.63","1.33","61.34"
"2019-11-02 19:00","217.17","78.86","10.31","24.76","3.4","1.94","59.3"
"2019-11-02 19:15","166.82","51.09","10.27","32.96","3.58","1.93","53.54"
"2019-11-02 19:30","175.28","34.26","10.27","25.66","5.76","1.89","61.53"
"2019-11-02 19:45","194.07","55.23","10.32","31.76","5.38","1.66","61.51"
"2019-11-02 20:00","206.88","72.1","10.34","25.48","3.92","1.11","57.95"
"2019-11-02 20:15","220.98","84.6","10.38","30.02","4.18","1.06","55.54"
"2019-11-02 20:30","208.1","85.14","10.4","23.86","4.0","1.61","61.72"
"2019-11-02 20:45","145.91","59.94","10.3","37.48","5.88","1.88","17.29"
"2019-11-02 21:00","54.18","0.0","8.54","31.54","4.21","1.93","0.0"
"2019-11-02 21:15","39.36","0.0","6.35","31.44","0.502","0.82","0.0"
"2019-11-02 21:30","28.13","0.0","6.27","20.54","0.0","0.792","0.0"
"2019-11-02 21:45","34.42","0.0","6.19","26.33","0.0","1.87","0.0"
"2019-11-02 22:00","30.52","0.0","5.04","23.83","0.0","1.58","0.0"
"2019-11-02 22:15","29.89","0.0","0.0","27.42","0.0","1.9","0.0"
"2019-11-02 22:30","31.54","0.0","0.0","29.48","0.0","0.826","0.0"
"2019-11-02 22:45","30.55","0.0","0.0","28.46","0.0","0.895","0.0"
"2019-11-02 23:00","24.92","0.0","0.0","22.3","0.0","1.83","0.0"
"2019-11-02 23:15","28.58","0.0","0.0","26.04","0.0","1.89","0.0"
"2019-11-02 23:30","27.93","0.0","0.0","24.64","2.09","1.35","0.0"
"2019-11-02 23:45","33.97","0.0","0.0","31.07","2.07","0.507","0.0"
"2019-11-03 00:00","25.45","0.0","0.0","23.04","0.0","1.88","0.0"
"2019-11-03 00:15","27.19","0.0","0.0","24.77","0.0","1.84","0.0"
"2019-11-03 00:30","22.55","0.0","0.0","20.28","0.0","1.32","0.0"
"2019-11-03 00:45","28.36","0.0","0.0","26.56","0.0","0.377","0.0"
"2019-11-03 01:00","26.61","0.0","0.0","24.17","0.519","1.84","0.0"
"2019-11-03 01:15","26.62","0.0","0.0","23.95","2.01","1.56","0.0"
"2019-11-03 01:30","27.16","0.0","0.0","25.09","1.01","1.08","0.0"
"2019-11-03 01:45","22.91","0.0","0.0","21.0","0.464","0.766","0.0"
"2019-11-03 02:00","28.76","0.0","0.0","25.77","1.06","1.86","0.0"
"2019-11-03 02:15","24.57","0.0","0.0","20.58","6.06","1.8","0.0"
"2019-11-03 02:30","37.95","0.0","0.0","34.3","4.12","0.277","0.0"
"2019-11-03 02:45","21.01","0.0","0.0","18.74","0.478","1.57","0.0"
"2019-11-03 03:00","19.69","0.0","0.0","17.37","0.513","1.83","0.0"
"2019-11-03 03:15","15.79","0.0","0.0","13.28","2.3","0.789","0.0"
"2019-11-03 03:30","14.19","0.0","0.0","12.29","0.52","0.885","0.0"
"2019-11-03 03:45","20.53","0.0","0.0","18.26","0.0","1.82","0.0"
"2019-11-03 04:00","19.98","0.0","0.0","17.7","0.0","1.58","0.0"
"2019-11-03 04:15","18.21","0.0","0.0","16.81","0.0","0.252","0.0"
"2019-11-03 04:30","17.17","0.0","0.0","15.05","0.0","1.53","0.0"
"2019-11-03 04:45","12.06","0.0","0.0","10.09","0.0","1.78","0.0"
"2019-11-03 05:00","13.14","0.0","0.0","11.8","0.0","0.27","0.0"
"2019-11-03 05:15","19.54","0.0","0.0","17.56","0.0","1.53","0.0"
"2019-11-03 05:30","9.51","0.0","0.0","7.32","0.518","1.79","0.0"
"2019-11-03 05:45","11.53","0.0","0.0","10.17","0.0","0.79","0.0"
"2019-11-03 06:00","8.48","0.0","0.0","6.97","0.0","0.977","0.0"
"2019-11-03 06:15","12.15","0.0","0.0","10.13","0.0","1.81","0.0"
"2019-11-03 06:30","6.1","0.0","0.0","4.86","0.0","0.773","0.0"
"2019-11-03 06:45","7.48","0.0","0.0","6.08","0.0","0.969","0.0"
"2019-11-03 07:00","14.95","0.0","0.0","13.09","0.0","1.78","0.0"
"2019-11-03 07:15","6.89","0.0","0.0","5.6","0.0","0.775","0.0"
"2019-11-03 07:30","12.17","0.0","0.0","10.72","0.0","0.877","0.0"
"2019-11-03 07:45","8.71","0.0","0.0","6.86","0.0","1.52","0.0"
"2019-11-03 08:00","8.54","0.0","0.0","7.23","0.509","0.534","0.0"
"2019-11-03 08:15","10.86","0.0","1.65","7.89","0.0","1.25","0.0"
"2019-11-03 08:30","35.56","0.0","6.53","8.9","1.04","1.77","0.0"
"2019-11-03 08:45","85.35","0.0","6.79","13.63","2.17","0.535","0.0"
"2019-11-03 09:00","71.38","0.0","6.68","13.27","4.67","1.27","0.0"
"2019-11-03 09:15","79.28","0.0","6.46","14.19","9.92","1.82","0.0"
"2019-11-03 09:30","68.03","0.0","6.29","6.14","11.92","1.31","0.0"
"2019-11-03 09:45","76.44","0.0","9.58","13.01","5.34","0.266","0.0"
"2019-11-03 10:00","82.03","0.0","11.46","14.91","3.02","1.84","0.0"
"2019-11-03 10:15","64.12","0.0","11.34","13.21","2.71","1.85","0.0"
"2019-11-03 10:30","55.31","0.0","11.36","15.3","3.89","1.33","0.0"
"2019-11-03 10:45","58.71","0.0","11.13","17.24","11.63","0.51","0.0"
"2019-11-03 11:00","98.89","22.92","11.24","16.96","3.48","1.59","0.0"
"2019-11-03 11:15","78.62","0.0","11.05","7.78","8.11","1.89","0.0"
"2019-11-03 11:30","100.31","27.93","10.8","13.72","2.67","1.87","0.0"
"2019-11-03 11:45","62.25","0.0","11.2","8.36","3.42","1.08","0.0"
"2019-11-03 12:00","121.98","5.72","11.39","15.68","4.28","0.8","0.0"
"2019-11-03 12:15","166.86","37.89","11.45","13.46","8.08","1.46","0.0"
"2019-11-03 12:30","115.9","10.85","11.56","16.42","4.94","1.62","0.0"
"2019-11-03 12:45","109.35","0.0","11.43","10.28","5.27","1.89","0.0"
"2019-11-03 13:00","175.29","10.37","11.16","17.71","4.65","1.65","67.19"
"2019-11-03 13:15","183.24","21.31","11.11","9.67","5.87","1.65","61.19"
"2019-11-03 13:30","228.19","58.33","11.23","12.98","4.0","1.12","59.73"
"2019-11-03 13:45","275.98","83.41","11.32","14.68","4.29","1.39","63.12"
"2019-11-03 14:00","227.8","50.13","11.03","10.36","4.75","1.38","63.25"
"2019-11-03 14:15","219.4","36.98","10.79","17.04","4.58","1.97","63.29"
"2019-11-03 14:30","238.88","61.49","10.98","11.91","4.01","1.95","55.63"
"2019-11-03 14:45","231.83","48.58","11.23","14.68","3.46","1.94","58.13"
"2019-11-03 15:00","235.53","41.75","11.51","20.32","5.14","1.97","62.62"
"2019-11-03 15:15","236.51","36.44","11.33","18.74","6.96","1.97","63.23"
"2019-11-03 15:30","225.49","38.43","11.37","14.71","7.67","1.97","61.74"
"2019-11-03 15:45","212.77","43.53","11.2","12.49","4.03","1.98","55.09"
"2019-11-03 16:00","226.22","48.63","11.71","13.65","4.56","1.39","60.42"
"2019-11-03 16:15","249.92","59.25","11.9","16.28","5.49","1.4","63.14"
"2019-11-03 16:30","283.65","63.87","11.69","24.54","4.53","1.72","63.31"
"2019-11-03 16:45","221.55","48.32","11.18","25.3","3.85","1.4","57.38"
"2019-11-03 17:00","224.4","53.56","10.77","20.5","4.33","1.39","57.17"
"2019-11-03 17:15","194.82","39.09","10.82","12.14","4.65","1.95","62.88"
"2019-11-03 17:30","193.17","47.14","11.11","17.89","4.84","1.96","61.57"
"2019-11-03 17:45","189.1","22.42","10.98","7.97","4.41","1.93","48.14"
"2019-11-03 18:00","205.84","31.06","10.4","17.33","5.42","1.92","44.32"
"2019-11-03 18:15","185.16","44.24","10.37","8.19","5.91","1.91","51.74"
"2019-11-03 18:30","189.73","42.24","10.33","15.36","3.79","1.66","51.74"
"2019-11-03 18:45","181.64","52.39","10.34","13.2","3.6","1.11","47.84"
"2019-11-03 19:00","151.91","19.71","10.29","18.25","4.38","1.06","44.79"
"2019-11-03 19:15","167.42","26.74","10.18","16.93","3.62","1.62","51.57"
"2019-11-03 19:30","206.0","57.15","10.38","10.48","4.7","1.91","50.96"
"2019-11-03 19:45","178.74","61.31","10.52","14.75","3.79","1.92","45.16"
"2019-11-03 20:00","172.9","76.44","10.71","8.46","3.22","1.9","46.64"
"2019-11-03 20:15","195.46","85.5","10.76","11.98","2.84","0.837","50.89"
"2019-11-03 20:30","181.04","83.24","11.02","10.95","1.93","1.03","51.11"
"2019-11-03 20:45","165.93","76.79","11.09","15.33","1.22","1.87","42.24"
"2019-11-03 21:00","71.77","0.0","11.1","11.83","1.27","1.85","49.73"
"2019-11-03 21:15","68.25","0.0","10.32","13.49","0.876","1.86","48.81"
"2019-11-03 21:30","49.23","0.0","6.28","27.0","2.28","1.09","15.1"
"2019-11-03 21:45","32.71","0.0","6.03","25.03","0.63","0.771","0.0"
"2019-11-03 22:00","32.92","0.0","6.0","25.28","0.394","1.86","0.0"
"2019-11-03 22:15","36.96","0.0","6.02","29.24","0.408","1.82","0.0"
"2019-11-03 22:30","37.7","0.0","6.07","29.75","0.404","1.61","0.0"
"2019-11-03 22:45","36.08","0.0","6.1","28.6","0.393","1.08","0.0"
"2019-11-03 23:00","30.25","0.0","1.96","26.8","0.404","0.778","0.0"
"2019-11-03 23:15","27.05","0.0","0.0","24.77","0.406","1.84","0.0"
"2019-11-03 23:30","25.96","0.0","0.0","23.73","0.407","1.58","0.0"
"2019-11-03 23:45","28.37","0.0","0.0","26.07","0.406","1.85","0.0"
"2019-11-04 00:00","21.72","0.0","0.0","20.06","0.403","0.537","0.0"
"2019-11-04 00:15","35.55","0.0","0.0","31.93","2.2","1.04","0.0"
"2019-11-04 00:30","28.23","0.0","0.0","25.43","1.1","1.82","0.0"
"2019-11-04 00:45","26.9","0.0","0.0","24.61","0.392","1.87","0.0"
"2019-11-04 01:00","20.72","0.0","0.0","18.95","0.402","1.09","0.0"
"2019-11-04 01:15","29.38","0.0","0.0","27.47","0.402","0.774","0.0"
"2019-11-04 01:30","21.84","0.0","0.0","19.62","0.401","1.86","0.0"
"2019-11-04 01:45","27.5","0.0","0.0","25.19","0.402","1.9","0.0"
"2019-11-04 02:00","21.73","0.0","0.0","20.02","0.4","0.809","0.0"
"2019-11-04 02:15","30.78","0.0","0.0","28.81","0.402","0.9","0.0"
"2019-11-04 02:30","24.06","0.0","0.0","20.84","2.29","1.88","0.0"
"2019-11-04 02:45","31.18","0.0","0.0","27.98","1.34","1.57","0.0"
"2019-11-04 03:00","29.98","0.0","0.0","26.99","2.13","0.567","0.0"
"2019-11-04 03:15","22.87","0.0","0.0","20.95","0.39","1.28","0.0"
"2019-11-04 03:30","27.02","0.0","0.0","24.89","0.404","1.85","0.0"
"2019-11-04 03:45","26.17","0.0","0.0","24.16","0.402","1.34","0.0"
"2019-11-04 04:00","25.54","0.0","0.0","24.0","0.4","0.502","0.0"
"2019-11-04 04:15","30.35","0.0","0.0","27.96","0.4","1.55","0.0"
"2019-11-04 04:30","31.48","0.0","0.0","28.76","0.4","1.85","0.0"
"2019-11-04 04:45","26.34","0.0","0.0","24.74","0.403","0.306","0.0"
"2019-11-04 05:00","24.3","0.0","0.0","22.11","0.39","1.54","0.0"
"2019-11-04 05:15","16.32","0.0","0.0","14.38","0.401","1.66","0.0"
"2019-11-04 05:30","23.34","0.0","0.0","21.15","1.38","0.53","0.0"
"2019-11-04 05:45","18.82","0.0","0.0","16.41","1.32","1.11","0.0"
"2019-11-04 06:00","15.52","0.0","0.0","13.52","0.388","1.82","0.0"
"2019-11-04 06:15","5.92","0.0","0.0","4.74","0.39","1.06","0.0"
"2019-11-04 06:30","11.32","0.0","0.0","9.92","0.4","0.737","0.0"
"2019-11-04 06:45","6.49","0.0","0.0","4.77","0.4","1.78","0.0"
"2019-11-04 07:00","19.11","0.0","5.16","11.81","1.71","0.796","0.0"
"2019-11-04 07:15","50.35","0.0","10.52","10.25","6.25","0.997","0.0"
"2019-11-04 07:30","52.13","0.0","11.24","14.62","3.69","1.79","0.0"
"2019-11-04 07:45","44.36","0.0","11.29","7.55","3.4","1.54","0.0"
"2019-11-04 08:00","50.69","0.0","11.06","14.23","4.06","0.244","0.0"
"2019-11-04 08:15","44.49","0.0","11.14","9.15","4.24","1.56","0.0"
"2019-11-04 08:30","69.32","0.0","11.42","9.88","3.19","1.56","0.0"
"2019-11-04 08:45","62.91","0.0","11.23","11.92","2.84","1.58","0.0"
"2019-11-04 09:00","50.78","0.0","11.42","4.62","2.53","0.823","0.0"
"2019-11-04 09:15","46.02","0.0","11.25","4.38","4.63","1.28","0.0"
"2019-11-04 09:30","41.02","0.0","11.04","11.99","3.01","1.69","0.0"
"2019-11-04 09:45","87.45","0.0","11.45","13.87","1.89","1.85","0.0"
"2019-11-04 10:00","66.41","0.0","11.14","7.62","2.55","1.35","0.0"
"2019-11-04 10:15","59.37","0.0","11.61","15.31","3.61","0.793","0.0"
"2019-11-04 10:30","50.24","0.0","11.24","6.36","2.78","1.46","0.0"
"2019-11-04 10:45","56.23","0.0","11.2","12.59","3.16","1.73","0.0"
"2019-11-04 11:00","116.51","28.51","11.29","8.78","3.44","1.89","0.0"
"2019-11-04 11:15","70.43","0.0","11.53","14.97","3.12","1.89","0.0"
"2019-11-04 11:30","99.37","28.64","10.87","9.44","3.69","1.09","0.0"
"2019-11-04 11:45","110.59","36.77","11.27","14.61","6.7","1.07","0.0"
"2019-11-04 12:00","160.71","48.59","11.6","12.37","6.23","1.47","40.04"
