"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2019-08-02 17:30","163.87","21.28","10.9","30.43","4.93","3.33","42.19"
"2019-08-02 17:45","186.46","49.71","10.77","32.05","3.81","0.529","42.21"
"2019-08-02 18:00","180.84","42.78","10.25","31.92","3.68","2.99","42.24"
"2019-08-02 18:15","169.89","26.92","9.8","28.25","4.9","0.318","42.32"
"2019-08-02 18:30","252.97","60.27","9.89","30.71","4.75","2.87","42.31"
"2019-08-02 18:45","215.73","57.81","10.11","32.72","3.7","0.528","42.28"
"2019-08-02 19:00","234.98","62.92","9.99","31.48","4.0","2.35","42.25"
"2019-08-02 19:15","209.47","55.69","10.04","29.74","4.0","0.308","42.33"
"2019-08-02 19:30","186.54","39.38","10.11","27.06","3.72","2.32","42.36"
"2019-08-02 19:45","220.93","61.38","10.29","34.59","4.69","1.07","42.24"
"2019-08-02 20:00","217.94","56.23","10.4","41.6","5.16","1.18","42.45"
"2019-08-02 20:15","167.97","33.25","10.33","36.88","3.53","3.36","42.4"
"2019-08-02 20:30","227.14","73.99","10.23","26.2","3.52","0.35","42.66"
"2019-08-02 20:45","138.47","15.93","10.3","34.84","2.77","2.93","31.28"
"2019-08-02 21:00","59.48","0.0","10.3","29.63","2.69","0.549","0.0"
"2019-08-02 21:15","50.08","0.0","9.85","28.42","2.33","1.89","0.0"
"2019-08-02 21:30","38.66","0.0","5.23","28.99","1.99","1.81","0.0"
"2019-08-02 21:45","24.55","0.0","0.0","23.54","0.0","0.351","0.0"
"2019-08-02 22:00","31.56","0.0","0.0","28.55","0.0","3.55","0.0"
"2019-08-02 22:15","25.0","0.0","0.0","24.0","0.0","0.178","0.0"
"2019-08-02 22:30","31.77","0.0","0.0","29.2","0.0","2.31","0.0"
"2019-08-02 22:45","21.73","0.0","0.0","20.52","0.517","0.377","0.0"
"2019-08-02 23:00","40.88","0.0","0.0","36.66","3.09","1.82","0.0"
"2019-08-02 23:15","23.14","0.0","0.0","21.58","0.518","1.1","0.0"
"2019-08-02 23:30","29.78","0.0","0.0","27.75","0.0","1.55","0.0"
"2019-08-02 23:45","22.26","0.0","0.0","20.54","0.0","1.61","0.0"
"2019-08-03 00:00","27.43","0.0","0.0","25.66","0.0","1.26","0.0"
"2019-08-03 00:15","28.15","0.0","0.0","26.39","0.0","1.33","0.0"
"2019-08-03 00:30","24.29","0.0","0.0","22.01","0.0","2.18","0.0"
"2019-08-03 00:45","30.52","0.0","0.0","28.69","0.0","1.28","0.0"
"2019-08-03 01:00","23.51","0.0","0.0","22.29","0.0","0.662","0.0"
"2019-08-03 01:15","27.43","0.0","0.0","25.02","0.0","2.61","0.0"
"2019-08-03 01:30","26.58","0.0","0.0","25.43","0.0","0.357","0.0"
"2019-08-03 01:45","37.23","0.0","0.0","33.4","1.02","3.41","0.0"
"2019-08-03 02:00","38.45","0.0","0.0","35.63","2.54","0.344","0.0"
"2019-08-03 02:15","29.0","0.0","0.0","26.43","0.0","3.15","0.0"
"2019-08-03 02:30","25.93","0.0","0.0","24.72","0.0","0.194","0.0"
"2019-08-03 02:45","28.01","0.0","0.0","25.57","0.0","2.45","0.0"
"2019-08-03 03:00","26.87","0.0","0.0","25.8","0.0","0.45","0.0"
"2019-08-03 03:15","28.07","0.0","0.0","24.68","2.58","2.32","0.0"
"2019-08-03 03:30","28.67","0.0","0.0","26.41","2.55","0.233","0.0"
"2019-08-03 03:45","27.53","0.0","0.0","24.77","0.0","3.29","0.0"
"2019-08-03 04:00","22.23","0.0","0.0","21.09","0.0","0.358","0.0"
"2019-08-03 04:15","28.52","0.0","0.0","26.31","0.0","2.26","0.0"
"2019-08-03 04:30","27.1","0.0","0.0","24.73","2.09","0.805","0.0"
"2019-08-03 04:45","29.25","0.0","0.0","25.65","2.58","2.51","0.0"
"2019-08-03 05:00","12.72","0.0","0.0","11.72","0.0","1.03","0.0"
"2019-08-03 05:15","19.91","0.0","0.0","18.44","0.0","1.02","0.0"
"2019-08-03 05:30","14.62","0.0","0.0","12.87","0.0","2.21","0.0"
"2019-08-03 05:45","20.67","0.0","0.0","19.08","0.0","1.23","0.0"
"2019-08-03 06:00","16.52","0.0","0.0","15.23","0.0","1.69","0.0"
"2019-08-03 06:15","7.19","0.0","0.0","5.35","0.0","2.39","0.0"
"2019-08-03 06:30","12.43","0.0","0.0","10.94","0.0","1.75","0.0"
"2019-08-03 06:45","8.29","0.0","0.0","7.27","0.0","0.999","0.0"
"2019-08-03 07:00","15.56","0.0","0.0","13.31","0.0","2.96","0.0"
"2019-08-03 07:15","18.41","0.0","0.0","17.44","0.0","0.324","0.0"
"2019-08-03 07:30","13.02","0.0","0.0","10.29","0.0","3.73","0.0"
"2019-08-03 07:45","14.12","0.0","0.0","13.23","0.0","0.195","0.0"
"2019-08-03 08:00","17.65","0.0","0.0","14.87","0.0","3.5","0.0"
"2019-08-03 08:15","11.93","0.0","0.411","10.78","0.0","0.073","0.0"
"2019-08-03 08:30","29.09","0.0","6.86","8.91","1.58","4.38","0.0"
"2019-08-03 08:45","51.07","0.0","6.86","14.29","3.75","0.287","0.0"
"2019-08-03 09:00","79.32","0.0","7.18","19.23","4.37","1.0","0.0"
"2019-08-03 09:15","156.42","0.0","7.87","18.3","21.51","2.21","56.37"
"2019-08-03 09:30","85.86","0.0","10.77","7.72","3.96","1.46","40.45"
"2019-08-03 09:45","117.36","0.0","10.84","15.43","8.85","2.76","48.98"
"2019-08-03 10:00","108.09","0.0","11.06","5.97","4.24","0.529","39.74"
"2019-08-03 10:15","119.85","0.0","11.61","12.89","13.89","4.06","48.33"
"2019-08-03 10:30","101.43","0.0","11.85","16.38","3.79","0.525","42.58"
"2019-08-03 10:45","94.12","0.0","11.69","16.13","6.89","2.73","45.17"
"2019-08-03 11:00","87.57","0.0","11.45","12.86","7.06","0.755","45.15"
"2019-08-03 11:15","91.24","0.0","11.3","15.64","6.96","3.08","43.22"
"2019-08-03 11:30","93.11","0.0","11.25","14.07","8.7","0.764","48.71"
"2019-08-03 11:45","89.49","0.0","11.32","18.0","5.41","1.09","39.52"
"2019-08-03 12:00","156.3","0.0","11.22","14.54","6.34","2.73","50.25"
"2019-08-03 12:15","207.58","22.53","10.97","12.06","7.09","0.535","42.68"
"2019-08-03 12:30","148.99","11.2","10.94","16.0","7.11","3.27","51.76"
"2019-08-03 12:45","235.78","39.13","10.83","14.12","5.15","0.0","53.97"
"2019-08-03 13:00","164.41","5.68","10.99","9.28","5.79","3.31","43.08"
"2019-08-03 13:15","134.08","5.77","11.05","12.56","5.06","0.35","53.36"
"2019-08-03 13:30","127.25","0.0","11.1","12.72","3.37","1.62","54.32"
"2019-08-03 13:45","143.04","5.54","11.29","16.96","5.21","2.12","42.82"
"2019-08-03 14:00","245.94","50.8","11.53","19.92","5.58","0.521","53.91"
"2019-08-03 14:15","196.19","22.37","11.9","20.7","5.24","2.57","54.83"
"2019-08-03 14:30","217.46","22.21","12.0","20.78","5.38","0.527","43.1"
"2019-08-03 14:45","254.5","44.34","12.06","21.88","5.75","3.1","54.41"
"2019-08-03 15:00","250.64","56.05","12.14","18.54","5.81","0.523","55.44"
"2019-08-03 15:15","215.08","28.32","12.28","20.16","4.94","3.03","47.82"
"2019-08-03 15:30","232.2","50.54","12.23","23.64","3.8","0.323","49.74"
"2019-08-03 15:45","262.23","60.76","11.73","21.35","8.87","3.25","55.46"
"2019-08-03 16:00","211.36","39.35","11.24","7.25","6.56","0.481","55.01"
"2019-08-03 16:15","232.03","43.22","11.12","23.24","5.94","0.916","50.5"
"2019-08-03 16:30","216.5","38.96","10.98","13.39","5.76","2.84","47.42"
"2019-08-03 16:45","219.3","49.9","11.53","13.76","6.15","0.48","54.37"
"2019-08-03 17:00","167.45","17.09","11.36","21.72","5.89","2.66","54.87"
"2019-08-03 17:15","235.37","48.67","11.18","17.15","4.66","0.481","52.37"
"2019-08-03 17:30","209.22","38.05","11.03","18.77","5.33","2.57","44.22"
"2019-08-03 17:45","140.24","0.0","10.79","11.38","6.43","0.482","55.21"
"2019-08-03 18:00","263.42","63.86","10.3","10.92","6.88","2.6","53.77"
"2019-08-03 18:15","172.59","22.2","10.27","16.84","5.65","0.482","49.15"
"2019-08-03 18:30","146.33","32.54","10.02","11.97","4.41","3.61","47.81"
"2019-08-03 18:45","198.52","44.17","10.39","9.5","4.65","0.33","53.0"
"2019-08-03 19:00","214.17","56.69","10.64","13.79","4.67","1.6","50.23"
"2019-08-03 19:15","208.38","60.83","10.15","14.2","3.58","1.8","46.2"
"2019-08-03 19:30","199.42","51.12","10.44","13.03","3.76","0.519","52.79"
"2019-08-03 19:45","127.69","5.73","10.36","18.15","3.68","2.7","50.98"
"2019-08-03 20:00","226.05","51.18","10.45","22.5","4.36","0.527","45.23"
"2019-08-03 20:15","145.14","32.58","10.15","18.44","2.76","3.06","52.53"
"2019-08-03 20:30","177.46","49.71","10.2","9.57","3.31","0.482","50.9"
"2019-08-03 20:45","213.05","66.84","10.37","16.69","3.12","3.18","46.14"
"2019-08-03 21:00","159.16","45.23","10.35","5.88","2.94","0.319","52.69"
"2019-08-03 21:15","114.19","0.0","10.29","17.67","2.69","3.33","51.76"
"2019-08-03 21:30","67.47","0.0","10.31","6.05","2.98","0.491","44.26"
"2019-08-03 21:45","92.95","0.0","10.39","30.64","3.1","2.25","53.29"
"2019-08-03 22:00","79.53","0.0","10.3","28.38","3.26","1.27","42.16"
"2019-08-03 22:15","26.55","0.0","0.619","23.69","0.0","0.124","2.08"
"2019-08-03 22:30","29.59","0.0","0.0","26.29","0.0","3.49","0.0"
"2019-08-03 22:45","22.15","0.0","0.0","21.16","0.0","0.517","0.0"
"2019-08-03 23:00","29.03","0.0","0.0","26.54","0.0","2.22","0.0"
"2019-08-03 23:15","24.17","0.0","0.0","22.96","0.0","0.349","0.0"
"2019-08-03 23:30","29.7","0.0","0.0","26.41","0.0","3.94","0.0"
"2019-08-03 23:45","26.92","0.0","0.0","25.84","0.0","0.518","0.0"
"2019-08-04 00:00","21.46","0.0","0.0","20.31","0.0","0.515","0.0"
"2019-08-04 00:15","35.75","0.0","0.0","32.67","0.0","3.09","0.0"
"2019-08-04 00:30","20.27","0.0","0.0","19.14","0.0","0.513","0.0"
"2019-08-04 00:45","35.58","0.0","0.0","30.89","2.06","3.87","0.0"
"2019-08-04 01:00","25.96","0.0","0.0","24.02","2.06","0.273","0.0"
"2019-08-04 01:15","28.17","0.0","0.0","25.75","0.0","2.29","0.0"
"2019-08-04 01:30","25.46","0.0","0.0","23.83","0.0","1.06","0.0"
"2019-08-04 01:45","32.35","0.0","0.0","30.2","0.0","1.45","0.0"
"2019-08-04 02:00","32.41","0.0","0.0","28.98","2.62","2.71","0.0"
"2019-08-04 02:15","27.07","0.0","0.0","25.97","0.0","0.18","0.0"
"2019-08-04 02:30","31.86","0.0","0.0","28.57","0.458","3.43","0.0"
"2019-08-04 02:45","26.26","0.0","0.0","24.76","0.509","0.301","0.0"
"2019-08-04 03:00","26.1","0.0","0.0","22.69","3.12","2.09","0.0"
"2019-08-04 03:15","29.59","0.0","0.0","27.38","2.13","0.516","0.0"
"2019-08-04 03:30","29.31","0.0","0.0","25.59","1.03","3.88","0.0"
"2019-08-04 03:45","34.19","0.0","0.0","31.21","2.97","0.328","0.0"
"2019-08-04 04:00","23.48","0.0","0.0","20.73","1.57","1.47","0.0"
"2019-08-04 04:15","32.25","0.0","0.0","29.14","2.12","2.08","0.0"
"2019-08-04 04:30","21.61","0.0","0.0","20.53","0.0","0.0","0.0"
"2019-08-04 04:45","24.62","0.0","0.0","22.25","0.0","1.96","0.0"
"2019-08-04 05:00","26.5","0.0","0.0","24.79","0.0","0.909","0.0"
"2019-08-04 05:15","25.7","0.0","0.0","23.02","0.0","2.83","0.0"
"2019-08-04 05:30","25.23","0.0","0.0","24.02","0.0","0.3","0.0"
"2019-08-04 05:45","24.75","0.0","0.0","21.93","0.0","3.54","0.0"
"2019-08-04 06:00","14.23","0.0","0.0","13.44","0.0","0.309","0.0"
"2019-08-04 06:15","23.22","0.0","0.0","20.94","0.0","2.52","0.0"
"2019-08-04 06:30","20.12","0.0","0.0","18.37","1.56","0.309","0.0"
"2019-08-04 06:45","19.12","0.0","0.0","16.16","1.59","2.2","0.0"
"2019-08-04 07:00","15.95","0.0","0.0","14.95","0.0","0.384","0.0"
"2019-08-04 07:15","12.07","0.0","0.0","10.54","0.0","2.03","0.0"
"2019-08-04 07:30","12.86","0.0","0.0","10.24","0.0","3.42","0.0"
"2019-08-04 07:45","14.1","0.0","0.0","13.17","0.0","0.317","0.0"
"2019-08-04 08:00","20.5","0.0","0.0","18.45","0.0","2.33","0.0"
"2019-08-04 08:15","17.21","0.0","0.0","16.5","0.0","0.349","0.0"
"2019-08-04 08:30","25.85","0.0","5.18","13.37","0.497","2.41","0.0"
"2019-08-04 08:45","44.32","0.0","6.42","9.47","1.98","0.855","0.0"
"2019-08-04 09:00","94.06","0.0","6.28","17.43","8.98","2.82","43.72"
"2019-08-04 09:15","110.56","0.0","8.31","9.83","13.33","0.338","54.31"
"2019-08-04 09:30","106.57","0.0","11.41","14.59","8.47","3.62","52.53"
"2019-08-04 09:45","90.1","0.0","11.0","9.0","12.21","0.519","42.84"
"2019-08-04 10:00","110.02","0.0","11.04","14.88","4.67","2.52","51.78"
"2019-08-04 10:15","110.28","0.0","11.18","14.17","8.02","0.323","43.07"
"2019-08-04 10:30","130.31","0.0","11.35","8.67","2.93","2.75","52.62"
"2019-08-04 10:45","125.2","0.0","11.51","10.64","2.23","0.303","50.52"
"2019-08-04 11:00","119.19","0.0","11.49","11.28","4.2","2.89","44.03"
"2019-08-04 11:15","138.97","0.0","11.6","16.48","2.88","0.301","53.02"
"2019-08-04 11:30","125.69","0.0","10.83","13.62","3.0","3.21","42.65"
"2019-08-04 11:45","136.38","0.0","11.0","10.84","4.07","0.095","52.5"
"2019-08-04 12:00","175.8","0.0","11.3","16.09","6.96","3.59","50.74"
