"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2019-04-02 12:45","197.95","0.0","12.28","12.02","4.54","30.29","105.66"
"2019-04-02 13:00","204.09","0.0","12.74","14.03","4.32","29.6","105.5"
"2019-04-02 13:15","251.58","27.3","12.14","17.28","4.34","25.64","104.73"
"2019-04-02 13:30","281.04","46.61","12.28","12.13","4.42","21.55","90.73"
"2019-04-02 13:45","260.58","41.98","12.26","17.25","4.16","21.09","63.26"
"2019-04-02 14:00","282.83","67.49","12.45","14.31","4.16","20.71","85.62"
"2019-04-02 14:15","237.92","23.93","12.45","14.68","3.31","21.44","90.08"
"2019-04-02 14:30","314.86","51.68","12.35","24.04","4.71","21.42","91.64"
"2019-04-02 14:45","251.84","36.53","12.18","19.61","5.33","20.79","91.82"
"2019-04-02 15:00","252.3","38.75","12.56","17.03","4.95","21.3","90.98"
"2019-04-02 15:15","289.9","51.44","12.59","16.11","5.11","21.61","95.55"
"2019-04-02 15:30","295.37","40.67","12.68","18.68","5.21","20.8","98.02"
"2019-04-02 15:45","306.51","67.14","12.58","19.41","5.96","21.25","92.66"
"2019-04-02 16:00","262.5","49.04","12.04","13.07","4.66","21.87","90.64"
"2019-04-02 16:15","299.39","62.77","12.27","15.24","4.39","20.84","90.1"
"2019-04-02 16:30","270.41","45.76","12.41","12.95","4.93","21.24","94.0"
"2019-04-02 16:45","179.38","5.27","12.21","9.74","5.3","21.91","95.06"
"2019-04-02 17:00","226.84","28.28","11.54","16.32","5.88","7.16","68.22"
"2019-04-02 17:15","146.9","12.17","11.17","13.21","4.73","3.84","58.43"
"2019-04-02 17:30","104.48","0.0","11.06","15.9","3.3","4.48","41.84"
"2019-04-02 17:45","108.63","0.0","11.2","15.79","3.34","3.39","52.92"
"2019-04-02 18:00","103.09","0.0","11.13","9.91","3.67","3.83","56.5"
"2019-04-02 18:15","161.43","42.88","11.12","15.65","3.04","4.33","53.55"
"2019-04-02 18:30","204.38","49.82","11.08","13.85","4.33","3.45","44.59"
"2019-04-02 18:45","189.94","39.03","11.1","11.49","3.69","2.99","42.55"
"2019-04-02 19:00","168.62","13.99","11.33","16.16","4.15","4.31","51.14"
"2019-04-02 19:15","258.31","53.46","11.46","16.72","4.23","4.34","53.61"
"2019-04-02 19:30","193.33","36.36","11.33","9.14","4.02","2.58","37.8"
"2019-04-02 19:45","158.72","44.02","11.19","13.59","3.66","3.79","45.4"
"2019-04-02 20:00","213.36","60.25","11.25","13.3","4.08","4.24","51.93"
"2019-04-02 20:15","167.53","56.39","11.23","12.02","4.05","3.18","50.93"
"2019-04-02 20:30","186.41","50.32","11.12","21.12","3.2","4.22","46.73"
"2019-04-02 20:45","150.07","32.72","11.09","29.5","2.49","4.43","55.6"
"2019-04-02 21:00","75.85","0.0","11.04","26.11","2.47","2.96","39.44"
"2019-04-02 21:15","42.49","0.0","10.95","26.21","2.13","4.19","2.23"
"2019-04-02 21:30","38.94","0.0","8.06","25.29","2.23","4.21","2.01"
"2019-04-02 21:45","34.64","0.0","0.0","27.73","2.12","2.52","2.18"
"2019-04-02 22:00","28.3","0.0","0.0","21.36","2.01","3.75","2.19"
"2019-04-02 22:15","36.41","0.0","0.0","28.63","2.25","4.52","2.01"
"2019-04-02 22:30","26.13","0.0","0.0","19.39","2.07","3.28","2.31"
"2019-04-02 22:45","32.23","0.0","0.0","25.48","2.02","2.87","1.94"
"2019-04-02 23:00","28.33","0.0","0.0","21.14","2.11","4.05","1.84"
"2019-04-02 23:15","34.55","0.0","0.0","27.15","1.98","4.06","1.97"
"2019-04-02 23:30","26.91","0.0","0.0","20.14","2.05","3.21","2.06"
"2019-04-02 23:45","33.67","0.0","0.0","26.75","2.27","2.43","2.0"
"2019-04-03 00:00","29.04","0.0","0.0","22.02","2.12","3.64","1.88"
"2019-04-03 00:15","33.17","0.0","0.0","25.88","2.07","4.02","2.16"
"2019-04-03 00:30","26.01","0.0","0.0","19.08","2.19","3.25","2.19"
"2019-04-03 00:45","30.62","0.0","0.0","23.68","2.08","2.81","2.07"
"2019-04-03 01:00","30.26","0.0","0.0","23.77","2.03","2.83","2.16"
"2019-04-03 01:15","27.92","0.0","0.0","20.92","2.12","3.6","2.15"
"2019-04-03 01:30","35.48","0.0","0.0","27.85","2.3","3.99","2.01"
"2019-04-03 01:45","29.62","0.0","0.0","22.81","2.01","2.82","2.08"
"2019-04-03 02:00","31.32","0.0","0.0","24.76","2.09","2.77","1.94"
"2019-04-03 02:15","31.25","0.0","0.0","24.62","2.08","2.75","2.02"
"2019-04-03 02:30","38.86","0.0","0.0","31.1","2.32","3.62","2.0"
"2019-04-03 02:45","33.79","0.0","0.0","26.68","2.18","3.63","2.02"
"2019-04-03 03:00","29.94","0.0","0.0","23.36","2.02","2.79","2.19"
"2019-04-03 03:15","33.99","0.0","0.0","27.46","2.07","2.82","2.19"
"2019-04-03 03:30","28.09","0.0","0.0","21.21","2.22","2.72","2.2"
"2019-04-03 03:45","31.71","0.0","0.0","24.6","2.02","3.58","2.04"
"2019-04-03 04:00","28.99","0.0","0.0","21.7","2.07","3.55","2.02"
"2019-04-03 04:15","32.73","0.0","0.0","25.7","2.16","3.16","2.19"
"2019-04-03 04:30","25.52","0.0","0.0","19.0","2.05","2.77","2.12"
"2019-04-03 04:45","32.97","0.0","0.0","26.03","2.24","2.77","2.17"
"2019-04-03 05:00","30.53","0.0","0.0","24.07","2.05","3.17","1.96"
"2019-04-03 05:15","27.27","0.0","0.0","20.36","2.12","3.52","2.05"
"2019-04-03 05:30","31.96","0.0","0.0","24.57","2.25","3.17","1.97"
"2019-04-03 05:45","28.96","0.0","0.0","21.88","2.1","3.19","2.25"
"2019-04-03 06:00","31.98","0.0","0.0","25.15","2.07","2.77","2.11"
"2019-04-03 06:15","26.07","0.0","0.0","19.51","2.02","2.77","2.0"
"2019-04-03 06:30","29.35","0.0","0.0","22.57","2.26","2.76","2.11"
"2019-04-03 06:45","31.59","0.0","0.0","24.89","2.07","2.82","2.03"
"2019-04-03 07:00","30.25","0.0","0.0","23.38","2.1","3.15","2.04"
"2019-04-03 07:15","50.96","0.0","6.74","23.1","2.49","3.62","2.11"
"2019-04-03 07:30","61.19","0.0","6.78","22.69","6.92","3.64","2.18"
"2019-04-03 07:45","64.05","0.0","8.75","26.65","7.13","3.65","2.07"
"2019-04-03 08:00","62.23","0.0","11.56","25.18","5.32","2.83","2.11"
"2019-04-03 08:15","90.04","22.71","11.56","18.28","5.4","2.85","2.17"
"2019-04-03 08:30","78.77","0.0","11.21","18.86","5.1","2.85","2.12"
"2019-04-03 08:45","55.55","0.0","11.26","18.04","4.34","3.68","2.22"
"2019-04-03 09:00","54.61","0.0","9.96","13.72","4.93","3.88","1.94"
"2019-04-03 09:15","51.03","5.79","10.49","8.51","4.02","3.71","2.26"
"2019-04-03 09:30","65.32","0.0","12.13","19.64","4.44","2.88","1.83"
"2019-04-03 09:45","74.52","0.0","12.2","9.85","3.8","2.5","2.08"
"2019-04-03 10:00","74.95","5.77","11.94","15.73","5.84","4.09","2.25"
"2019-04-03 10:15","58.97","0.0","11.78","6.71","5.64","3.76","2.07"
"2019-04-03 10:30","70.4","0.0","11.78","17.17","4.51","3.32","2.07"
"2019-04-03 10:45","62.55","0.0","11.89","9.17","4.44","2.92","2.1"
"2019-04-03 11:00","62.02","0.0","11.99","12.14","4.38","2.94","2.16"
"2019-04-03 11:15","61.84","0.0","11.93","12.19","4.03","4.06","1.97"
"2019-04-03 11:30","61.73","0.0","11.98","12.45","4.71","4.25","2.09"
"2019-04-03 11:45","59.71","0.0","12.03","13.59","3.98","2.72","2.17"
"2019-04-03 12:00","139.31","0.0","12.18","8.23","8.0","3.77","53.52"
"2019-04-03 12:15","137.57","0.0","12.33","16.97","8.14","4.23","66.66"
"2019-04-03 12:30","114.97","0.0","11.98","13.23","3.84","3.4","47.54"
"2019-04-03 12:45","123.24","0.0","12.08","11.25","4.82","3.34","48.99"
"2019-04-03 13:00","224.4","15.97","12.58","12.62","4.79","29.74","80.89"
"2019-04-03 13:15","241.41","5.44","12.45","15.46","4.72","29.89","102.34"
"2019-04-03 13:30","221.16","5.39","12.58","12.04","4.14","29.39","102.72"
"2019-04-03 13:45","305.28","49.68","12.59","11.26","5.29","30.45","104.45"
"2019-04-03 14:00","230.68","0.0","12.39","13.45","4.63","30.03","72.06"
"2019-04-03 14:15","338.2","50.68","12.73","13.71","5.55","29.8","87.89"
"2019-04-03 14:30","336.29","48.52","12.81","20.23","3.89","30.4","103.13"
"2019-04-03 14:45","318.26","48.69","12.84","18.62","4.81","29.42","103.52"
"2019-04-03 15:00","309.09","46.89","12.53","22.09","5.69","30.08","103.67"
"2019-04-03 15:15","315.85","58.22","12.53","24.96","4.94","29.57","102.42"
"2019-04-03 15:30","299.38","55.15","12.69","17.68","5.25","29.32","102.79"
"2019-04-03 15:45","266.48","31.15","12.77","16.88","6.02","26.01","103.03"
"2019-04-03 16:00","223.34","38.49","12.76","8.04","5.84","5.92","74.64"
"2019-04-03 16:15","206.77","33.95","12.36","16.02","5.12","6.9","71.58"
"2019-04-03 16:30","223.49","72.67","12.5","8.23","5.18","6.35","64.18"
"2019-04-03 16:45","221.52","63.19","12.56","17.45","3.59","6.32","63.94"
"2019-04-03 17:00","156.29","26.16","11.71","8.11","4.81","4.64","62.29"
"2019-04-03 17:15","158.64","21.91","11.51","18.42","5.23","3.46","57.47"
"2019-04-03 17:30","203.72","45.69","11.04","8.07","5.04","3.86","48.66"
"2019-04-03 17:45","180.16","36.37","11.03","14.13","4.55","4.49","43.37"
"2019-04-03 18:00","152.25","28.98","11.09","9.46","3.74","3.39","51.45"
"2019-04-03 18:15","153.24","16.68","11.33","14.35","6.77","3.69","55.33"
"2019-04-03 18:30","144.78","13.6","11.14","7.66","11.93","4.74","51.87"
"2019-04-03 18:45","155.24","30.09","11.06","16.16","12.16","3.43","41.75"
"2019-04-03 19:00","209.67","52.07","10.99","6.86","12.61","3.84","44.3"
"2019-04-03 19:15","248.83","43.26","11.2","16.09","13.01","4.26","51.62"
"2019-04-03 19:30","170.41","34.71","11.26","9.04","4.93","3.36","50.94"
"2019-04-03 19:45","156.27","32.53","11.52","14.62","3.91","2.91","51.61"
"2019-04-03 20:00","134.6","20.24","11.42","12.36","3.62","4.17","47.5"
"2019-04-03 20:15","105.71","0.0","11.47","12.16","3.07","3.54","51.86"
"2019-04-03 20:30","88.64","0.0","11.23","18.25","2.14","2.88","42.54"
"2019-04-03 20:45","94.76","0.0","11.03","31.77","1.95","3.72","42.28"
"2019-04-03 21:00","96.8","0.0","10.88","27.9","1.88","4.14","55.41"
"2019-04-03 21:15","67.41","0.0","8.05","25.77","1.95","2.89","28.06"
"2019-04-03 21:30","28.94","0.0","0.0","22.55","1.82","2.93","2.04"
"2019-04-03 21:45","25.23","0.0","0.0","18.98","1.9","2.87","2.02"
"2019-04-03 22:00","29.04","0.0","0.0","22.35","1.93","2.81","2.19"
"2019-04-03 22:15","28.01","0.0","0.0","21.71","1.84","2.8","2.02"
"2019-04-03 22:30","29.48","0.0","0.0","22.94","1.91","2.68","2.08"
"2019-04-03 22:45","22.74","0.0","0.0","16.92","1.82","1.92","1.93"
"2019-04-03 23:00","29.1","0.0","0.0","23.44","1.94","0.788","2.15"
"2019-04-03 23:15","25.25","0.0","0.0","19.1","1.86","2.27","1.92"
"2019-04-03 23:30","26.81","0.0","0.0","21.63","1.84","0.0","2.23"
"2019-04-03 23:45","23.44","0.0","0.0","17.34","1.91","2.22","2.16"
"2019-04-04 00:00","30.09","0.0","0.0","24.73","1.83","0.0","2.04"
"2019-04-04 00:15","21.54","0.0","0.0","16.44","1.96","0.0","2.24"
"2019-04-04 00:30","24.29","0.0","0.0","18.21","1.84","2.56","1.92"
"2019-04-04 00:45","28.6","0.0","0.0","23.64","1.86","0.0","2.19"
"2019-04-04 01:00","21.25","0.0","0.0","16.46","1.88","0.0","2.16"
"2019-04-04 01:15","28.34","0.0","0.0","22.85","1.84","1.02","2.04"
"2019-04-04 01:30","21.68","0.0","0.0","16.1","1.96","1.45","1.91"
"2019-04-04 01:45","26.77","0.0","0.0","21.71","1.86","0.0","2.04"
"2019-04-04 02:00","26.16","0.0","0.0","21.34","1.82","0.0","2.03"
"2019-04-04 02:15","26.02","0.0","0.0","20.85","1.91","0.0","2.2"
"2019-04-04 02:30","33.36","0.0","0.0","27.79","1.81","0.637","2.2"
"2019-04-04 02:45","29.77","0.0","0.0","23.91","1.87","1.71","2.1"
"2019-04-04 03:00","23.35","0.0","0.0","18.29","1.94","0.0","2.16"
"2019-04-04 03:15","25.02","0.0","0.0","20.15","1.85","0.0","1.92"
"2019-04-04 03:30","20.55","0.0","0.0","15.71","1.83","0.0","2.13"
"2019-04-04 03:45","19.29","0.0","0.0","14.62","1.89","0.0","1.96"
"2019-04-04 04:00","16.56","0.0","0.0","11.94","1.85","0.0","2.11"
"2019-04-04 04:15","19.5","0.0","0.0","14.85","1.86","0.0","2.16"
"2019-04-04 04:30","13.71","0.0","0.0","9.18","1.9","0.0","2.13"
"2019-04-04 04:45","24.71","0.0","0.0","19.68","1.92","0.0","1.93"
"2019-04-04 05:00","15.16","0.0","0.0","10.75","1.84","0.0","2.02"
"2019-04-04 05:15","14.41","0.0","0.0","9.77","1.84","0.0","2.13"
"2019-04-04 05:30","19.49","0.0","0.0","14.9","1.86","0.0","2.14"
"2019-04-04 05:45","11.86","0.0","0.0","7.37","1.89","0.0","2.12"
"2019-04-04 06:00","15.91","0.0","0.0","11.45","1.83","0.0","2.09"
"2019-04-04 06:15","12.47","0.0","0.0","8.01","1.85","0.0","2.1"
"2019-04-04 06:30","14.39","0.0","0.0","10.0","1.88","0.0","2.09"
"2019-04-04 06:45","8.22","0.0","0.0","3.85","1.92","0.0","2.28"
"2019-04-04 07:00","41.44","0.0","5.07","18.34","4.31","0.0","2.12"
"2019-04-04 07:15","53.62","0.0","9.71","19.79","5.54","1.82","2.11"
"2019-04-04 07:30","78.59","0.0","11.66","13.82","4.73","2.43","2.28"
"2019-04-04 07:45","73.5","0.0","11.67","18.1","8.39","1.48","2.29"
"2019-04-04 08:00","46.67","0.0","11.5","12.0","6.01","2.72","2.37"
"2019-04-04 08:15","42.95","0.0","11.37","7.59","4.7","3.62","2.27"
"2019-04-04 08:30","72.88","0.0","11.33","16.46","4.19","3.22","2.48"
"2019-04-04 08:45","64.61","0.0","11.62","10.3","4.97","2.79","2.45"
"2019-04-04 09:00","68.0","0.0","11.06","16.34","3.99","2.83","2.36"
"2019-04-04 09:15","70.46","0.0","11.24","7.31","3.23","3.67","19.3"
"2019-04-04 09:30","79.77","0.0","11.36","15.05","4.23","4.18","19.3"
"2019-04-04 09:45","71.14","0.0","11.36","8.82","4.93","3.75","19.27"
"2019-04-04 10:00","78.38","0.0","11.45","14.79","4.71","2.94","19.21"
"2019-04-04 10:15","78.94","0.0","11.15","14.33","4.28","5.15","19.18"
"2019-04-04 10:30","76.58","0.0","10.99","13.74","4.54","4.75","19.16"
"2019-04-04 10:45","70.34","0.0","11.22","7.9","4.47","4.72","19.17"
"2019-04-04 11:00","75.25","0.0","11.07","14.44","4.59","3.78","19.18"
"2019-04-04 11:15","78.36","0.0","11.02","10.61","4.02","2.9","19.24"
"2019-04-04 11:30","86.69","0.0","10.98","13.59","5.95","2.88","19.23"
"2019-04-04 11:45","85.93","0.0","11.03","11.56","4.73","3.33","19.2"
"2019-04-04 12:00","128.6","23.09","11.06","17.4","6.08","4.67","19.22"
